"","Region","Modification","Frequency","axisGroup","Expression","SampleGenes"
"5827","Gene100","H4K5ac",0,100,"V.High Expression","control4_Seedling"
"5828","Gene100","H4K8ac",0,100,"V.High Expression","control4_Seedling"
"5829","Gene100","H3-1",0,100,"V.High Expression","control4_Seedling"
"5830","Gene100","H3K9ac",100,100,"V.High Expression","control4_Seedling"
"5831","Gene100","H4K12ac",0,100,"V.High Expression","control4_Seedling"
"5832","Gene100","H3K27me1",50,100,"V.High Expression","control4_Seedling"
"5833","Gene100","H4K16ac",50,100,"V.High Expression","control4_Seedling"
"5834","Gene100","H3K14ac",0,100,"V.High Expression","control4_Seedling"
"5835","Gene100","H2A",100,100,"V.High Expression","control4_Seedling"
"5836","Gene100","H3",50,100,"V.High Expression","control4_Seedling"
"5837","Gene100","H2A-X",0,100,"V.High Expression","control4_Seedling"
"5838","Gene100","H3K18ac",0,100,"V.High Expression","control4_Seedling"
"5839","Downstream","H3-3",0,120,"V.High Expression","control4_Seedling"
"5840","Downstream","H3K9me2",0,120,"V.High Expression","control4_Seedling"
"5841","Downstream","H3K27me3",0,120,"V.High Expression","control4_Seedling"
"5842","Downstream","H2A-Z",0,120,"V.High Expression","control4_Seedling"
"5843","Downstream","H2AK121ub",0,120,"V.High Expression","control4_Seedling"
"5844","Downstream","H3ac",0,120,"V.High Expression","control4_Seedling"
"5845","Downstream","H3K4me3",50,120,"V.High Expression","control4_Seedling"
"5846","Downstream","H3K36me3",50,120,"V.High Expression","control4_Seedling"
"5847","Downstream","H3K27ac",50,120,"V.High Expression","control4_Seedling"
"5848","Downstream","H4K5ac",0,120,"V.High Expression","control4_Seedling"
"5849","Downstream","H4K8ac",0,120,"V.High Expression","control4_Seedling"
"5850","Downstream","H3-1",0,120,"V.High Expression","control4_Seedling"
"5851","Downstream","H3K9ac",50,120,"V.High Expression","control4_Seedling"
"5852","Downstream","H4K12ac",0,120,"V.High Expression","control4_Seedling"
"5853","Downstream","H3K27me1",0,120,"V.High Expression","control4_Seedling"
"5854","Downstream","H4K16ac",0,120,"V.High Expression","control4_Seedling"
"5855","Downstream","H3K14ac",0,120,"V.High Expression","control4_Seedling"
"5856","Downstream","H2A",0,120,"V.High Expression","control4_Seedling"
"5857","Downstream","H3",0,120,"V.High Expression","control4_Seedling"
"5858","Downstream","H2A-X",0,120,"V.High Expression","control4_Seedling"
"5859","Downstream","H3K18ac",0,120,"V.High Expression","control4_Seedling"
"5860","DownstreamIntergenic","H3-3",0,140,"V.High Expression","control4_Seedling"
"5861","DownstreamIntergenic","H3K9me2",0,140,"V.High Expression","control4_Seedling"
"5862","DownstreamIntergenic","H3K27me3",0,140,"V.High Expression","control4_Seedling"
"5863","DownstreamIntergenic","H2A-Z",0,140,"V.High Expression","control4_Seedling"
"5864","DownstreamIntergenic","H2AK121ub",0,140,"V.High Expression","control4_Seedling"
"5865","DownstreamIntergenic","H3ac",0,140,"V.High Expression","control4_Seedling"
"5866","DownstreamIntergenic","H3K4me3",0,140,"V.High Expression","control4_Seedling"
"5867","DownstreamIntergenic","H3K36me3",0,140,"V.High Expression","control4_Seedling"
"5868","DownstreamIntergenic","H3K27ac",0,140,"V.High Expression","control4_Seedling"
"5869","DownstreamIntergenic","H4K5ac",0,140,"V.High Expression","control4_Seedling"
"5870","DownstreamIntergenic","H4K8ac",0,140,"V.High Expression","control4_Seedling"
"5871","DownstreamIntergenic","H3-1",0,140,"V.High Expression","control4_Seedling"
"5872","DownstreamIntergenic","H3K9ac",0,140,"V.High Expression","control4_Seedling"
"5873","DownstreamIntergenic","H4K12ac",0,140,"V.High Expression","control4_Seedling"
"5874","DownstreamIntergenic","H3K27me1",0,140,"V.High Expression","control4_Seedling"
"5875","DownstreamIntergenic","H4K16ac",0,140,"V.High Expression","control4_Seedling"
"5876","DownstreamIntergenic","H3K14ac",0,140,"V.High Expression","control4_Seedling"
"5877","DownstreamIntergenic","H2A",0,140,"V.High Expression","control4_Seedling"
"5878","DownstreamIntergenic","H3",0,140,"V.High Expression","control4_Seedling"
"5879","DownstreamIntergenic","H2A-X",0,140,"V.High Expression","control4_Seedling"
"5880","DownstreamIntergenic","H3K18ac",0,140,"V.High Expression","control4_Seedling"
"5881","UpstreamIntergenic","H3-3",10.15625,-60,"No Expression","control5_Seedling"
"5882","UpstreamIntergenic","H3K9me2",5.46875,-60,"No Expression","control5_Seedling"
"5883","UpstreamIntergenic","H3K27me3",20.3125,-60,"No Expression","control5_Seedling"
"5884","UpstreamIntergenic","H2A-Z",22.65625,-60,"No Expression","control5_Seedling"
"5885","UpstreamIntergenic","H2AK121ub",16.40625,-60,"No Expression","control5_Seedling"
"5886","UpstreamIntergenic","H3ac",0,-60,"No Expression","control5_Seedling"
"5887","UpstreamIntergenic","H3K4me3",4.6875,-60,"No Expression","control5_Seedling"
"5888","UpstreamIntergenic","H3K36me3",0.78125,-60,"No Expression","control5_Seedling"
"5889","UpstreamIntergenic","H3K27ac",0,-60,"No Expression","control5_Seedling"
"5890","UpstreamIntergenic","H4K5ac",1.5625,-60,"No Expression","control5_Seedling"
"5891","UpstreamIntergenic","H4K8ac",1.5625,-60,"No Expression","control5_Seedling"
"5892","UpstreamIntergenic","H3-1",6.25,-60,"No Expression","control5_Seedling"
"5893","UpstreamIntergenic","H3K9ac",5.46875,-60,"No Expression","control5_Seedling"
"5894","UpstreamIntergenic","H4K12ac",0.78125,-60,"No Expression","control5_Seedling"
"5895","UpstreamIntergenic","H3K27me1",3.90625,-60,"No Expression","control5_Seedling"
"5896","UpstreamIntergenic","H4K16ac",0.78125,-60,"No Expression","control5_Seedling"
"5897","UpstreamIntergenic","H3K14ac",0.78125,-60,"No Expression","control5_Seedling"
"5898","UpstreamIntergenic","H2A",0,-60,"No Expression","control5_Seedling"
"5899","UpstreamIntergenic","H3",3.125,-60,"No Expression","control5_Seedling"
"5900","UpstreamIntergenic","H2A-X",1.5625,-60,"No Expression","control5_Seedling"
"5901","UpstreamIntergenic","H3K18ac",2.34375,-60,"No Expression","control5_Seedling"
"5902","Promotor1000","H3-3",33.59375,-40,"No Expression","control5_Seedling"
"5903","Promotor1000","H3K9me2",3.90625,-40,"No Expression","control5_Seedling"
"5904","Promotor1000","H3K27me3",39.0625,-40,"No Expression","control5_Seedling"
"5905","Promotor1000","H2A-Z",61.71875,-40,"No Expression","control5_Seedling"
"5906","Promotor1000","H2AK121ub",38.28125,-40,"No Expression","control5_Seedling"
"5907","Promotor1000","H3ac",0,-40,"No Expression","control5_Seedling"
"5908","Promotor1000","H3K4me3",32.03125,-40,"No Expression","control5_Seedling"
"5909","Promotor1000","H3K36me3",22.65625,-40,"No Expression","control5_Seedling"
"5910","Promotor1000","H3K27ac",18.75,-40,"No Expression","control5_Seedling"
"5911","Promotor1000","H4K5ac",21.875,-40,"No Expression","control5_Seedling"
"5912","Promotor1000","H4K8ac",21.875,-40,"No Expression","control5_Seedling"
"5913","Promotor1000","H3-1",20.3125,-40,"No Expression","control5_Seedling"
"5914","Promotor1000","H3K9ac",32.8125,-40,"No Expression","control5_Seedling"
"5915","Promotor1000","H4K12ac",20.3125,-40,"No Expression","control5_Seedling"
"5916","Promotor1000","H3K27me1",20.3125,-40,"No Expression","control5_Seedling"
"5917","Promotor1000","H4K16ac",21.09375,-40,"No Expression","control5_Seedling"
"5918","Promotor1000","H3K14ac",21.875,-40,"No Expression","control5_Seedling"
"5919","Promotor1000","H2A",16.40625,-40,"No Expression","control5_Seedling"
"5920","Promotor1000","H3",10.9375,-40,"No Expression","control5_Seedling"
"5921","Promotor1000","H2A-X",3.125,-40,"No Expression","control5_Seedling"
"5922","Promotor1000","H3K18ac",12.5,-40,"No Expression","control5_Seedling"
"5923","Promotor500","H3-3",19.53125,-20,"No Expression","control5_Seedling"
"5924","Promotor500","H3K9me2",2.34375,-20,"No Expression","control5_Seedling"
"5925","Promotor500","H3K27me3",41.40625,-20,"No Expression","control5_Seedling"
"5926","Promotor500","H2A-Z",78.125,-20,"No Expression","control5_Seedling"
"5927","Promotor500","H2AK121ub",46.875,-20,"No Expression","control5_Seedling"
"5928","Promotor500","H3ac",0,-20,"No Expression","control5_Seedling"
"5929","Promotor500","H3K4me3",42.1875,-20,"No Expression","control5_Seedling"
"5930","Promotor500","H3K36me3",21.09375,-20,"No Expression","control5_Seedling"
"5931","Promotor500","H3K27ac",21.875,-20,"No Expression","control5_Seedling"
"5932","Promotor500","H4K5ac",38.28125,-20,"No Expression","control5_Seedling"
"5933","Promotor500","H4K8ac",30.46875,-20,"No Expression","control5_Seedling"
"5934","Promotor500","H3-1",21.875,-20,"No Expression","control5_Seedling"
"5935","Promotor500","H3K9ac",45.3125,-20,"No Expression","control5_Seedling"
"5936","Promotor500","H4K12ac",25.78125,-20,"No Expression","control5_Seedling"
"5937","Promotor500","H3K27me1",9.375,-20,"No Expression","control5_Seedling"
"5938","Promotor500","H4K16ac",23.4375,-20,"No Expression","control5_Seedling"
"5939","Promotor500","H3K14ac",25,-20,"No Expression","control5_Seedling"
"5940","Promotor500","H2A",5.46875,-20,"No Expression","control5_Seedling"
"5941","Promotor500","H3",8.59375,-20,"No Expression","control5_Seedling"
"5942","Promotor500","H2A-X",0,-20,"No Expression","control5_Seedling"
"5943","Promotor500","H3K18ac",11.71875,-20,"No Expression","control5_Seedling"
"5944","Gene20","H3-3",35.9375,20,"No Expression","control5_Seedling"
"5945","Gene20","H3K9me2",0.78125,20,"No Expression","control5_Seedling"
"5946","Gene20","H3K27me3",45.3125,20,"No Expression","control5_Seedling"
"5947","Gene20","H2A-Z",86.71875,20,"No Expression","control5_Seedling"
"5948","Gene20","H2AK121ub",53.125,20,"No Expression","control5_Seedling"
"5949","Gene20","H3ac",0,20,"No Expression","control5_Seedling"
"5950","Gene20","H3K4me3",63.28125,20,"No Expression","control5_Seedling"
"5951","Gene20","H3K36me3",37.5,20,"No Expression","control5_Seedling"
"5952","Gene20","H3K27ac",34.375,20,"No Expression","control5_Seedling"
"5953","Gene20","H4K5ac",41.40625,20,"No Expression","control5_Seedling"
"5954","Gene20","H4K8ac",44.53125,20,"No Expression","control5_Seedling"
"5955","Gene20","H3-1",40.625,20,"No Expression","control5_Seedling"
"5956","Gene20","H3K9ac",52.34375,20,"No Expression","control5_Seedling"
"5957","Gene20","H4K12ac",38.28125,20,"No Expression","control5_Seedling"
"5958","Gene20","H3K27me1",33.59375,20,"No Expression","control5_Seedling"
"5959","Gene20","H4K16ac",41.40625,20,"No Expression","control5_Seedling"
"5960","Gene20","H3K14ac",42.1875,20,"No Expression","control5_Seedling"
"5961","Gene20","H2A",10.9375,20,"No Expression","control5_Seedling"
"5962","Gene20","H3",18.75,20,"No Expression","control5_Seedling"
"5963","Gene20","H2A-X",0.78125,20,"No Expression","control5_Seedling"
"5964","Gene20","H3K18ac",22.65625,20,"No Expression","control5_Seedling"
"5965","Gene40","H3-3",56.25,40,"No Expression","control5_Seedling"
"5966","Gene40","H3K9me2",0.78125,40,"No Expression","control5_Seedling"
"5967","Gene40","H3K27me3",45.3125,40,"No Expression","control5_Seedling"
"5968","Gene40","H2A-Z",79.6875,40,"No Expression","control5_Seedling"
"5969","Gene40","H2AK121ub",50.78125,40,"No Expression","control5_Seedling"
"5970","Gene40","H3ac",0,40,"No Expression","control5_Seedling"
"5971","Gene40","H3K4me3",63.28125,40,"No Expression","control5_Seedling"
"5972","Gene40","H3K36me3",38.28125,40,"No Expression","control5_Seedling"
"5973","Gene40","H3K27ac",28.90625,40,"No Expression","control5_Seedling"
"5974","Gene40","H4K5ac",35.9375,40,"No Expression","control5_Seedling"
"5975","Gene40","H4K8ac",37.5,40,"No Expression","control5_Seedling"
"5976","Gene40","H3-1",54.6875,40,"No Expression","control5_Seedling"
"5977","Gene40","H3K9ac",46.09375,40,"No Expression","control5_Seedling"
"5978","Gene40","H4K12ac",29.6875,40,"No Expression","control5_Seedling"
"5979","Gene40","H3K27me1",48.4375,40,"No Expression","control5_Seedling"
"5980","Gene40","H4K16ac",34.375,40,"No Expression","control5_Seedling"
"5981","Gene40","H3K14ac",35.15625,40,"No Expression","control5_Seedling"
"5982","Gene40","H2A",22.65625,40,"No Expression","control5_Seedling"
"5983","Gene40","H3",25.78125,40,"No Expression","control5_Seedling"
"5984","Gene40","H2A-X",3.125,40,"No Expression","control5_Seedling"
"5985","Gene40","H3K18ac",21.875,40,"No Expression","control5_Seedling"
"5986","Gene60","H3-3",60.15625,60,"No Expression","control5_Seedling"
"5987","Gene60","H3K9me2",2.34375,60,"No Expression","control5_Seedling"
"5988","Gene60","H3K27me3",42.1875,60,"No Expression","control5_Seedling"
"5989","Gene60","H2A-Z",72.65625,60,"No Expression","control5_Seedling"
"5990","Gene60","H2AK121ub",47.65625,60,"No Expression","control5_Seedling"
"5991","Gene60","H3ac",0,60,"No Expression","control5_Seedling"
"5992","Gene60","H3K4me3",55.46875,60,"No Expression","control5_Seedling"
"5993","Gene60","H3K36me3",33.59375,60,"No Expression","control5_Seedling"
"5994","Gene60","H3K27ac",17.96875,60,"No Expression","control5_Seedling"
"5995","Gene60","H4K5ac",21.09375,60,"No Expression","control5_Seedling"
"5996","Gene60","H4K8ac",22.65625,60,"No Expression","control5_Seedling"
"5997","Gene60","H3-1",54.6875,60,"No Expression","control5_Seedling"
"5998","Gene60","H3K9ac",38.28125,60,"No Expression","control5_Seedling"
"5999","Gene60","H4K12ac",16.40625,60,"No Expression","control5_Seedling"
"6000","Gene60","H3K27me1",48.4375,60,"No Expression","control5_Seedling"
"6001","Gene60","H4K16ac",25,60,"No Expression","control5_Seedling"
"6002","Gene60","H3K14ac",30.46875,60,"No Expression","control5_Seedling"
"6003","Gene60","H2A",28.125,60,"No Expression","control5_Seedling"
"6004","Gene60","H3",28.90625,60,"No Expression","control5_Seedling"
"6005","Gene60","H2A-X",10.15625,60,"No Expression","control5_Seedling"
"6006","Gene60","H3K18ac",14.84375,60,"No Expression","control5_Seedling"
"6007","Gene80","H3-3",61.71875,80,"No Expression","control5_Seedling"
"6008","Gene80","H3K9me2",2.34375,80,"No Expression","control5_Seedling"
"6009","Gene80","H3K27me3",39.84375,80,"No Expression","control5_Seedling"
"6010","Gene80","H2A-Z",71.875,80,"No Expression","control5_Seedling"
"6011","Gene80","H2AK121ub",46.09375,80,"No Expression","control5_Seedling"
"6012","Gene80","H3ac",0,80,"No Expression","control5_Seedling"
"6013","Gene80","H3K4me3",50,80,"No Expression","control5_Seedling"
"6014","Gene80","H3K36me3",25,80,"No Expression","control5_Seedling"
"6015","Gene80","H3K27ac",14.0625,80,"No Expression","control5_Seedling"
"6016","Gene80","H4K5ac",17.96875,80,"No Expression","control5_Seedling"
"6017","Gene80","H4K8ac",19.53125,80,"No Expression","control5_Seedling"
"6018","Gene80","H3-1",48.4375,80,"No Expression","control5_Seedling"
"6019","Gene80","H3K9ac",32.8125,80,"No Expression","control5_Seedling"
"6020","Gene80","H4K12ac",15.625,80,"No Expression","control5_Seedling"
"6021","Gene80","H3K27me1",46.875,80,"No Expression","control5_Seedling"
"6022","Gene80","H4K16ac",21.09375,80,"No Expression","control5_Seedling"
"6023","Gene80","H3K14ac",28.90625,80,"No Expression","control5_Seedling"
"6024","Gene80","H2A",28.125,80,"No Expression","control5_Seedling"
"6025","Gene80","H3",21.09375,80,"No Expression","control5_Seedling"
"6026","Gene80","H2A-X",9.375,80,"No Expression","control5_Seedling"
"6027","Gene80","H3K18ac",11.71875,80,"No Expression","control5_Seedling"
"6028","Gene100","H3-3",57.8125,100,"No Expression","control5_Seedling"
"6029","Gene100","H3K9me2",1.5625,100,"No Expression","control5_Seedling"
"6030","Gene100","H3K27me3",37.5,100,"No Expression","control5_Seedling"
"6031","Gene100","H2A-Z",67.1875,100,"No Expression","control5_Seedling"
"6032","Gene100","H2AK121ub",35.15625,100,"No Expression","control5_Seedling"
"6033","Gene100","H3ac",0,100,"No Expression","control5_Seedling"
"6034","Gene100","H3K4me3",29.6875,100,"No Expression","control5_Seedling"
"6035","Gene100","H3K36me3",11.71875,100,"No Expression","control5_Seedling"
"6036","Gene100","H3K27ac",7.8125,100,"No Expression","control5_Seedling"
"6037","Gene100","H4K5ac",13.28125,100,"No Expression","control5_Seedling"
"6038","Gene100","H4K8ac",13.28125,100,"No Expression","control5_Seedling"
"6039","Gene100","H3-1",40.625,100,"No Expression","control5_Seedling"
"6040","Gene100","H3K9ac",28.90625,100,"No Expression","control5_Seedling"
"6041","Gene100","H4K12ac",10.9375,100,"No Expression","control5_Seedling"
"6042","Gene100","H3K27me1",28.125,100,"No Expression","control5_Seedling"
"6043","Gene100","H4K16ac",13.28125,100,"No Expression","control5_Seedling"
"6044","Gene100","H3K14ac",17.1875,100,"No Expression","control5_Seedling"
"6045","Gene100","H2A",24.21875,100,"No Expression","control5_Seedling"
"6046","Gene100","H3",11.71875,100,"No Expression","control5_Seedling"
"6047","Gene100","H2A-X",7.8125,100,"No Expression","control5_Seedling"
"6048","Gene100","H3K18ac",5.46875,100,"No Expression","control5_Seedling"
"6049","Downstream","H3-3",41.40625,120,"No Expression","control5_Seedling"
"6050","Downstream","H3K9me2",1.5625,120,"No Expression","control5_Seedling"
"6051","Downstream","H3K27me3",33.59375,120,"No Expression","control5_Seedling"
"6052","Downstream","H2A-Z",50,120,"No Expression","control5_Seedling"
"6053","Downstream","H2AK121ub",25,120,"No Expression","control5_Seedling"
"6054","Downstream","H3ac",0,120,"No Expression","control5_Seedling"
"6055","Downstream","H3K4me3",15.625,120,"No Expression","control5_Seedling"
"6056","Downstream","H3K36me3",7.03125,120,"No Expression","control5_Seedling"
"6057","Downstream","H3K27ac",2.34375,120,"No Expression","control5_Seedling"
"6058","Downstream","H4K5ac",9.375,120,"No Expression","control5_Seedling"
"6059","Downstream","H4K8ac",7.03125,120,"No Expression","control5_Seedling"
"6060","Downstream","H3-1",19.53125,120,"No Expression","control5_Seedling"
"6061","Downstream","H3K9ac",17.96875,120,"No Expression","control5_Seedling"
"6062","Downstream","H4K12ac",4.6875,120,"No Expression","control5_Seedling"
"6063","Downstream","H3K27me1",11.71875,120,"No Expression","control5_Seedling"
"6064","Downstream","H4K16ac",5.46875,120,"No Expression","control5_Seedling"
"6065","Downstream","H3K14ac",7.8125,120,"No Expression","control5_Seedling"
"6066","Downstream","H2A",15.625,120,"No Expression","control5_Seedling"
"6067","Downstream","H3",3.125,120,"No Expression","control5_Seedling"
"6068","Downstream","H2A-X",0.78125,120,"No Expression","control5_Seedling"
"6069","Downstream","H3K18ac",2.34375,120,"No Expression","control5_Seedling"
"6070","DownstreamIntergenic","H3-3",10.15625,140,"No Expression","control5_Seedling"
"6071","DownstreamIntergenic","H3K9me2",2.34375,140,"No Expression","control5_Seedling"
"6072","DownstreamIntergenic","H3K27me3",21.09375,140,"No Expression","control5_Seedling"
"6073","DownstreamIntergenic","H2A-Z",28.125,140,"No Expression","control5_Seedling"
"6074","DownstreamIntergenic","H2AK121ub",14.84375,140,"No Expression","control5_Seedling"
"6075","DownstreamIntergenic","H3ac",0,140,"No Expression","control5_Seedling"
"6076","DownstreamIntergenic","H3K4me3",4.6875,140,"No Expression","control5_Seedling"
"6077","DownstreamIntergenic","H3K36me3",1.5625,140,"No Expression","control5_Seedling"
"6078","DownstreamIntergenic","H3K27ac",1.5625,140,"No Expression","control5_Seedling"
"6079","DownstreamIntergenic","H4K5ac",2.34375,140,"No Expression","control5_Seedling"
"6080","DownstreamIntergenic","H4K8ac",2.34375,140,"No Expression","control5_Seedling"
"6081","DownstreamIntergenic","H3-1",7.8125,140,"No Expression","control5_Seedling"
"6082","DownstreamIntergenic","H3K9ac",5.46875,140,"No Expression","control5_Seedling"
"6083","DownstreamIntergenic","H4K12ac",3.125,140,"No Expression","control5_Seedling"
"6084","DownstreamIntergenic","H3K27me1",4.6875,140,"No Expression","control5_Seedling"
"6085","DownstreamIntergenic","H4K16ac",3.125,140,"No Expression","control5_Seedling"
"6086","DownstreamIntergenic","H3K14ac",3.125,140,"No Expression","control5_Seedling"
"6087","DownstreamIntergenic","H2A",1.5625,140,"No Expression","control5_Seedling"
"6088","DownstreamIntergenic","H3",4.6875,140,"No Expression","control5_Seedling"
"6089","DownstreamIntergenic","H2A-X",0.78125,140,"No Expression","control5_Seedling"
"6090","DownstreamIntergenic","H3K18ac",2.34375,140,"No Expression","control5_Seedling"
"6091","UpstreamIntergenic","H3-3",10.2040816326531,-60,"Low Expression","control5_Seedling"
"6092","UpstreamIntergenic","H3K9me2",2.04081632653061,-60,"Low Expression","control5_Seedling"
"6093","UpstreamIntergenic","H3K27me3",12.2448979591837,-60,"Low Expression","control5_Seedling"
"6094","UpstreamIntergenic","H2A-Z",14.2857142857143,-60,"Low Expression","control5_Seedling"
"6095","UpstreamIntergenic","H2AK121ub",10.2040816326531,-60,"Low Expression","control5_Seedling"
"6096","UpstreamIntergenic","H3ac",0,-60,"Low Expression","control5_Seedling"
"6097","UpstreamIntergenic","H3K4me3",0,-60,"Low Expression","control5_Seedling"
"6098","UpstreamIntergenic","H3K36me3",0,-60,"Low Expression","control5_Seedling"
"6099","UpstreamIntergenic","H3K27ac",2.04081632653061,-60,"Low Expression","control5_Seedling"
"6100","UpstreamIntergenic","H4K5ac",0,-60,"Low Expression","control5_Seedling"
"6101","UpstreamIntergenic","H4K8ac",0,-60,"Low Expression","control5_Seedling"
"6102","UpstreamIntergenic","H3-1",8.16326530612245,-60,"Low Expression","control5_Seedling"
"6103","UpstreamIntergenic","H3K9ac",8.16326530612245,-60,"Low Expression","control5_Seedling"
"6104","UpstreamIntergenic","H4K12ac",0,-60,"Low Expression","control5_Seedling"
"6105","UpstreamIntergenic","H3K27me1",2.04081632653061,-60,"Low Expression","control5_Seedling"
"6106","UpstreamIntergenic","H4K16ac",0,-60,"Low Expression","control5_Seedling"
"6107","UpstreamIntergenic","H3K14ac",2.04081632653061,-60,"Low Expression","control5_Seedling"
"6108","UpstreamIntergenic","H2A",0,-60,"Low Expression","control5_Seedling"
"6109","UpstreamIntergenic","H3",0,-60,"Low Expression","control5_Seedling"
"6110","UpstreamIntergenic","H2A-X",0,-60,"Low Expression","control5_Seedling"
"6111","UpstreamIntergenic","H3K18ac",4.08163265306122,-60,"Low Expression","control5_Seedling"
"6112","Promotor1000","H3-3",57.1428571428571,-40,"Low Expression","control5_Seedling"
"6113","Promotor1000","H3K9me2",2.04081632653061,-40,"Low Expression","control5_Seedling"
"6114","Promotor1000","H3K27me3",24.4897959183673,-40,"Low Expression","control5_Seedling"
"6115","Promotor1000","H2A-Z",51.0204081632653,-40,"Low Expression","control5_Seedling"
"6116","Promotor1000","H2AK121ub",34.6938775510204,-40,"Low Expression","control5_Seedling"
"6117","Promotor1000","H3ac",0,-40,"Low Expression","control5_Seedling"
"6118","Promotor1000","H3K4me3",30.6122448979592,-40,"Low Expression","control5_Seedling"
"6119","Promotor1000","H3K36me3",22.4489795918367,-40,"Low Expression","control5_Seedling"
"6120","Promotor1000","H3K27ac",14.2857142857143,-40,"Low Expression","control5_Seedling"
"6121","Promotor1000","H4K5ac",24.4897959183673,-40,"Low Expression","control5_Seedling"
"6122","Promotor1000","H4K8ac",26.530612244898,-40,"Low Expression","control5_Seedling"
"6123","Promotor1000","H3-1",36.734693877551,-40,"Low Expression","control5_Seedling"
"6124","Promotor1000","H3K9ac",36.734693877551,-40,"Low Expression","control5_Seedling"
"6125","Promotor1000","H4K12ac",18.3673469387755,-40,"Low Expression","control5_Seedling"
"6126","Promotor1000","H3K27me1",38.7755102040816,-40,"Low Expression","control5_Seedling"
"6127","Promotor1000","H4K16ac",22.4489795918367,-40,"Low Expression","control5_Seedling"
"6128","Promotor1000","H3K14ac",28.5714285714286,-40,"Low Expression","control5_Seedling"
"6129","Promotor1000","H2A",28.5714285714286,-40,"Low Expression","control5_Seedling"
"6130","Promotor1000","H3",10.2040816326531,-40,"Low Expression","control5_Seedling"
"6131","Promotor1000","H2A-X",12.2448979591837,-40,"Low Expression","control5_Seedling"
"6132","Promotor1000","H3K18ac",6.12244897959184,-40,"Low Expression","control5_Seedling"
"6133","Promotor500","H3-3",30.6122448979592,-20,"Low Expression","control5_Seedling"
"6134","Promotor500","H3K9me2",2.04081632653061,-20,"Low Expression","control5_Seedling"
"6135","Promotor500","H3K27me3",28.5714285714286,-20,"Low Expression","control5_Seedling"
"6136","Promotor500","H2A-Z",65.3061224489796,-20,"Low Expression","control5_Seedling"
"6137","Promotor500","H2AK121ub",30.6122448979592,-20,"Low Expression","control5_Seedling"
"6138","Promotor500","H3ac",0,-20,"Low Expression","control5_Seedling"
"6139","Promotor500","H3K4me3",51.0204081632653,-20,"Low Expression","control5_Seedling"
"6140","Promotor500","H3K36me3",42.8571428571429,-20,"Low Expression","control5_Seedling"
"6141","Promotor500","H3K27ac",28.5714285714286,-20,"Low Expression","control5_Seedling"
"6142","Promotor500","H4K5ac",55.1020408163265,-20,"Low Expression","control5_Seedling"
"6143","Promotor500","H4K8ac",40.8163265306122,-20,"Low Expression","control5_Seedling"
"6144","Promotor500","H3-1",16.3265306122449,-20,"Low Expression","control5_Seedling"
"6145","Promotor500","H3K9ac",81.6326530612245,-20,"Low Expression","control5_Seedling"
"6146","Promotor500","H4K12ac",34.6938775510204,-20,"Low Expression","control5_Seedling"
"6147","Promotor500","H3K27me1",18.3673469387755,-20,"Low Expression","control5_Seedling"
"6148","Promotor500","H4K16ac",34.6938775510204,-20,"Low Expression","control5_Seedling"
"6149","Promotor500","H3K14ac",48.9795918367347,-20,"Low Expression","control5_Seedling"
"6150","Promotor500","H2A",10.2040816326531,-20,"Low Expression","control5_Seedling"
"6151","Promotor500","H3",2.04081632653061,-20,"Low Expression","control5_Seedling"
"6152","Promotor500","H2A-X",0,-20,"Low Expression","control5_Seedling"
"6153","Promotor500","H3K18ac",12.2448979591837,-20,"Low Expression","control5_Seedling"
"6154","Gene20","H3-3",38.7755102040816,20,"Low Expression","control5_Seedling"
"6155","Gene20","H3K9me2",0,20,"Low Expression","control5_Seedling"
"6156","Gene20","H3K27me3",18.3673469387755,20,"Low Expression","control5_Seedling"
"6157","Gene20","H2A-Z",95.9183673469388,20,"Low Expression","control5_Seedling"
"6158","Gene20","H2AK121ub",44.8979591836735,20,"Low Expression","control5_Seedling"
"6159","Gene20","H3ac",0,20,"Low Expression","control5_Seedling"
"6160","Gene20","H3K4me3",95.9183673469388,20,"Low Expression","control5_Seedling"
"6161","Gene20","H3K36me3",87.7551020408163,20,"Low Expression","control5_Seedling"
"6162","Gene20","H3K27ac",85.7142857142857,20,"Low Expression","control5_Seedling"
"6163","Gene20","H4K5ac",91.8367346938776,20,"Low Expression","control5_Seedling"
"6164","Gene20","H4K8ac",91.8367346938776,20,"Low Expression","control5_Seedling"
"6165","Gene20","H3-1",30.6122448979592,20,"Low Expression","control5_Seedling"
"6166","Gene20","H3K9ac",95.9183673469388,20,"Low Expression","control5_Seedling"
"6167","Gene20","H4K12ac",89.7959183673469,20,"Low Expression","control5_Seedling"
"6168","Gene20","H3K27me1",24.4897959183673,20,"Low Expression","control5_Seedling"
"6169","Gene20","H4K16ac",89.7959183673469,20,"Low Expression","control5_Seedling"
"6170","Gene20","H3K14ac",89.7959183673469,20,"Low Expression","control5_Seedling"
"6171","Gene20","H2A",34.6938775510204,20,"Low Expression","control5_Seedling"
"6172","Gene20","H3",28.5714285714286,20,"Low Expression","control5_Seedling"
"6173","Gene20","H2A-X",12.2448979591837,20,"Low Expression","control5_Seedling"
"6174","Gene20","H3K18ac",53.0612244897959,20,"Low Expression","control5_Seedling"
"6175","Gene40","H3-3",65.3061224489796,40,"Low Expression","control5_Seedling"
"6176","Gene40","H3K9me2",0,40,"Low Expression","control5_Seedling"
