"","Region","Modification","Proportion","Tissue","axisGroup","Expression","SampleSize"
"7737","Gene80","H2A",0,"control9_root",80,"No Expression",47
"7738","Gene100","H2A",0,"control9_root",100,"No Expression",47
"7739","Downstream","H2A",0,"control9_root",120,"No Expression",47
"7740","DownstreamIntergenic","H2A",0,"control9_root",140,"No Expression",47
"7741","UpstreamIntergenic","H3",0,"control9_root",-60,"No Expression",47
"7742","Promotor1000","H3",0,"control9_root",-40,"No Expression",47
"7743","Promotor500","H3",0,"control9_root",-20,"No Expression",47
"7744","Gene20","H3",0,"control9_root",20,"No Expression",47
"7745","Gene40","H3",0,"control9_root",40,"No Expression",47
"7746","Gene60","H3",0,"control9_root",60,"No Expression",47
"7747","Gene80","H3",0,"control9_root",80,"No Expression",47
"7748","Gene100","H3",0,"control9_root",100,"No Expression",47
"7749","Downstream","H3",0,"control9_root",120,"No Expression",47
"7750","DownstreamIntergenic","H3",0,"control9_root",140,"No Expression",47
"7751","UpstreamIntergenic","H2A-X",0,"control9_root",-60,"No Expression",47
"7752","Promotor1000","H2A-X",0,"control9_root",-40,"No Expression",47
"7753","Promotor500","H2A-X",0,"control9_root",-20,"No Expression",47
"7754","Gene20","H2A-X",0,"control9_root",20,"No Expression",47
"7755","Gene40","H2A-X",0,"control9_root",40,"No Expression",47
"7756","Gene60","H2A-X",0,"control9_root",60,"No Expression",47
"7757","Gene80","H2A-X",0,"control9_root",80,"No Expression",47
"7758","Gene100","H2A-X",0,"control9_root",100,"No Expression",47
"7759","Downstream","H2A-X",0,"control9_root",120,"No Expression",47
"7760","DownstreamIntergenic","H2A-X",0,"control9_root",140,"No Expression",47
"7761","UpstreamIntergenic","H3K18ac",0,"control9_root",-60,"No Expression",47
"7762","Promotor1000","H3K18ac",0,"control9_root",-40,"No Expression",47
"7763","Promotor500","H3K18ac",0,"control9_root",-20,"No Expression",47
"7764","Gene20","H3K18ac",0,"control9_root",20,"No Expression",47
"7765","Gene40","H3K18ac",0,"control9_root",40,"No Expression",47
"7766","Gene60","H3K18ac",0,"control9_root",60,"No Expression",47
"7767","Gene80","H3K18ac",0,"control9_root",80,"No Expression",47
"7768","Gene100","H3K18ac",0,"control9_root",100,"No Expression",47
"7769","Downstream","H3K18ac",0,"control9_root",120,"No Expression",47
"7770","DownstreamIntergenic","H3K18ac",0,"control9_root",140,"No Expression",47
"7771","UpstreamIntergenic","H3-3",0,"control9_root",-60,"Low Expression",125
"7772","Promotor1000","H3-3",0,"control9_root",-40,"Low Expression",125
"7773","Promotor500","H3-3",0,"control9_root",-20,"Low Expression",125
"7774","Gene20","H3-3",0,"control9_root",20,"Low Expression",125
"7775","Gene40","H3-3",0,"control9_root",40,"Low Expression",125
"7776","Gene60","H3-3",0,"control9_root",60,"Low Expression",125
"7777","Gene80","H3-3",0,"control9_root",80,"Low Expression",125
"7778","Gene100","H3-3",0,"control9_root",100,"Low Expression",125
"7779","Downstream","H3-3",0,"control9_root",120,"Low Expression",125
"7780","DownstreamIntergenic","H3-3",0,"control9_root",140,"Low Expression",125
"7781","UpstreamIntergenic","H3K9me2",0,"control9_root",-60,"Low Expression",125
"7782","Promotor1000","H3K9me2",0,"control9_root",-40,"Low Expression",125
"7783","Promotor500","H3K9me2",0,"control9_root",-20,"Low Expression",125
"7784","Gene20","H3K9me2",0,"control9_root",20,"Low Expression",125
"7785","Gene40","H3K9me2",0,"control9_root",40,"Low Expression",125
"7786","Gene60","H3K9me2",0,"control9_root",60,"Low Expression",125
"7787","Gene80","H3K9me2",0,"control9_root",80,"Low Expression",125
"7788","Gene100","H3K9me2",0,"control9_root",100,"Low Expression",125
"7789","Downstream","H3K9me2",0,"control9_root",120,"Low Expression",125
"7790","DownstreamIntergenic","H3K9me2",0,"control9_root",140,"Low Expression",125
"7791","UpstreamIntergenic","H3K27me3",0.00162076134207756,"control9_root",-60,"Low Expression",125
"7792","Promotor1000","H3K27me3",0.019344,"control9_root",-40,"Low Expression",125
"7793","Promotor500","H3K27me3",0.007312,"control9_root",-20,"Low Expression",125
"7794","Gene20","H3K27me3",0.0514111378032838,"control9_root",20,"Low Expression",125
"7795","Gene40","H3K27me3",0.0786169066834714,"control9_root",40,"Low Expression",125
"7796","Gene60","H3K27me3",0.0746382041133915,"control9_root",60,"Low Expression",125
"7797","Gene80","H3K27me3",0.0355952102997044,"control9_root",80,"Low Expression",125
"7798","Gene100","H3K27me3",0.0453849226642199,"control9_root",100,"Low Expression",125
"7799","Downstream","H3K27me3",0.03524,"control9_root",120,"Low Expression",125
"7800","DownstreamIntergenic","H3K27me3",0.00264113263595642,"control9_root",140,"Low Expression",125
"7801","UpstreamIntergenic","H2A-Z",0,"control9_root",-60,"Low Expression",125
"7802","Promotor1000","H2A-Z",0,"control9_root",-40,"Low Expression",125
"7803","Promotor500","H2A-Z",0,"control9_root",-20,"Low Expression",125
"7804","Gene20","H2A-Z",0,"control9_root",20,"Low Expression",125
"7805","Gene40","H2A-Z",0,"control9_root",40,"Low Expression",125
"7806","Gene60","H2A-Z",0,"control9_root",60,"Low Expression",125
"7807","Gene80","H2A-Z",0,"control9_root",80,"Low Expression",125
"7808","Gene100","H2A-Z",0,"control9_root",100,"Low Expression",125
"7809","Downstream","H2A-Z",0,"control9_root",120,"Low Expression",125
"7810","DownstreamIntergenic","H2A-Z",0,"control9_root",140,"Low Expression",125
"7811","UpstreamIntergenic","H2AK121ub",0,"control9_root",-60,"Low Expression",125
"7812","Promotor1000","H2AK121ub",0,"control9_root",-40,"Low Expression",125
"7813","Promotor500","H2AK121ub",0,"control9_root",-20,"Low Expression",125
"7814","Gene20","H2AK121ub",0,"control9_root",20,"Low Expression",125
"7815","Gene40","H2AK121ub",0,"control9_root",40,"Low Expression",125
"7816","Gene60","H2AK121ub",0,"control9_root",60,"Low Expression",125
"7817","Gene80","H2AK121ub",0,"control9_root",80,"Low Expression",125
"7818","Gene100","H2AK121ub",0,"control9_root",100,"Low Expression",125
"7819","Downstream","H2AK121ub",0,"control9_root",120,"Low Expression",125
"7820","DownstreamIntergenic","H2AK121ub",0,"control9_root",140,"Low Expression",125
"7821","UpstreamIntergenic","H3ac",0.0144574570324602,"control9_root",-60,"Low Expression",125
"7822","Promotor1000","H3ac",0.224888,"control9_root",-40,"Low Expression",125
"7823","Promotor500","H3ac",0.250544,"control9_root",-20,"Low Expression",125
"7824","Gene20","H3ac",0.670298794950644,"control9_root",20,"Low Expression",125
"7825","Gene40","H3ac",0.470296948857463,"control9_root",40,"Low Expression",125
"7826","Gene60","H3ac",0.32649054933187,"control9_root",60,"Low Expression",125
"7827","Gene80","H3ac",0.244961280896894,"control9_root",80,"Low Expression",125
"7828","Gene100","H3ac",0.149507637127815,"control9_root",100,"Low Expression",125
"7829","Downstream","H3ac",0.13076,"control9_root",120,"Low Expression",125
"7830","DownstreamIntergenic","H3ac",0.00294736842105263,"control9_root",140,"Low Expression",125
"7831","UpstreamIntergenic","H3K4me3",0.00422581981620513,"control9_root",-60,"Low Expression",125
"7832","Promotor1000","H3K4me3",0.061312,"control9_root",-40,"Low Expression",125
"7833","Promotor500","H3K4me3",0.080944,"control9_root",-20,"Low Expression",125
"7834","Gene20","H3K4me3",0.248102269210659,"control9_root",20,"Low Expression",125
"7835","Gene40","H3K4me3",0.191186044446041,"control9_root",40,"Low Expression",125
"7836","Gene60","H3K4me3",0.113667309168385,"control9_root",60,"Low Expression",125
"7837","Gene80","H3K4me3",0.0787578363651548,"control9_root",80,"Low Expression",125
"7838","Gene100","H3K4me3",0.0389157811048123,"control9_root",100,"Low Expression",125
"7839","Downstream","H3K4me3",0.01948,"control9_root",120,"Low Expression",125
"7840","DownstreamIntergenic","H3K4me3",0,"control9_root",140,"Low Expression",125
"7841","UpstreamIntergenic","H3K36me3",0,"control9_root",-60,"Low Expression",125
"7842","Promotor1000","H3K36me3",0,"control9_root",-40,"Low Expression",125
"7843","Promotor500","H3K36me3",0,"control9_root",-20,"Low Expression",125
"7844","Gene20","H3K36me3",0,"control9_root",20,"Low Expression",125
"7845","Gene40","H3K36me3",0,"control9_root",40,"Low Expression",125
"7846","Gene60","H3K36me3",0,"control9_root",60,"Low Expression",125
"7847","Gene80","H3K36me3",0,"control9_root",80,"Low Expression",125
"7848","Gene100","H3K36me3",0,"control9_root",100,"Low Expression",125
"7849","Downstream","H3K36me3",0,"control9_root",120,"Low Expression",125
"7850","DownstreamIntergenic","H3K36me3",0,"control9_root",140,"Low Expression",125
"7851","UpstreamIntergenic","H3K27ac",0,"control9_root",-60,"Low Expression",125
"7852","Promotor1000","H3K27ac",0,"control9_root",-40,"Low Expression",125
"7853","Promotor500","H3K27ac",0,"control9_root",-20,"Low Expression",125
"7854","Gene20","H3K27ac",0,"control9_root",20,"Low Expression",125
"7855","Gene40","H3K27ac",0,"control9_root",40,"Low Expression",125
"7856","Gene60","H3K27ac",0,"control9_root",60,"Low Expression",125
"7857","Gene80","H3K27ac",0,"control9_root",80,"Low Expression",125
"7858","Gene100","H3K27ac",0,"control9_root",100,"Low Expression",125
"7859","Downstream","H3K27ac",0,"control9_root",120,"Low Expression",125
"7860","DownstreamIntergenic","H3K27ac",0,"control9_root",140,"Low Expression",125
"7861","UpstreamIntergenic","H4K5ac",0,"control9_root",-60,"Low Expression",125
"7862","Promotor1000","H4K5ac",0,"control9_root",-40,"Low Expression",125
"7863","Promotor500","H4K5ac",0,"control9_root",-20,"Low Expression",125
"7864","Gene20","H4K5ac",0,"control9_root",20,"Low Expression",125
"7865","Gene40","H4K5ac",0,"control9_root",40,"Low Expression",125
"7866","Gene60","H4K5ac",0,"control9_root",60,"Low Expression",125
"7867","Gene80","H4K5ac",0,"control9_root",80,"Low Expression",125
"7868","Gene100","H4K5ac",0,"control9_root",100,"Low Expression",125
"7869","Downstream","H4K5ac",0,"control9_root",120,"Low Expression",125
"7870","DownstreamIntergenic","H4K5ac",0,"control9_root",140,"Low Expression",125
"7871","UpstreamIntergenic","H4K8ac",0,"control9_root",-60,"Low Expression",125
"7872","Promotor1000","H4K8ac",0,"control9_root",-40,"Low Expression",125
"7873","Promotor500","H4K8ac",0,"control9_root",-20,"Low Expression",125
"7874","Gene20","H4K8ac",0,"control9_root",20,"Low Expression",125
"7875","Gene40","H4K8ac",0,"control9_root",40,"Low Expression",125
"7876","Gene60","H4K8ac",0,"control9_root",60,"Low Expression",125
"7877","Gene80","H4K8ac",0,"control9_root",80,"Low Expression",125
"7878","Gene100","H4K8ac",0,"control9_root",100,"Low Expression",125
"7879","Downstream","H4K8ac",0,"control9_root",120,"Low Expression",125
"7880","DownstreamIntergenic","H4K8ac",0,"control9_root",140,"Low Expression",125
"7881","UpstreamIntergenic","H3-1",0,"control9_root",-60,"Low Expression",125
"7882","Promotor1000","H3-1",0,"control9_root",-40,"Low Expression",125
"7883","Promotor500","H3-1",0,"control9_root",-20,"Low Expression",125
"7884","Gene20","H3-1",0,"control9_root",20,"Low Expression",125
"7885","Gene40","H3-1",0,"control9_root",40,"Low Expression",125
"7886","Gene60","H3-1",0,"control9_root",60,"Low Expression",125
"7887","Gene80","H3-1",0,"control9_root",80,"Low Expression",125
"7888","Gene100","H3-1",0,"control9_root",100,"Low Expression",125
"7889","Downstream","H3-1",0,"control9_root",120,"Low Expression",125
"7890","DownstreamIntergenic","H3-1",0,"control9_root",140,"Low Expression",125
"7891","UpstreamIntergenic","H3K9ac",0,"control9_root",-60,"Low Expression",125
"7892","Promotor1000","H3K9ac",0,"control9_root",-40,"Low Expression",125
"7893","Promotor500","H3K9ac",0,"control9_root",-20,"Low Expression",125
"7894","Gene20","H3K9ac",0,"control9_root",20,"Low Expression",125
"7895","Gene40","H3K9ac",0,"control9_root",40,"Low Expression",125
"7896","Gene60","H3K9ac",0,"control9_root",60,"Low Expression",125
"7897","Gene80","H3K9ac",0,"control9_root",80,"Low Expression",125
"7898","Gene100","H3K9ac",0,"control9_root",100,"Low Expression",125
"7899","Downstream","H3K9ac",0,"control9_root",120,"Low Expression",125
"7900","DownstreamIntergenic","H3K9ac",0,"control9_root",140,"Low Expression",125
"7901","UpstreamIntergenic","H4K12ac",0,"control9_root",-60,"Low Expression",125
"7902","Promotor1000","H4K12ac",0,"control9_root",-40,"Low Expression",125
"7903","Promotor500","H4K12ac",0,"control9_root",-20,"Low Expression",125
"7904","Gene20","H4K12ac",0,"control9_root",20,"Low Expression",125
"7905","Gene40","H4K12ac",0,"control9_root",40,"Low Expression",125
"7906","Gene60","H4K12ac",0,"control9_root",60,"Low Expression",125
"7907","Gene80","H4K12ac",0,"control9_root",80,"Low Expression",125
"7908","Gene100","H4K12ac",0,"control9_root",100,"Low Expression",125
"7909","Downstream","H4K12ac",0,"control9_root",120,"Low Expression",125
"7910","DownstreamIntergenic","H4K12ac",0,"control9_root",140,"Low Expression",125
"7911","UpstreamIntergenic","H3K27me1",0,"control9_root",-60,"Low Expression",125
"7912","Promotor1000","H3K27me1",0,"control9_root",-40,"Low Expression",125
"7913","Promotor500","H3K27me1",0,"control9_root",-20,"Low Expression",125
"7914","Gene20","H3K27me1",0,"control9_root",20,"Low Expression",125
"7915","Gene40","H3K27me1",0,"control9_root",40,"Low Expression",125
"7916","Gene60","H3K27me1",0,"control9_root",60,"Low Expression",125
"7917","Gene80","H3K27me1",0,"control9_root",80,"Low Expression",125
"7918","Gene100","H3K27me1",0,"control9_root",100,"Low Expression",125
"7919","Downstream","H3K27me1",0,"control9_root",120,"Low Expression",125
"7920","DownstreamIntergenic","H3K27me1",0,"control9_root",140,"Low Expression",125
"7921","UpstreamIntergenic","H4K16ac",0,"control9_root",-60,"Low Expression",125
"7922","Promotor1000","H4K16ac",0,"control9_root",-40,"Low Expression",125
"7923","Promotor500","H4K16ac",0,"control9_root",-20,"Low Expression",125
"7924","Gene20","H4K16ac",0,"control9_root",20,"Low Expression",125
"7925","Gene40","H4K16ac",0,"control9_root",40,"Low Expression",125
"7926","Gene60","H4K16ac",0,"control9_root",60,"Low Expression",125
"7927","Gene80","H4K16ac",0,"control9_root",80,"Low Expression",125
"7928","Gene100","H4K16ac",0,"control9_root",100,"Low Expression",125
"7929","Downstream","H4K16ac",0,"control9_root",120,"Low Expression",125
"7930","DownstreamIntergenic","H4K16ac",0,"control9_root",140,"Low Expression",125
"7931","UpstreamIntergenic","H3K14ac",0,"control9_root",-60,"Low Expression",125
"7932","Promotor1000","H3K14ac",0,"control9_root",-40,"Low Expression",125
"7933","Promotor500","H3K14ac",0,"control9_root",-20,"Low Expression",125
"7934","Gene20","H3K14ac",0,"control9_root",20,"Low Expression",125
"7935","Gene40","H3K14ac",0,"control9_root",40,"Low Expression",125
"7936","Gene60","H3K14ac",0,"control9_root",60,"Low Expression",125
"7937","Gene80","H3K14ac",0,"control9_root",80,"Low Expression",125
"7938","Gene100","H3K14ac",0,"control9_root",100,"Low Expression",125
"7939","Downstream","H3K14ac",0,"control9_root",120,"Low Expression",125
"7940","DownstreamIntergenic","H3K14ac",0,"control9_root",140,"Low Expression",125
"7941","UpstreamIntergenic","H2A",0,"control9_root",-60,"Low Expression",125
"7942","Promotor1000","H2A",0,"control9_root",-40,"Low Expression",125
"7943","Promotor500","H2A",0,"control9_root",-20,"Low Expression",125
"7944","Gene20","H2A",0,"control9_root",20,"Low Expression",125
"7945","Gene40","H2A",0,"control9_root",40,"Low Expression",125
"7946","Gene60","H2A",0,"control9_root",60,"Low Expression",125
"7947","Gene80","H2A",0,"control9_root",80,"Low Expression",125
"7948","Gene100","H2A",0,"control9_root",100,"Low Expression",125
"7949","Downstream","H2A",0,"control9_root",120,"Low Expression",125
"7950","DownstreamIntergenic","H2A",0,"control9_root",140,"Low Expression",125
"7951","UpstreamIntergenic","H3",0,"control9_root",-60,"Low Expression",125
"7952","Promotor1000","H3",0,"control9_root",-40,"Low Expression",125
"7953","Promotor500","H3",0,"control9_root",-20,"Low Expression",125
"7954","Gene20","H3",0,"control9_root",20,"Low Expression",125
"7955","Gene40","H3",0,"control9_root",40,"Low Expression",125
"7956","Gene60","H3",0,"control9_root",60,"Low Expression",125
"7957","Gene80","H3",0,"control9_root",80,"Low Expression",125
"7958","Gene100","H3",0,"control9_root",100,"Low Expression",125
"7959","Downstream","H3",0,"control9_root",120,"Low Expression",125
"7960","DownstreamIntergenic","H3",0,"control9_root",140,"Low Expression",125
"7961","UpstreamIntergenic","H2A-X",0,"control9_root",-60,"Low Expression",125
"7962","Promotor1000","H2A-X",0,"control9_root",-40,"Low Expression",125
"7963","Promotor500","H2A-X",0,"control9_root",-20,"Low Expression",125
"7964","Gene20","H2A-X",0,"control9_root",20,"Low Expression",125
"7965","Gene40","H2A-X",0,"control9_root",40,"Low Expression",125
"7966","Gene60","H2A-X",0,"control9_root",60,"Low Expression",125
"7967","Gene80","H2A-X",0,"control9_root",80,"Low Expression",125
"7968","Gene100","H2A-X",0,"control9_root",100,"Low Expression",125
"7969","Downstream","H2A-X",0,"control9_root",120,"Low Expression",125
"7970","DownstreamIntergenic","H2A-X",0,"control9_root",140,"Low Expression",125
"7971","UpstreamIntergenic","H3K18ac",0,"control9_root",-60,"Low Expression",125
"7972","Promotor1000","H3K18ac",0,"control9_root",-40,"Low Expression",125
"7973","Promotor500","H3K18ac",0,"control9_root",-20,"Low Expression",125
"7974","Gene20","H3K18ac",0,"control9_root",20,"Low Expression",125
"7975","Gene40","H3K18ac",0,"control9_root",40,"Low Expression",125
"7976","Gene60","H3K18ac",0,"control9_root",60,"Low Expression",125
"7977","Gene80","H3K18ac",0,"control9_root",80,"Low Expression",125
"7978","Gene100","H3K18ac",0,"control9_root",100,"Low Expression",125
"7979","Downstream","H3K18ac",0,"control9_root",120,"Low Expression",125
"7980","DownstreamIntergenic","H3K18ac",0,"control9_root",140,"Low Expression",125
"7981","UpstreamIntergenic","H3-3",0,"control9_root",-60,"Intermediate Expression",20
"7982","Promotor1000","H3-3",0,"control9_root",-40,"Intermediate Expression",20
"7983","Promotor500","H3-3",0,"control9_root",-20,"Intermediate Expression",20
"7984","Gene20","H3-3",0,"control9_root",20,"Intermediate Expression",20
"7985","Gene40","H3-3",0,"control9_root",40,"Intermediate Expression",20
"7986","Gene60","H3-3",0,"control9_root",60,"Intermediate Expression",20
"7987","Gene80","H3-3",0,"control9_root",80,"Intermediate Expression",20
"7988","Gene100","H3-3",0,"control9_root",100,"Intermediate Expression",20
"7989","Downstream","H3-3",0,"control9_root",120,"Intermediate Expression",20
"7990","DownstreamIntergenic","H3-3",0,"control9_root",140,"Intermediate Expression",20
"7991","UpstreamIntergenic","H3K9me2",0,"control9_root",-60,"Intermediate Expression",20
"7992","Promotor1000","H3K9me2",0,"control9_root",-40,"Intermediate Expression",20
"7993","Promotor500","H3K9me2",0,"control9_root",-20,"Intermediate Expression",20
"7994","Gene20","H3K9me2",0,"control9_root",20,"Intermediate Expression",20
"7995","Gene40","H3K9me2",0,"control9_root",40,"Intermediate Expression",20
"7996","Gene60","H3K9me2",0,"control9_root",60,"Intermediate Expression",20
"7997","Gene80","H3K9me2",0,"control9_root",80,"Intermediate Expression",20
"7998","Gene100","H3K9me2",0,"control9_root",100,"Intermediate Expression",20
"7999","Downstream","H3K9me2",0,"control9_root",120,"Intermediate Expression",20
"8000","DownstreamIntergenic","H3K9me2",0,"control9_root",140,"Intermediate Expression",20
"8001","UpstreamIntergenic","H3K27me3",0,"control9_root",-60,"Intermediate Expression",20
"8002","Promotor1000","H3K27me3",0.0274,"control9_root",-40,"Intermediate Expression",20
"8003","Promotor500","H3K27me3",0.0086,"control9_root",-20,"Intermediate Expression",20
"8004","Gene20","H3K27me3",0,"control9_root",20,"Intermediate Expression",20
"8005","Gene40","H3K27me3",0,"control9_root",40,"Intermediate Expression",20
"8006","Gene60","H3K27me3",0,"control9_root",60,"Intermediate Expression",20
"8007","Gene80","H3K27me3",0.027466895038974,"control9_root",80,"Intermediate Expression",20
"8008","Gene100","H3K27me3",0.00739825028533994,"control9_root",100,"Intermediate Expression",20
"8009","Downstream","H3K27me3",0,"control9_root",120,"Intermediate Expression",20
"8010","DownstreamIntergenic","H3K27me3",0,"control9_root",140,"Intermediate Expression",20
"8011","UpstreamIntergenic","H2A-Z",0,"control9_root",-60,"Intermediate Expression",20
"8012","Promotor1000","H2A-Z",0,"control9_root",-40,"Intermediate Expression",20
"8013","Promotor500","H2A-Z",0,"control9_root",-20,"Intermediate Expression",20
"8014","Gene20","H2A-Z",0,"control9_root",20,"Intermediate Expression",20
"8015","Gene40","H2A-Z",0,"control9_root",40,"Intermediate Expression",20
"8016","Gene60","H2A-Z",0,"control9_root",60,"Intermediate Expression",20
"8017","Gene80","H2A-Z",0,"control9_root",80,"Intermediate Expression",20
"8018","Gene100","H2A-Z",0,"control9_root",100,"Intermediate Expression",20
"8019","Downstream","H2A-Z",0,"control9_root",120,"Intermediate Expression",20
"8020","DownstreamIntergenic","H2A-Z",0,"control9_root",140,"Intermediate Expression",20
"8021","UpstreamIntergenic","H2AK121ub",0,"control9_root",-60,"Intermediate Expression",20
"8022","Promotor1000","H2AK121ub",0,"control9_root",-40,"Intermediate Expression",20
"8023","Promotor500","H2AK121ub",0,"control9_root",-20,"Intermediate Expression",20
"8024","Gene20","H2AK121ub",0,"control9_root",20,"Intermediate Expression",20
"8025","Gene40","H2AK121ub",0,"control9_root",40,"Intermediate Expression",20
"8026","Gene60","H2AK121ub",0,"control9_root",60,"Intermediate Expression",20
"8027","Gene80","H2AK121ub",0,"control9_root",80,"Intermediate Expression",20
"8028","Gene100","H2AK121ub",0,"control9_root",100,"Intermediate Expression",20
"8029","Downstream","H2AK121ub",0,"control9_root",120,"Intermediate Expression",20
"8030","DownstreamIntergenic","H2AK121ub",0,"control9_root",140,"Intermediate Expression",20
"8031","UpstreamIntergenic","H3ac",0.0656084656084656,"control9_root",-60,"Intermediate Expression",20
"8032","Promotor1000","H3ac",0.29315,"control9_root",-40,"Intermediate Expression",20
"8033","Promotor500","H3ac",0.2872,"control9_root",-20,"Intermediate Expression",20
"8034","Gene20","H3ac",0.755799836251187,"control9_root",20,"Intermediate Expression",20
"8035","Gene40","H3ac",0.571219458178112,"control9_root",40,"Intermediate Expression",20
"8036","Gene60","H3ac",0.392464022288353,"control9_root",60,"Intermediate Expression",20
"8037","Gene80","H3ac",0.282409879839757,"control9_root",80,"Intermediate Expression",20
"8038","Gene100","H3ac",0.168353298428716,"control9_root",100,"Intermediate Expression",20
"8039","Downstream","H3ac",0.15,"control9_root",120,"Intermediate Expression",20
"8040","DownstreamIntergenic","H3ac",0,"control9_root",140,"Intermediate Expression",20
"8041","UpstreamIntergenic","H3K4me3",0,"control9_root",-60,"Intermediate Expression",20
"8042","Promotor1000","H3K4me3",0.071,"control9_root",-40,"Intermediate Expression",20
"8043","Promotor500","H3K4me3",0.1276,"control9_root",-20,"Intermediate Expression",20
"8044","Gene20","H3K4me3",0.240127325049453,"control9_root",20,"Intermediate Expression",20
"8045","Gene40","H3K4me3",0.160693792898482,"control9_root",40,"Intermediate Expression",20
"8046","Gene60","H3K4me3",0.135229519374551,"control9_root",60,"Intermediate Expression",20
"8047","Gene80","H3K4me3",0.0842362368719582,"control9_root",80,"Intermediate Expression",20
"8048","Gene100","H3K4me3",0.144404061474849,"control9_root",100,"Intermediate Expression",20
"8049","Downstream","H3K4me3",0.12,"control9_root",120,"Intermediate Expression",20
"8050","DownstreamIntergenic","H3K4me3",0,"control9_root",140,"Intermediate Expression",20
"8051","UpstreamIntergenic","H3K36me3",0,"control9_root",-60,"Intermediate Expression",20
"8052","Promotor1000","H3K36me3",0,"control9_root",-40,"Intermediate Expression",20
"8053","Promotor500","H3K36me3",0,"control9_root",-20,"Intermediate Expression",20
"8054","Gene20","H3K36me3",0,"control9_root",20,"Intermediate Expression",20
"8055","Gene40","H3K36me3",0,"control9_root",40,"Intermediate Expression",20
"8056","Gene60","H3K36me3",0,"control9_root",60,"Intermediate Expression",20
"8057","Gene80","H3K36me3",0,"control9_root",80,"Intermediate Expression",20
"8058","Gene100","H3K36me3",0,"control9_root",100,"Intermediate Expression",20
"8059","Downstream","H3K36me3",0,"control9_root",120,"Intermediate Expression",20
"8060","DownstreamIntergenic","H3K36me3",0,"control9_root",140,"Intermediate Expression",20
"8061","UpstreamIntergenic","H3K27ac",0,"control9_root",-60,"Intermediate Expression",20
"8062","Promotor1000","H3K27ac",0,"control9_root",-40,"Intermediate Expression",20
"8063","Promotor500","H3K27ac",0,"control9_root",-20,"Intermediate Expression",20
"8064","Gene20","H3K27ac",0,"control9_root",20,"Intermediate Expression",20
"8065","Gene40","H3K27ac",0,"control9_root",40,"Intermediate Expression",20
"8066","Gene60","H3K27ac",0,"control9_root",60,"Intermediate Expression",20
"8067","Gene80","H3K27ac",0,"control9_root",80,"Intermediate Expression",20
"8068","Gene100","H3K27ac",0,"control9_root",100,"Intermediate Expression",20
"8069","Downstream","H3K27ac",0,"control9_root",120,"Intermediate Expression",20
"8070","DownstreamIntergenic","H3K27ac",0,"control9_root",140,"Intermediate Expression",20
"8071","UpstreamIntergenic","H4K5ac",0,"control9_root",-60,"Intermediate Expression",20
"8072","Promotor1000","H4K5ac",0,"control9_root",-40,"Intermediate Expression",20
"8073","Promotor500","H4K5ac",0,"control9_root",-20,"Intermediate Expression",20
"8074","Gene20","H4K5ac",0,"control9_root",20,"Intermediate Expression",20
"8075","Gene40","H4K5ac",0,"control9_root",40,"Intermediate Expression",20
"8076","Gene60","H4K5ac",0,"control9_root",60,"Intermediate Expression",20
"8077","Gene80","H4K5ac",0,"control9_root",80,"Intermediate Expression",20
"8078","Gene100","H4K5ac",0,"control9_root",100,"Intermediate Expression",20
"8079","Downstream","H4K5ac",0,"control9_root",120,"Intermediate Expression",20
"8080","DownstreamIntergenic","H4K5ac",0,"control9_root",140,"Intermediate Expression",20
"8081","UpstreamIntergenic","H4K8ac",0,"control9_root",-60,"Intermediate Expression",20
"8082","Promotor1000","H4K8ac",0,"control9_root",-40,"Intermediate Expression",20
"8083","Promotor500","H4K8ac",0,"control9_root",-20,"Intermediate Expression",20
"8084","Gene20","H4K8ac",0,"control9_root",20,"Intermediate Expression",20
"8085","Gene40","H4K8ac",0,"control9_root",40,"Intermediate Expression",20
"8086","Gene60","H4K8ac",0,"control9_root",60,"Intermediate Expression",20
"8087","Gene80","H4K8ac",0,"control9_root",80,"Intermediate Expression",20
"8088","Gene100","H4K8ac",0,"control9_root",100,"Intermediate Expression",20
"8089","Downstream","H4K8ac",0,"control9_root",120,"Intermediate Expression",20
"8090","DownstreamIntergenic","H4K8ac",0,"control9_root",140,"Intermediate Expression",20
"8091","UpstreamIntergenic","H3-1",0,"control9_root",-60,"Intermediate Expression",20
"8092","Promotor1000","H3-1",0,"control9_root",-40,"Intermediate Expression",20
"8093","Promotor500","H3-1",0,"control9_root",-20,"Intermediate Expression",20
"8094","Gene20","H3-1",0,"control9_root",20,"Intermediate Expression",20
"8095","Gene40","H3-1",0,"control9_root",40,"Intermediate Expression",20
"8096","Gene60","H3-1",0,"control9_root",60,"Intermediate Expression",20
"8097","Gene80","H3-1",0,"control9_root",80,"Intermediate Expression",20
"8098","Gene100","H3-1",0,"control9_root",100,"Intermediate Expression",20
"8099","Downstream","H3-1",0,"control9_root",120,"Intermediate Expression",20
"8100","DownstreamIntergenic","H3-1",0,"control9_root",140,"Intermediate Expression",20
"8101","UpstreamIntergenic","H3K9ac",0,"control9_root",-60,"Intermediate Expression",20
"8102","Promotor1000","H3K9ac",0,"control9_root",-40,"Intermediate Expression",20
"8103","Promotor500","H3K9ac",0,"control9_root",-20,"Intermediate Expression",20
"8104","Gene20","H3K9ac",0,"control9_root",20,"Intermediate Expression",20
"8105","Gene40","H3K9ac",0,"control9_root",40,"Intermediate Expression",20
