"","Region","Modification","Proportion","Tissue","axisGroup","Expression","SampleSize"
"7844","Gene20","H3K36me3",0.773073258233822,"control9_leaves",20,"Intermediate Expression",6
"7845","Gene40","H3K36me3",0.729843122948142,"control9_leaves",40,"Intermediate Expression",6
"7846","Gene60","H3K36me3",0.622641509434153,"control9_leaves",60,"Intermediate Expression",6
"7847","Gene80","H3K36me3",0.434492370892005,"control9_leaves",80,"Intermediate Expression",6
"7848","Gene100","H3K36me3",0.0622393230330287,"control9_leaves",100,"Intermediate Expression",6
"7849","Downstream","H3K36me3",0,"control9_leaves",120,"Intermediate Expression",6
"7850","DownstreamIntergenic","H3K36me3",0,"control9_leaves",140,"Intermediate Expression",6
"7851","UpstreamIntergenic","H3K27ac",0,"control9_leaves",-60,"Intermediate Expression",6
"7852","Promotor1000","H3K27ac",0,"control9_leaves",-40,"Intermediate Expression",6
"7853","Promotor500","H3K27ac",0,"control9_leaves",-20,"Intermediate Expression",6
"7854","Gene20","H3K27ac",0,"control9_leaves",20,"Intermediate Expression",6
"7855","Gene40","H3K27ac",0,"control9_leaves",40,"Intermediate Expression",6
"7856","Gene60","H3K27ac",0,"control9_leaves",60,"Intermediate Expression",6
"7857","Gene80","H3K27ac",0,"control9_leaves",80,"Intermediate Expression",6
"7858","Gene100","H3K27ac",0,"control9_leaves",100,"Intermediate Expression",6
"7859","Downstream","H3K27ac",0,"control9_leaves",120,"Intermediate Expression",6
"7860","DownstreamIntergenic","H3K27ac",0,"control9_leaves",140,"Intermediate Expression",6
"7861","UpstreamIntergenic","H4K5ac",0,"control9_leaves",-60,"Intermediate Expression",6
"7862","Promotor1000","H4K5ac",0,"control9_leaves",-40,"Intermediate Expression",6
"7863","Promotor500","H4K5ac",0,"control9_leaves",-20,"Intermediate Expression",6
"7864","Gene20","H4K5ac",0,"control9_leaves",20,"Intermediate Expression",6
"7865","Gene40","H4K5ac",0,"control9_leaves",40,"Intermediate Expression",6
"7866","Gene60","H4K5ac",0,"control9_leaves",60,"Intermediate Expression",6
"7867","Gene80","H4K5ac",0,"control9_leaves",80,"Intermediate Expression",6
"7868","Gene100","H4K5ac",0,"control9_leaves",100,"Intermediate Expression",6
"7869","Downstream","H4K5ac",0,"control9_leaves",120,"Intermediate Expression",6
"7870","DownstreamIntergenic","H4K5ac",0,"control9_leaves",140,"Intermediate Expression",6
"7871","UpstreamIntergenic","H4K8ac",0,"control9_leaves",-60,"Intermediate Expression",6
"7872","Promotor1000","H4K8ac",0,"control9_leaves",-40,"Intermediate Expression",6
"7873","Promotor500","H4K8ac",0,"control9_leaves",-20,"Intermediate Expression",6
"7874","Gene20","H4K8ac",0,"control9_leaves",20,"Intermediate Expression",6
"7875","Gene40","H4K8ac",0,"control9_leaves",40,"Intermediate Expression",6
"7876","Gene60","H4K8ac",0,"control9_leaves",60,"Intermediate Expression",6
"7877","Gene80","H4K8ac",0,"control9_leaves",80,"Intermediate Expression",6
"7878","Gene100","H4K8ac",0,"control9_leaves",100,"Intermediate Expression",6
"7879","Downstream","H4K8ac",0,"control9_leaves",120,"Intermediate Expression",6
"7880","DownstreamIntergenic","H4K8ac",0,"control9_leaves",140,"Intermediate Expression",6
"7881","UpstreamIntergenic","H3-1",0,"control9_leaves",-60,"Intermediate Expression",6
"7882","Promotor1000","H3-1",0,"control9_leaves",-40,"Intermediate Expression",6
"7883","Promotor500","H3-1",0,"control9_leaves",-20,"Intermediate Expression",6
"7884","Gene20","H3-1",0,"control9_leaves",20,"Intermediate Expression",6
"7885","Gene40","H3-1",0,"control9_leaves",40,"Intermediate Expression",6
"7886","Gene60","H3-1",0,"control9_leaves",60,"Intermediate Expression",6
"7887","Gene80","H3-1",0,"control9_leaves",80,"Intermediate Expression",6
"7888","Gene100","H3-1",0,"control9_leaves",100,"Intermediate Expression",6
"7889","Downstream","H3-1",0,"control9_leaves",120,"Intermediate Expression",6
"7890","DownstreamIntergenic","H3-1",0,"control9_leaves",140,"Intermediate Expression",6
"7891","UpstreamIntergenic","H3K9ac",0.0520006371044301,"control9_leaves",-60,"Intermediate Expression",6
"7892","Promotor1000","H3K9ac",0.219,"control9_leaves",-40,"Intermediate Expression",6
"7893","Promotor500","H3K9ac",0.340333333333333,"control9_leaves",-20,"Intermediate Expression",6
"7894","Gene20","H3K9ac",0.925106362029352,"control9_leaves",20,"Intermediate Expression",6
"7895","Gene40","H3K9ac",0.509756455399092,"control9_leaves",40,"Intermediate Expression",6
"7896","Gene60","H3K9ac",0.288192796898599,"control9_leaves",60,"Intermediate Expression",6
"7897","Gene80","H3K9ac",0.166666666666667,"control9_leaves",80,"Intermediate Expression",6
"7898","Gene100","H3K9ac",0.0761548064918876,"control9_leaves",100,"Intermediate Expression",6
"7899","Downstream","H3K9ac",0,"control9_leaves",120,"Intermediate Expression",6
"7900","DownstreamIntergenic","H3K9ac",0,"control9_leaves",140,"Intermediate Expression",6
"7901","UpstreamIntergenic","H4K12ac",0,"control9_leaves",-60,"Intermediate Expression",6
"7902","Promotor1000","H4K12ac",0,"control9_leaves",-40,"Intermediate Expression",6
"7903","Promotor500","H4K12ac",0,"control9_leaves",-20,"Intermediate Expression",6
"7904","Gene20","H4K12ac",0,"control9_leaves",20,"Intermediate Expression",6
"7905","Gene40","H4K12ac",0,"control9_leaves",40,"Intermediate Expression",6
"7906","Gene60","H4K12ac",0,"control9_leaves",60,"Intermediate Expression",6
"7907","Gene80","H4K12ac",0,"control9_leaves",80,"Intermediate Expression",6
"7908","Gene100","H4K12ac",0,"control9_leaves",100,"Intermediate Expression",6
"7909","Downstream","H4K12ac",0,"control9_leaves",120,"Intermediate Expression",6
"7910","DownstreamIntergenic","H4K12ac",0,"control9_leaves",140,"Intermediate Expression",6
"7911","UpstreamIntergenic","H3K27me1",0,"control9_leaves",-60,"Intermediate Expression",6
"7912","Promotor1000","H3K27me1",0.0458333333333333,"control9_leaves",-40,"Intermediate Expression",6
"7913","Promotor500","H3K27me1",0,"control9_leaves",-20,"Intermediate Expression",6
"7914","Gene20","H3K27me1",0,"control9_leaves",20,"Intermediate Expression",6
"7915","Gene40","H3K27me1",0,"control9_leaves",40,"Intermediate Expression",6
"7916","Gene60","H3K27me1",0.104240023474183,"control9_leaves",60,"Intermediate Expression",6
"7917","Gene80","H3K27me1",0.221938465280613,"control9_leaves",80,"Intermediate Expression",6
"7918","Gene100","H3K27me1",0.0993954546156039,"control9_leaves",100,"Intermediate Expression",6
"7919","Downstream","H3K27me1",0.0108333333333333,"control9_leaves",120,"Intermediate Expression",6
"7920","DownstreamIntergenic","H3K27me1",0,"control9_leaves",140,"Intermediate Expression",6
"7921","UpstreamIntergenic","H4K16ac",0,"control9_leaves",-60,"Intermediate Expression",6
"7922","Promotor1000","H4K16ac",0,"control9_leaves",-40,"Intermediate Expression",6
"7923","Promotor500","H4K16ac",0,"control9_leaves",-20,"Intermediate Expression",6
"7924","Gene20","H4K16ac",0,"control9_leaves",20,"Intermediate Expression",6
"7925","Gene40","H4K16ac",0,"control9_leaves",40,"Intermediate Expression",6
"7926","Gene60","H4K16ac",0,"control9_leaves",60,"Intermediate Expression",6
"7927","Gene80","H4K16ac",0,"control9_leaves",80,"Intermediate Expression",6
"7928","Gene100","H4K16ac",0,"control9_leaves",100,"Intermediate Expression",6
"7929","Downstream","H4K16ac",0,"control9_leaves",120,"Intermediate Expression",6
"7930","DownstreamIntergenic","H4K16ac",0,"control9_leaves",140,"Intermediate Expression",6
"7931","UpstreamIntergenic","H3K14ac",0,"control9_leaves",-60,"Intermediate Expression",6
"7932","Promotor1000","H3K14ac",0,"control9_leaves",-40,"Intermediate Expression",6
"7933","Promotor500","H3K14ac",0,"control9_leaves",-20,"Intermediate Expression",6
"7934","Gene20","H3K14ac",0,"control9_leaves",20,"Intermediate Expression",6
"7935","Gene40","H3K14ac",0,"control9_leaves",40,"Intermediate Expression",6
"7936","Gene60","H3K14ac",0,"control9_leaves",60,"Intermediate Expression",6
"7937","Gene80","H3K14ac",0,"control9_leaves",80,"Intermediate Expression",6
"7938","Gene100","H3K14ac",0,"control9_leaves",100,"Intermediate Expression",6
"7939","Downstream","H3K14ac",0,"control9_leaves",120,"Intermediate Expression",6
"7940","DownstreamIntergenic","H3K14ac",0,"control9_leaves",140,"Intermediate Expression",6
"7941","UpstreamIntergenic","H2A",0,"control9_leaves",-60,"Intermediate Expression",6
"7942","Promotor1000","H2A",0.082,"control9_leaves",-40,"Intermediate Expression",6
"7943","Promotor500","H2A",0,"control9_leaves",-20,"Intermediate Expression",6
"7944","Gene20","H2A",0.0243009808226908,"control9_leaves",20,"Intermediate Expression",6
"7945","Gene40","H2A",0.436759252081897,"control9_leaves",40,"Intermediate Expression",6
"7946","Gene60","H2A",0.484356197352385,"control9_leaves",60,"Intermediate Expression",6
"7947","Gene80","H2A",0.315116026891539,"control9_leaves",80,"Intermediate Expression",6
"7948","Gene100","H2A",0.0244081752683137,"control9_leaves",100,"Intermediate Expression",6
"7949","Downstream","H2A",0,"control9_leaves",120,"Intermediate Expression",6
"7950","DownstreamIntergenic","H2A",0,"control9_leaves",140,"Intermediate Expression",6
"7951","UpstreamIntergenic","H3",0,"control9_leaves",-60,"Intermediate Expression",6
"7952","Promotor1000","H3",0,"control9_leaves",-40,"Intermediate Expression",6
"7953","Promotor500","H3",0,"control9_leaves",-20,"Intermediate Expression",6
"7954","Gene20","H3",0,"control9_leaves",20,"Intermediate Expression",6
"7955","Gene40","H3",0,"control9_leaves",40,"Intermediate Expression",6
"7956","Gene60","H3",0,"control9_leaves",60,"Intermediate Expression",6
"7957","Gene80","H3",0,"control9_leaves",80,"Intermediate Expression",6
"7958","Gene100","H3",0,"control9_leaves",100,"Intermediate Expression",6
"7959","Downstream","H3",0,"control9_leaves",120,"Intermediate Expression",6
"7960","DownstreamIntergenic","H3",0,"control9_leaves",140,"Intermediate Expression",6
"7961","UpstreamIntergenic","H2A-X",0,"control9_leaves",-60,"Intermediate Expression",6
"7962","Promotor1000","H2A-X",0,"control9_leaves",-40,"Intermediate Expression",6
"7963","Promotor500","H2A-X",0,"control9_leaves",-20,"Intermediate Expression",6
"7964","Gene20","H2A-X",0,"control9_leaves",20,"Intermediate Expression",6
"7965","Gene40","H2A-X",0,"control9_leaves",40,"Intermediate Expression",6
"7966","Gene60","H2A-X",0,"control9_leaves",60,"Intermediate Expression",6
"7967","Gene80","H2A-X",0,"control9_leaves",80,"Intermediate Expression",6
"7968","Gene100","H2A-X",0,"control9_leaves",100,"Intermediate Expression",6
"7969","Downstream","H2A-X",0,"control9_leaves",120,"Intermediate Expression",6
"7970","DownstreamIntergenic","H2A-X",0,"control9_leaves",140,"Intermediate Expression",6
"7971","UpstreamIntergenic","H3K18ac",0,"control9_leaves",-60,"Intermediate Expression",6
"7972","Promotor1000","H3K18ac",0,"control9_leaves",-40,"Intermediate Expression",6
"7973","Promotor500","H3K18ac",0,"control9_leaves",-20,"Intermediate Expression",6
"7974","Gene20","H3K18ac",0,"control9_leaves",20,"Intermediate Expression",6
"7975","Gene40","H3K18ac",0,"control9_leaves",40,"Intermediate Expression",6
"7976","Gene60","H3K18ac",0,"control9_leaves",60,"Intermediate Expression",6
"7977","Gene80","H3K18ac",0,"control9_leaves",80,"Intermediate Expression",6
"7978","Gene100","H3K18ac",0,"control9_leaves",100,"Intermediate Expression",6
"7979","Downstream","H3K18ac",0,"control9_leaves",120,"Intermediate Expression",6
"7980","DownstreamIntergenic","H3K18ac",0,"control9_leaves",140,"Intermediate Expression",6
"7981","UpstreamIntergenic","H3-3",0,"control9_leaves",-60,"High Expression",5
"7982","Promotor1000","H3-3",0,"control9_leaves",-40,"High Expression",5
"7983","Promotor500","H3-3",0,"control9_leaves",-20,"High Expression",5
"7984","Gene20","H3-3",0,"control9_leaves",20,"High Expression",5
"7985","Gene40","H3-3",0,"control9_leaves",40,"High Expression",5
"7986","Gene60","H3-3",0,"control9_leaves",60,"High Expression",5
"7987","Gene80","H3-3",0,"control9_leaves",80,"High Expression",5
"7988","Gene100","H3-3",0,"control9_leaves",100,"High Expression",5
"7989","Downstream","H3-3",0,"control9_leaves",120,"High Expression",5
"7990","DownstreamIntergenic","H3-3",0,"control9_leaves",140,"High Expression",5
"7991","UpstreamIntergenic","H3K9me2",0,"control9_leaves",-60,"High Expression",5
"7992","Promotor1000","H3K9me2",0,"control9_leaves",-40,"High Expression",5
"7993","Promotor500","H3K9me2",0,"control9_leaves",-20,"High Expression",5
"7994","Gene20","H3K9me2",0,"control9_leaves",20,"High Expression",5
"7995","Gene40","H3K9me2",0,"control9_leaves",40,"High Expression",5
"7996","Gene60","H3K9me2",0,"control9_leaves",60,"High Expression",5
"7997","Gene80","H3K9me2",0,"control9_leaves",80,"High Expression",5
"7998","Gene100","H3K9me2",0,"control9_leaves",100,"High Expression",5
"7999","Downstream","H3K9me2",0,"control9_leaves",120,"High Expression",5
"8000","DownstreamIntergenic","H3K9me2",0,"control9_leaves",140,"High Expression",5
"8001","UpstreamIntergenic","H3K27me3",0,"control9_leaves",-60,"High Expression",5
"8002","Promotor1000","H3K27me3",0,"control9_leaves",-40,"High Expression",5
"8003","Promotor500","H3K27me3",0,"control9_leaves",-20,"High Expression",5
"8004","Gene20","H3K27me3",0,"control9_leaves",20,"High Expression",5
"8005","Gene40","H3K27me3",0,"control9_leaves",40,"High Expression",5
"8006","Gene60","H3K27me3",0,"control9_leaves",60,"High Expression",5
"8007","Gene80","H3K27me3",0,"control9_leaves",80,"High Expression",5
"8008","Gene100","H3K27me3",0,"control9_leaves",100,"High Expression",5
"8009","Downstream","H3K27me3",0,"control9_leaves",120,"High Expression",5
"8010","DownstreamIntergenic","H3K27me3",0,"control9_leaves",140,"High Expression",5
"8011","UpstreamIntergenic","H2A-Z",0,"control9_leaves",-60,"High Expression",5
"8012","Promotor1000","H2A-Z",0.046,"control9_leaves",-40,"High Expression",5
"8013","Promotor500","H2A-Z",0.094,"control9_leaves",-20,"High Expression",5
"8014","Gene20","H2A-Z",0.125434116445281,"control9_leaves",20,"High Expression",5
"8015","Gene40","H2A-Z",0.2,"control9_leaves",40,"High Expression",5
"8016","Gene60","H2A-Z",0.2,"control9_leaves",60,"High Expression",5
"8017","Gene80","H2A-Z",0.145007680491308,"control9_leaves",80,"High Expression",5
"8018","Gene100","H2A-Z",0,"control9_leaves",100,"High Expression",5
"8019","Downstream","H2A-Z",0,"control9_leaves",120,"High Expression",5
"8020","DownstreamIntergenic","H2A-Z",0,"control9_leaves",140,"High Expression",5
"8021","UpstreamIntergenic","H2AK121ub",0,"control9_leaves",-60,"High Expression",5
"8022","Promotor1000","H2AK121ub",0,"control9_leaves",-40,"High Expression",5
"8023","Promotor500","H2AK121ub",0,"control9_leaves",-20,"High Expression",5
"8024","Gene20","H2AK121ub",0,"control9_leaves",20,"High Expression",5
"8025","Gene40","H2AK121ub",0,"control9_leaves",40,"High Expression",5
"8026","Gene60","H2AK121ub",0,"control9_leaves",60,"High Expression",5
"8027","Gene80","H2AK121ub",0,"control9_leaves",80,"High Expression",5
"8028","Gene100","H2AK121ub",0,"control9_leaves",100,"High Expression",5
"8029","Downstream","H2AK121ub",0,"control9_leaves",120,"High Expression",5
"8030","DownstreamIntergenic","H2AK121ub",0,"control9_leaves",140,"High Expression",5
"8031","UpstreamIntergenic","H3ac",0,"control9_leaves",-60,"High Expression",5
"8032","Promotor1000","H3ac",0,"control9_leaves",-40,"High Expression",5
"8033","Promotor500","H3ac",0,"control9_leaves",-20,"High Expression",5
"8034","Gene20","H3ac",0,"control9_leaves",20,"High Expression",5
"8035","Gene40","H3ac",0,"control9_leaves",40,"High Expression",5
"8036","Gene60","H3ac",0,"control9_leaves",60,"High Expression",5
"8037","Gene80","H3ac",0,"control9_leaves",80,"High Expression",5
"8038","Gene100","H3ac",0,"control9_leaves",100,"High Expression",5
"8039","Downstream","H3ac",0,"control9_leaves",120,"High Expression",5
"8040","DownstreamIntergenic","H3ac",0,"control9_leaves",140,"High Expression",5
"8041","UpstreamIntergenic","H3K4me3",0,"control9_leaves",-60,"High Expression",5
"8042","Promotor1000","H3K4me3",0.0982,"control9_leaves",-40,"High Expression",5
"8043","Promotor500","H3K4me3",0.2192,"control9_leaves",-20,"High Expression",5
"8044","Gene20","H3K4me3",0.969801243855457,"control9_leaves",20,"High Expression",5
"8045","Gene40","H3K4me3",1,"control9_leaves",40,"High Expression",5
"8046","Gene60","H3K4me3",0.932631578947368,"control9_leaves",60,"High Expression",5
"8047","Gene80","H3K4me3",0.8,"control9_leaves",80,"High Expression",5
"8048","Gene100","H3K4me3",0.523216031256874,"control9_leaves",100,"High Expression",5
"8049","Downstream","H3K4me3",0.176,"control9_leaves",120,"High Expression",5
"8050","DownstreamIntergenic","H3K4me3",0,"control9_leaves",140,"High Expression",5
"8051","UpstreamIntergenic","H3K36me3",0,"control9_leaves",-60,"High Expression",5
"8052","Promotor1000","H3K36me3",0.1132,"control9_leaves",-40,"High Expression",5
"8053","Promotor500","H3K36me3",0.1204,"control9_leaves",-20,"High Expression",5
"8054","Gene20","H3K36me3",0.467251066055615,"control9_leaves",20,"High Expression",5
"8055","Gene40","H3K36me3",0.8,"control9_leaves",40,"High Expression",5
"8056","Gene60","H3K36me3",0.7,"control9_leaves",60,"High Expression",5
"8057","Gene80","H3K36me3",0.624113475177305,"control9_leaves",80,"High Expression",5
"8058","Gene100","H3K36me3",0.322296488336997,"control9_leaves",100,"High Expression",5
"8059","Downstream","H3K36me3",0.2,"control9_leaves",120,"High Expression",5
"8060","DownstreamIntergenic","H3K36me3",0,"control9_leaves",140,"High Expression",5
"8061","UpstreamIntergenic","H3K27ac",0,"control9_leaves",-60,"High Expression",5
"8062","Promotor1000","H3K27ac",0,"control9_leaves",-40,"High Expression",5
"8063","Promotor500","H3K27ac",0,"control9_leaves",-20,"High Expression",5
"8064","Gene20","H3K27ac",0,"control9_leaves",20,"High Expression",5
"8065","Gene40","H3K27ac",0,"control9_leaves",40,"High Expression",5
"8066","Gene60","H3K27ac",0,"control9_leaves",60,"High Expression",5
"8067","Gene80","H3K27ac",0,"control9_leaves",80,"High Expression",5
"8068","Gene100","H3K27ac",0,"control9_leaves",100,"High Expression",5
"8069","Downstream","H3K27ac",0,"control9_leaves",120,"High Expression",5
"8070","DownstreamIntergenic","H3K27ac",0,"control9_leaves",140,"High Expression",5
"8071","UpstreamIntergenic","H4K5ac",0,"control9_leaves",-60,"High Expression",5
"8072","Promotor1000","H4K5ac",0,"control9_leaves",-40,"High Expression",5
"8073","Promotor500","H4K5ac",0,"control9_leaves",-20,"High Expression",5
"8074","Gene20","H4K5ac",0,"control9_leaves",20,"High Expression",5
"8075","Gene40","H4K5ac",0,"control9_leaves",40,"High Expression",5
"8076","Gene60","H4K5ac",0,"control9_leaves",60,"High Expression",5
"8077","Gene80","H4K5ac",0,"control9_leaves",80,"High Expression",5
"8078","Gene100","H4K5ac",0,"control9_leaves",100,"High Expression",5
"8079","Downstream","H4K5ac",0,"control9_leaves",120,"High Expression",5
"8080","DownstreamIntergenic","H4K5ac",0,"control9_leaves",140,"High Expression",5
"8081","UpstreamIntergenic","H4K8ac",0,"control9_leaves",-60,"High Expression",5
"8082","Promotor1000","H4K8ac",0,"control9_leaves",-40,"High Expression",5
"8083","Promotor500","H4K8ac",0,"control9_leaves",-20,"High Expression",5
"8084","Gene20","H4K8ac",0,"control9_leaves",20,"High Expression",5
"8085","Gene40","H4K8ac",0,"control9_leaves",40,"High Expression",5
"8086","Gene60","H4K8ac",0,"control9_leaves",60,"High Expression",5
"8087","Gene80","H4K8ac",0,"control9_leaves",80,"High Expression",5
"8088","Gene100","H4K8ac",0,"control9_leaves",100,"High Expression",5
"8089","Downstream","H4K8ac",0,"control9_leaves",120,"High Expression",5
"8090","DownstreamIntergenic","H4K8ac",0,"control9_leaves",140,"High Expression",5
"8091","UpstreamIntergenic","H3-1",0,"control9_leaves",-60,"High Expression",5
"8092","Promotor1000","H3-1",0,"control9_leaves",-40,"High Expression",5
"8093","Promotor500","H3-1",0,"control9_leaves",-20,"High Expression",5
"8094","Gene20","H3-1",0,"control9_leaves",20,"High Expression",5
"8095","Gene40","H3-1",0,"control9_leaves",40,"High Expression",5
"8096","Gene60","H3-1",0,"control9_leaves",60,"High Expression",5
"8097","Gene80","H3-1",0,"control9_leaves",80,"High Expression",5
"8098","Gene100","H3-1",0,"control9_leaves",100,"High Expression",5
"8099","Downstream","H3-1",0,"control9_leaves",120,"High Expression",5
"8100","DownstreamIntergenic","H3-1",0,"control9_leaves",140,"High Expression",5
"8101","UpstreamIntergenic","H3K9ac",0,"control9_leaves",-60,"High Expression",5
"8102","Promotor1000","H3K9ac",0.1218,"control9_leaves",-40,"High Expression",5
"8103","Promotor500","H3K9ac",0.2344,"control9_leaves",-20,"High Expression",5
"8104","Gene20","H3K9ac",0.880843432220089,"control9_leaves",20,"High Expression",5
"8105","Gene40","H3K9ac",1,"control9_leaves",40,"High Expression",5
"8106","Gene60","H3K9ac",0.749747390057857,"control9_leaves",60,"High Expression",5
"8107","Gene80","H3K9ac",0.48869921381096,"control9_leaves",80,"High Expression",5
"8108","Gene100","H3K9ac",0.0249486652975739,"control9_leaves",100,"High Expression",5
"8109","Downstream","H3K9ac",0,"control9_leaves",120,"High Expression",5
"8110","DownstreamIntergenic","H3K9ac",0,"control9_leaves",140,"High Expression",5
"8111","UpstreamIntergenic","H4K12ac",0,"control9_leaves",-60,"High Expression",5
"8112","Promotor1000","H4K12ac",0,"control9_leaves",-40,"High Expression",5
"8113","Promotor500","H4K12ac",0,"control9_leaves",-20,"High Expression",5
"8114","Gene20","H4K12ac",0,"control9_leaves",20,"High Expression",5
"8115","Gene40","H4K12ac",0,"control9_leaves",40,"High Expression",5
"8116","Gene60","H4K12ac",0,"control9_leaves",60,"High Expression",5
"8117","Gene80","H4K12ac",0,"control9_leaves",80,"High Expression",5
"8118","Gene100","H4K12ac",0,"control9_leaves",100,"High Expression",5
"8119","Downstream","H4K12ac",0,"control9_leaves",120,"High Expression",5
"8120","DownstreamIntergenic","H4K12ac",0,"control9_leaves",140,"High Expression",5
"8121","UpstreamIntergenic","H3K27me1",0,"control9_leaves",-60,"High Expression",5
"8122","Promotor1000","H3K27me1",0.0752,"control9_leaves",-40,"High Expression",5
"8123","Promotor500","H3K27me1",0,"control9_leaves",-20,"High Expression",5
"8124","Gene20","H3K27me1",0,"control9_leaves",20,"High Expression",5
"8125","Gene40","H3K27me1",0.188018433179521,"control9_leaves",40,"High Expression",5
"8126","Gene60","H3K27me1",0.324665981500561,"control9_leaves",60,"High Expression",5
"8127","Gene80","H3K27me1",0.4,"control9_leaves",80,"High Expression",5
"8128","Gene100","H3K27me1",0.065765334027221,"control9_leaves",100,"High Expression",5
"8129","Downstream","H3K27me1",0,"control9_leaves",120,"High Expression",5
"8130","DownstreamIntergenic","H3K27me1",0,"control9_leaves",140,"High Expression",5
"8131","UpstreamIntergenic","H4K16ac",0,"control9_leaves",-60,"High Expression",5
"8132","Promotor1000","H4K16ac",0,"control9_leaves",-40,"High Expression",5
"8133","Promotor500","H4K16ac",0,"control9_leaves",-20,"High Expression",5
"8134","Gene20","H4K16ac",0,"control9_leaves",20,"High Expression",5
"8135","Gene40","H4K16ac",0,"control9_leaves",40,"High Expression",5
"8136","Gene60","H4K16ac",0,"control9_leaves",60,"High Expression",5
"8137","Gene80","H4K16ac",0,"control9_leaves",80,"High Expression",5
"8138","Gene100","H4K16ac",0,"control9_leaves",100,"High Expression",5
"8139","Downstream","H4K16ac",0,"control9_leaves",120,"High Expression",5
"8140","DownstreamIntergenic","H4K16ac",0,"control9_leaves",140,"High Expression",5
"8141","UpstreamIntergenic","H3K14ac",0,"control9_leaves",-60,"High Expression",5
"8142","Promotor1000","H3K14ac",0,"control9_leaves",-40,"High Expression",5
"8143","Promotor500","H3K14ac",0,"control9_leaves",-20,"High Expression",5
"8144","Gene20","H3K14ac",0,"control9_leaves",20,"High Expression",5
"8145","Gene40","H3K14ac",0,"control9_leaves",40,"High Expression",5
"8146","Gene60","H3K14ac",0,"control9_leaves",60,"High Expression",5
"8147","Gene80","H3K14ac",0,"control9_leaves",80,"High Expression",5
"8148","Gene100","H3K14ac",0,"control9_leaves",100,"High Expression",5
"8149","Downstream","H3K14ac",0,"control9_leaves",120,"High Expression",5
"8150","DownstreamIntergenic","H3K14ac",0,"control9_leaves",140,"High Expression",5
"8151","UpstreamIntergenic","H2A",0,"control9_leaves",-60,"High Expression",5
"8152","Promotor1000","H2A",0.1406,"control9_leaves",-40,"High Expression",5
"8153","Promotor500","H2A",0.0044,"control9_leaves",-20,"High Expression",5
"8154","Gene20","H2A",0,"control9_leaves",20,"High Expression",5
"8155","Gene40","H2A",0.437785187132934,"control9_leaves",40,"High Expression",5
"8156","Gene60","H2A",0.6,"control9_leaves",60,"High Expression",5
"8157","Gene80","H2A",0.582945736434948,"control9_leaves",80,"High Expression",5
"8158","Gene100","H2A",0.115094782743855,"control9_leaves",100,"High Expression",5
"8159","Downstream","H2A",0.194,"control9_leaves",120,"High Expression",5
"8160","DownstreamIntergenic","H2A",0,"control9_leaves",140,"High Expression",5
"8161","UpstreamIntergenic","H3",0,"control9_leaves",-60,"High Expression",5
"8162","Promotor1000","H3",0,"control9_leaves",-40,"High Expression",5
"8163","Promotor500","H3",0,"control9_leaves",-20,"High Expression",5
"8164","Gene20","H3",0,"control9_leaves",20,"High Expression",5
"8165","Gene40","H3",0,"control9_leaves",40,"High Expression",5
"8166","Gene60","H3",0,"control9_leaves",60,"High Expression",5
"8167","Gene80","H3",0,"control9_leaves",80,"High Expression",5
"8168","Gene100","H3",0,"control9_leaves",100,"High Expression",5
"8169","Downstream","H3",0,"control9_leaves",120,"High Expression",5
"8170","DownstreamIntergenic","H3",0,"control9_leaves",140,"High Expression",5
"8171","UpstreamIntergenic","H2A-X",0,"control9_leaves",-60,"High Expression",5
"8172","Promotor1000","H2A-X",0,"control9_leaves",-40,"High Expression",5
"8173","Promotor500","H2A-X",0,"control9_leaves",-20,"High Expression",5
"8174","Gene20","H2A-X",0,"control9_leaves",20,"High Expression",5
"8175","Gene40","H2A-X",0,"control9_leaves",40,"High Expression",5
"8176","Gene60","H2A-X",0,"control9_leaves",60,"High Expression",5
"8177","Gene80","H2A-X",0,"control9_leaves",80,"High Expression",5
"8178","Gene100","H2A-X",0,"control9_leaves",100,"High Expression",5
"8179","Downstream","H2A-X",0,"control9_leaves",120,"High Expression",5
"8180","DownstreamIntergenic","H2A-X",0,"control9_leaves",140,"High Expression",5
"8181","UpstreamIntergenic","H3K18ac",0,"control9_leaves",-60,"High Expression",5
"8182","Promotor1000","H3K18ac",0,"control9_leaves",-40,"High Expression",5
"8183","Promotor500","H3K18ac",0,"control9_leaves",-20,"High Expression",5
"8184","Gene20","H3K18ac",0,"control9_leaves",20,"High Expression",5
"8185","Gene40","H3K18ac",0,"control9_leaves",40,"High Expression",5
"8186","Gene60","H3K18ac",0,"control9_leaves",60,"High Expression",5
"8187","Gene80","H3K18ac",0,"control9_leaves",80,"High Expression",5
"8188","Gene100","H3K18ac",0,"control9_leaves",100,"High Expression",5
"8189","Downstream","H3K18ac",0,"control9_leaves",120,"High Expression",5
"8190","DownstreamIntergenic","H3K18ac",0,"control9_leaves",140,"High Expression",5
"8191","UpstreamIntergenic","H3-3",0,"NLRs_leaves",-60,"No Expression",58
"8192","Promotor1000","H3-3",0,"NLRs_leaves",-40,"No Expression",58
"8193","Promotor500","H3-3",0,"NLRs_leaves",-20,"No Expression",58
"8194","Gene20","H3-3",0,"NLRs_leaves",20,"No Expression",58
"8195","Gene40","H3-3",0,"NLRs_leaves",40,"No Expression",58
"8196","Gene60","H3-3",0,"NLRs_leaves",60,"No Expression",58
