"","Region","Modification","Frequency","axisGroup","Expression","dataToAnalyse"
"5322","Gene20","H3K27ac",0,20,"Low Expression","control6_root"
"5323","Gene20","H4K5ac",0,20,"Low Expression","control6_root"
"5324","Gene20","H4K8ac",0,20,"Low Expression","control6_root"
"5325","Gene20","H3-1",0,20,"Low Expression","control6_root"
"5326","Gene20","H3K9ac",0,20,"Low Expression","control6_root"
"5327","Gene20","H4K12ac",0,20,"Low Expression","control6_root"
"5328","Gene20","H3K27me1",0,20,"Low Expression","control6_root"
"5329","Gene20","H4K16ac",0,20,"Low Expression","control6_root"
"5330","Gene20","H3K14ac",0,20,"Low Expression","control6_root"
"5331","Gene20","H2A",0,20,"Low Expression","control6_root"
"5332","Gene20","H3",0,20,"Low Expression","control6_root"
"5333","Gene20","H2A-X",0,20,"Low Expression","control6_root"
"5334","Gene20","H3K18ac",0,20,"Low Expression","control6_root"
"5335","Gene40","H3-3",0,40,"Low Expression","control6_root"
"5336","Gene40","H3K9me2",0,40,"Low Expression","control6_root"
"5337","Gene40","H3K27me3",16.3793103448276,40,"Low Expression","control6_root"
"5338","Gene40","H2A-Z",0,40,"Low Expression","control6_root"
"5339","Gene40","H2AK121ub",0,40,"Low Expression","control6_root"
"5340","Gene40","H3ac",62.9310344827586,40,"Low Expression","control6_root"
"5341","Gene40","H3K4me3",41.3793103448276,40,"Low Expression","control6_root"
"5342","Gene40","H3K36me3",0,40,"Low Expression","control6_root"
"5343","Gene40","H3K27ac",0,40,"Low Expression","control6_root"
"5344","Gene40","H4K5ac",0,40,"Low Expression","control6_root"
"5345","Gene40","H4K8ac",0,40,"Low Expression","control6_root"
"5346","Gene40","H3-1",0,40,"Low Expression","control6_root"
"5347","Gene40","H3K9ac",0,40,"Low Expression","control6_root"
"5348","Gene40","H4K12ac",0,40,"Low Expression","control6_root"
"5349","Gene40","H3K27me1",0,40,"Low Expression","control6_root"
"5350","Gene40","H4K16ac",0,40,"Low Expression","control6_root"
"5351","Gene40","H3K14ac",0,40,"Low Expression","control6_root"
"5352","Gene40","H2A",0,40,"Low Expression","control6_root"
"5353","Gene40","H3",0,40,"Low Expression","control6_root"
"5354","Gene40","H2A-X",0,40,"Low Expression","control6_root"
"5355","Gene40","H3K18ac",0,40,"Low Expression","control6_root"
"5356","Gene60","H3-3",0,60,"Low Expression","control6_root"
"5357","Gene60","H3K9me2",0,60,"Low Expression","control6_root"
"5358","Gene60","H3K27me3",15.5172413793103,60,"Low Expression","control6_root"
"5359","Gene60","H2A-Z",0,60,"Low Expression","control6_root"
"5360","Gene60","H2AK121ub",0,60,"Low Expression","control6_root"
"5361","Gene60","H3ac",36.2068965517241,60,"Low Expression","control6_root"
"5362","Gene60","H3K4me3",29.3103448275862,60,"Low Expression","control6_root"
"5363","Gene60","H3K36me3",0,60,"Low Expression","control6_root"
"5364","Gene60","H3K27ac",0,60,"Low Expression","control6_root"
"5365","Gene60","H4K5ac",0,60,"Low Expression","control6_root"
"5366","Gene60","H4K8ac",0,60,"Low Expression","control6_root"
"5367","Gene60","H3-1",0,60,"Low Expression","control6_root"
"5368","Gene60","H3K9ac",0,60,"Low Expression","control6_root"
"5369","Gene60","H4K12ac",0,60,"Low Expression","control6_root"
"5370","Gene60","H3K27me1",0,60,"Low Expression","control6_root"
"5371","Gene60","H4K16ac",0,60,"Low Expression","control6_root"
"5372","Gene60","H3K14ac",0,60,"Low Expression","control6_root"
"5373","Gene60","H2A",0,60,"Low Expression","control6_root"
"5374","Gene60","H3",0,60,"Low Expression","control6_root"
"5375","Gene60","H2A-X",0,60,"Low Expression","control6_root"
"5376","Gene60","H3K18ac",0,60,"Low Expression","control6_root"
"5377","Gene80","H3-3",0,80,"Low Expression","control6_root"
"5378","Gene80","H3K9me2",0,80,"Low Expression","control6_root"
"5379","Gene80","H3K27me3",15.5172413793103,80,"Low Expression","control6_root"
"5380","Gene80","H2A-Z",0,80,"Low Expression","control6_root"
"5381","Gene80","H2AK121ub",0,80,"Low Expression","control6_root"
"5382","Gene80","H3ac",27.5862068965517,80,"Low Expression","control6_root"
"5383","Gene80","H3K4me3",21.551724137931,80,"Low Expression","control6_root"
"5384","Gene80","H3K36me3",0,80,"Low Expression","control6_root"
"5385","Gene80","H3K27ac",0,80,"Low Expression","control6_root"
"5386","Gene80","H4K5ac",0,80,"Low Expression","control6_root"
"5387","Gene80","H4K8ac",0,80,"Low Expression","control6_root"
"5388","Gene80","H3-1",0,80,"Low Expression","control6_root"
"5389","Gene80","H3K9ac",0,80,"Low Expression","control6_root"
"5390","Gene80","H4K12ac",0,80,"Low Expression","control6_root"
"5391","Gene80","H3K27me1",0,80,"Low Expression","control6_root"
"5392","Gene80","H4K16ac",0,80,"Low Expression","control6_root"
"5393","Gene80","H3K14ac",0,80,"Low Expression","control6_root"
"5394","Gene80","H2A",0,80,"Low Expression","control6_root"
"5395","Gene80","H3",0,80,"Low Expression","control6_root"
"5396","Gene80","H2A-X",0,80,"Low Expression","control6_root"
"5397","Gene80","H3K18ac",0,80,"Low Expression","control6_root"
"5398","Gene100","H3-3",0,100,"Low Expression","control6_root"
"5399","Gene100","H3K9me2",0,100,"Low Expression","control6_root"
"5400","Gene100","H3K27me3",13.7931034482759,100,"Low Expression","control6_root"
"5401","Gene100","H2A-Z",0,100,"Low Expression","control6_root"
"5402","Gene100","H2AK121ub",0,100,"Low Expression","control6_root"
"5403","Gene100","H3ac",24.1379310344828,100,"Low Expression","control6_root"
"5404","Gene100","H3K4me3",22.4137931034483,100,"Low Expression","control6_root"
"5405","Gene100","H3K36me3",0,100,"Low Expression","control6_root"
"5406","Gene100","H3K27ac",0,100,"Low Expression","control6_root"
"5407","Gene100","H4K5ac",0,100,"Low Expression","control6_root"
"5408","Gene100","H4K8ac",0,100,"Low Expression","control6_root"
"5409","Gene100","H3-1",0,100,"Low Expression","control6_root"
"5410","Gene100","H3K9ac",0,100,"Low Expression","control6_root"
"5411","Gene100","H4K12ac",0,100,"Low Expression","control6_root"
"5412","Gene100","H3K27me1",0,100,"Low Expression","control6_root"
"5413","Gene100","H4K16ac",0,100,"Low Expression","control6_root"
"5414","Gene100","H3K14ac",0,100,"Low Expression","control6_root"
"5415","Gene100","H2A",0,100,"Low Expression","control6_root"
"5416","Gene100","H3",0,100,"Low Expression","control6_root"
"5417","Gene100","H2A-X",0,100,"Low Expression","control6_root"
"5418","Gene100","H3K18ac",0,100,"Low Expression","control6_root"
"5419","Downstream","H3-3",0,120,"Low Expression","control6_root"
"5420","Downstream","H3K9me2",0,120,"Low Expression","control6_root"
"5421","Downstream","H3K27me3",6.03448275862069,120,"Low Expression","control6_root"
"5422","Downstream","H2A-Z",0,120,"Low Expression","control6_root"
"5423","Downstream","H2AK121ub",0,120,"Low Expression","control6_root"
"5424","Downstream","H3ac",15.5172413793103,120,"Low Expression","control6_root"
"5425","Downstream","H3K4me3",4.31034482758621,120,"Low Expression","control6_root"
"5426","Downstream","H3K36me3",0,120,"Low Expression","control6_root"
"5427","Downstream","H3K27ac",0,120,"Low Expression","control6_root"
"5428","Downstream","H4K5ac",0,120,"Low Expression","control6_root"
"5429","Downstream","H4K8ac",0,120,"Low Expression","control6_root"
"5430","Downstream","H3-1",0,120,"Low Expression","control6_root"
"5431","Downstream","H3K9ac",0,120,"Low Expression","control6_root"
"5432","Downstream","H4K12ac",0,120,"Low Expression","control6_root"
"5433","Downstream","H3K27me1",0,120,"Low Expression","control6_root"
"5434","Downstream","H4K16ac",0,120,"Low Expression","control6_root"
"5435","Downstream","H3K14ac",0,120,"Low Expression","control6_root"
"5436","Downstream","H2A",0,120,"Low Expression","control6_root"
"5437","Downstream","H3",0,120,"Low Expression","control6_root"
"5438","Downstream","H2A-X",0,120,"Low Expression","control6_root"
"5439","Downstream","H3K18ac",0,120,"Low Expression","control6_root"
"5440","DownstreamIntergenic","H3-3",0,140,"Low Expression","control6_root"
"5441","DownstreamIntergenic","H3K9me2",0,140,"Low Expression","control6_root"
"5442","DownstreamIntergenic","H3K27me3",2.58620689655172,140,"Low Expression","control6_root"
"5443","DownstreamIntergenic","H2A-Z",0,140,"Low Expression","control6_root"
"5444","DownstreamIntergenic","H2AK121ub",0,140,"Low Expression","control6_root"
"5445","DownstreamIntergenic","H3ac",1.72413793103448,140,"Low Expression","control6_root"
"5446","DownstreamIntergenic","H3K4me3",0.862068965517241,140,"Low Expression","control6_root"
"5447","DownstreamIntergenic","H3K36me3",0,140,"Low Expression","control6_root"
"5448","DownstreamIntergenic","H3K27ac",0,140,"Low Expression","control6_root"
"5449","DownstreamIntergenic","H4K5ac",0,140,"Low Expression","control6_root"
"5450","DownstreamIntergenic","H4K8ac",0,140,"Low Expression","control6_root"
"5451","DownstreamIntergenic","H3-1",0,140,"Low Expression","control6_root"
"5452","DownstreamIntergenic","H3K9ac",0,140,"Low Expression","control6_root"
"5453","DownstreamIntergenic","H4K12ac",0,140,"Low Expression","control6_root"
"5454","DownstreamIntergenic","H3K27me1",0,140,"Low Expression","control6_root"
"5455","DownstreamIntergenic","H4K16ac",0,140,"Low Expression","control6_root"
"5456","DownstreamIntergenic","H3K14ac",0,140,"Low Expression","control6_root"
"5457","DownstreamIntergenic","H2A",0,140,"Low Expression","control6_root"
"5458","DownstreamIntergenic","H3",0,140,"Low Expression","control6_root"
"5459","DownstreamIntergenic","H2A-X",0,140,"Low Expression","control6_root"
"5460","DownstreamIntergenic","H3K18ac",0,140,"Low Expression","control6_root"
"5461","UpstreamIntergenic","H3-3",0,-60,"Intermediate Expression","control6_root"
"5462","UpstreamIntergenic","H3K9me2",0,-60,"Intermediate Expression","control6_root"
"5463","UpstreamIntergenic","H3K27me3",0,-60,"Intermediate Expression","control6_root"
"5464","UpstreamIntergenic","H2A-Z",0,-60,"Intermediate Expression","control6_root"
"5465","UpstreamIntergenic","H2AK121ub",0,-60,"Intermediate Expression","control6_root"
"5466","UpstreamIntergenic","H3ac",12.5,-60,"Intermediate Expression","control6_root"
"5467","UpstreamIntergenic","H3K4me3",12.5,-60,"Intermediate Expression","control6_root"
"5468","UpstreamIntergenic","H3K36me3",0,-60,"Intermediate Expression","control6_root"
"5469","UpstreamIntergenic","H3K27ac",0,-60,"Intermediate Expression","control6_root"
"5470","UpstreamIntergenic","H4K5ac",0,-60,"Intermediate Expression","control6_root"
"5471","UpstreamIntergenic","H4K8ac",0,-60,"Intermediate Expression","control6_root"
"5472","UpstreamIntergenic","H3-1",0,-60,"Intermediate Expression","control6_root"
"5473","UpstreamIntergenic","H3K9ac",0,-60,"Intermediate Expression","control6_root"
"5474","UpstreamIntergenic","H4K12ac",0,-60,"Intermediate Expression","control6_root"
"5475","UpstreamIntergenic","H3K27me1",0,-60,"Intermediate Expression","control6_root"
"5476","UpstreamIntergenic","H4K16ac",0,-60,"Intermediate Expression","control6_root"
"5477","UpstreamIntergenic","H3K14ac",0,-60,"Intermediate Expression","control6_root"
"5478","UpstreamIntergenic","H2A",0,-60,"Intermediate Expression","control6_root"
"5479","UpstreamIntergenic","H3",0,-60,"Intermediate Expression","control6_root"
"5480","UpstreamIntergenic","H2A-X",0,-60,"Intermediate Expression","control6_root"
"5481","UpstreamIntergenic","H3K18ac",0,-60,"Intermediate Expression","control6_root"
"5482","Promotor1000","H3-3",0,-40,"Intermediate Expression","control6_root"
"5483","Promotor1000","H3K9me2",0,-40,"Intermediate Expression","control6_root"
"5484","Promotor1000","H3K27me3",0,-40,"Intermediate Expression","control6_root"
"5485","Promotor1000","H2A-Z",0,-40,"Intermediate Expression","control6_root"
"5486","Promotor1000","H2AK121ub",0,-40,"Intermediate Expression","control6_root"
"5487","Promotor1000","H3ac",87.5,-40,"Intermediate Expression","control6_root"
"5488","Promotor1000","H3K4me3",25,-40,"Intermediate Expression","control6_root"
"5489","Promotor1000","H3K36me3",0,-40,"Intermediate Expression","control6_root"
"5490","Promotor1000","H3K27ac",0,-40,"Intermediate Expression","control6_root"
"5491","Promotor1000","H4K5ac",0,-40,"Intermediate Expression","control6_root"
"5492","Promotor1000","H4K8ac",0,-40,"Intermediate Expression","control6_root"
"5493","Promotor1000","H3-1",0,-40,"Intermediate Expression","control6_root"
"5494","Promotor1000","H3K9ac",0,-40,"Intermediate Expression","control6_root"
"5495","Promotor1000","H4K12ac",0,-40,"Intermediate Expression","control6_root"
"5496","Promotor1000","H3K27me1",0,-40,"Intermediate Expression","control6_root"
"5497","Promotor1000","H4K16ac",0,-40,"Intermediate Expression","control6_root"
"5498","Promotor1000","H3K14ac",0,-40,"Intermediate Expression","control6_root"
"5499","Promotor1000","H2A",0,-40,"Intermediate Expression","control6_root"
"5500","Promotor1000","H3",0,-40,"Intermediate Expression","control6_root"
"5501","Promotor1000","H2A-X",0,-40,"Intermediate Expression","control6_root"
"5502","Promotor1000","H3K18ac",0,-40,"Intermediate Expression","control6_root"
"5503","Promotor500","H3-3",0,-20,"Intermediate Expression","control6_root"
"5504","Promotor500","H3K9me2",0,-20,"Intermediate Expression","control6_root"
"5505","Promotor500","H3K27me3",0,-20,"Intermediate Expression","control6_root"
"5506","Promotor500","H2A-Z",0,-20,"Intermediate Expression","control6_root"
"5507","Promotor500","H2AK121ub",0,-20,"Intermediate Expression","control6_root"
"5508","Promotor500","H3ac",87.5,-20,"Intermediate Expression","control6_root"
"5509","Promotor500","H3K4me3",12.5,-20,"Intermediate Expression","control6_root"
"5510","Promotor500","H3K36me3",0,-20,"Intermediate Expression","control6_root"
"5511","Promotor500","H3K27ac",0,-20,"Intermediate Expression","control6_root"
"5512","Promotor500","H4K5ac",0,-20,"Intermediate Expression","control6_root"
"5513","Promotor500","H4K8ac",0,-20,"Intermediate Expression","control6_root"
"5514","Promotor500","H3-1",0,-20,"Intermediate Expression","control6_root"
"5515","Promotor500","H3K9ac",0,-20,"Intermediate Expression","control6_root"
"5516","Promotor500","H4K12ac",0,-20,"Intermediate Expression","control6_root"
"5517","Promotor500","H3K27me1",0,-20,"Intermediate Expression","control6_root"
"5518","Promotor500","H4K16ac",0,-20,"Intermediate Expression","control6_root"
"5519","Promotor500","H3K14ac",0,-20,"Intermediate Expression","control6_root"
"5520","Promotor500","H2A",0,-20,"Intermediate Expression","control6_root"
"5521","Promotor500","H3",0,-20,"Intermediate Expression","control6_root"
"5522","Promotor500","H2A-X",0,-20,"Intermediate Expression","control6_root"
"5523","Promotor500","H3K18ac",0,-20,"Intermediate Expression","control6_root"
"5524","Gene20","H3-3",0,20,"Intermediate Expression","control6_root"
"5525","Gene20","H3K9me2",0,20,"Intermediate Expression","control6_root"
"5526","Gene20","H3K27me3",12.5,20,"Intermediate Expression","control6_root"
"5527","Gene20","H2A-Z",0,20,"Intermediate Expression","control6_root"
"5528","Gene20","H2AK121ub",0,20,"Intermediate Expression","control6_root"
"5529","Gene20","H3ac",100,20,"Intermediate Expression","control6_root"
"5530","Gene20","H3K4me3",50,20,"Intermediate Expression","control6_root"
"5531","Gene20","H3K36me3",0,20,"Intermediate Expression","control6_root"
"5532","Gene20","H3K27ac",0,20,"Intermediate Expression","control6_root"
"5533","Gene20","H4K5ac",0,20,"Intermediate Expression","control6_root"
"5534","Gene20","H4K8ac",0,20,"Intermediate Expression","control6_root"
"5535","Gene20","H3-1",0,20,"Intermediate Expression","control6_root"
"5536","Gene20","H3K9ac",0,20,"Intermediate Expression","control6_root"
"5537","Gene20","H4K12ac",0,20,"Intermediate Expression","control6_root"
"5538","Gene20","H3K27me1",0,20,"Intermediate Expression","control6_root"
"5539","Gene20","H4K16ac",0,20,"Intermediate Expression","control6_root"
"5540","Gene20","H3K14ac",0,20,"Intermediate Expression","control6_root"
"5541","Gene20","H2A",0,20,"Intermediate Expression","control6_root"
"5542","Gene20","H3",0,20,"Intermediate Expression","control6_root"
"5543","Gene20","H2A-X",0,20,"Intermediate Expression","control6_root"
"5544","Gene20","H3K18ac",0,20,"Intermediate Expression","control6_root"
"5545","Gene40","H3-3",0,40,"Intermediate Expression","control6_root"
"5546","Gene40","H3K9me2",0,40,"Intermediate Expression","control6_root"
"5547","Gene40","H3K27me3",0,40,"Intermediate Expression","control6_root"
"5548","Gene40","H2A-Z",0,40,"Intermediate Expression","control6_root"
"5549","Gene40","H2AK121ub",0,40,"Intermediate Expression","control6_root"
"5550","Gene40","H3ac",87.5,40,"Intermediate Expression","control6_root"
"5551","Gene40","H3K4me3",25,40,"Intermediate Expression","control6_root"
"5552","Gene40","H3K36me3",0,40,"Intermediate Expression","control6_root"
"5553","Gene40","H3K27ac",0,40,"Intermediate Expression","control6_root"
"5554","Gene40","H4K5ac",0,40,"Intermediate Expression","control6_root"
"5555","Gene40","H4K8ac",0,40,"Intermediate Expression","control6_root"
"5556","Gene40","H3-1",0,40,"Intermediate Expression","control6_root"
"5557","Gene40","H3K9ac",0,40,"Intermediate Expression","control6_root"
"5558","Gene40","H4K12ac",0,40,"Intermediate Expression","control6_root"
"5559","Gene40","H3K27me1",0,40,"Intermediate Expression","control6_root"
"5560","Gene40","H4K16ac",0,40,"Intermediate Expression","control6_root"
"5561","Gene40","H3K14ac",0,40,"Intermediate Expression","control6_root"
"5562","Gene40","H2A",0,40,"Intermediate Expression","control6_root"
"5563","Gene40","H3",0,40,"Intermediate Expression","control6_root"
"5564","Gene40","H2A-X",0,40,"Intermediate Expression","control6_root"
"5565","Gene40","H3K18ac",0,40,"Intermediate Expression","control6_root"
"5566","Gene60","H3-3",0,60,"Intermediate Expression","control6_root"
"5567","Gene60","H3K9me2",0,60,"Intermediate Expression","control6_root"
"5568","Gene60","H3K27me3",0,60,"Intermediate Expression","control6_root"
"5569","Gene60","H2A-Z",0,60,"Intermediate Expression","control6_root"
"5570","Gene60","H2AK121ub",0,60,"Intermediate Expression","control6_root"
"5571","Gene60","H3ac",62.5,60,"Intermediate Expression","control6_root"
"5572","Gene60","H3K4me3",37.5,60,"Intermediate Expression","control6_root"
"5573","Gene60","H3K36me3",0,60,"Intermediate Expression","control6_root"
"5574","Gene60","H3K27ac",0,60,"Intermediate Expression","control6_root"
"5575","Gene60","H4K5ac",0,60,"Intermediate Expression","control6_root"
"5576","Gene60","H4K8ac",0,60,"Intermediate Expression","control6_root"
"5577","Gene60","H3-1",0,60,"Intermediate Expression","control6_root"
"5578","Gene60","H3K9ac",0,60,"Intermediate Expression","control6_root"
"5579","Gene60","H4K12ac",0,60,"Intermediate Expression","control6_root"
"5580","Gene60","H3K27me1",0,60,"Intermediate Expression","control6_root"
"5581","Gene60","H4K16ac",0,60,"Intermediate Expression","control6_root"
"5582","Gene60","H3K14ac",0,60,"Intermediate Expression","control6_root"
"5583","Gene60","H2A",0,60,"Intermediate Expression","control6_root"
"5584","Gene60","H3",0,60,"Intermediate Expression","control6_root"
"5585","Gene60","H2A-X",0,60,"Intermediate Expression","control6_root"
"5586","Gene60","H3K18ac",0,60,"Intermediate Expression","control6_root"
"5587","Gene80","H3-3",0,80,"Intermediate Expression","control6_root"
"5588","Gene80","H3K9me2",0,80,"Intermediate Expression","control6_root"
"5589","Gene80","H3K27me3",0,80,"Intermediate Expression","control6_root"
"5590","Gene80","H2A-Z",0,80,"Intermediate Expression","control6_root"
"5591","Gene80","H2AK121ub",0,80,"Intermediate Expression","control6_root"
"5592","Gene80","H3ac",50,80,"Intermediate Expression","control6_root"
"5593","Gene80","H3K4me3",25,80,"Intermediate Expression","control6_root"
"5594","Gene80","H3K36me3",0,80,"Intermediate Expression","control6_root"
"5595","Gene80","H3K27ac",0,80,"Intermediate Expression","control6_root"
"5596","Gene80","H4K5ac",0,80,"Intermediate Expression","control6_root"
"5597","Gene80","H4K8ac",0,80,"Intermediate Expression","control6_root"
"5598","Gene80","H3-1",0,80,"Intermediate Expression","control6_root"
"5599","Gene80","H3K9ac",0,80,"Intermediate Expression","control6_root"
"5600","Gene80","H4K12ac",0,80,"Intermediate Expression","control6_root"
"5601","Gene80","H3K27me1",0,80,"Intermediate Expression","control6_root"
"5602","Gene80","H4K16ac",0,80,"Intermediate Expression","control6_root"
"5603","Gene80","H3K14ac",0,80,"Intermediate Expression","control6_root"
"5604","Gene80","H2A",0,80,"Intermediate Expression","control6_root"
"5605","Gene80","H3",0,80,"Intermediate Expression","control6_root"
"5606","Gene80","H2A-X",0,80,"Intermediate Expression","control6_root"
"5607","Gene80","H3K18ac",0,80,"Intermediate Expression","control6_root"
"5608","Gene100","H3-3",0,100,"Intermediate Expression","control6_root"
"5609","Gene100","H3K9me2",0,100,"Intermediate Expression","control6_root"
"5610","Gene100","H3K27me3",0,100,"Intermediate Expression","control6_root"
"5611","Gene100","H2A-Z",0,100,"Intermediate Expression","control6_root"
"5612","Gene100","H2AK121ub",0,100,"Intermediate Expression","control6_root"
"5613","Gene100","H3ac",62.5,100,"Intermediate Expression","control6_root"
"5614","Gene100","H3K4me3",12.5,100,"Intermediate Expression","control6_root"
"5615","Gene100","H3K36me3",0,100,"Intermediate Expression","control6_root"
"5616","Gene100","H3K27ac",0,100,"Intermediate Expression","control6_root"
"5617","Gene100","H4K5ac",0,100,"Intermediate Expression","control6_root"
"5618","Gene100","H4K8ac",0,100,"Intermediate Expression","control6_root"
"5619","Gene100","H3-1",0,100,"Intermediate Expression","control6_root"
"5620","Gene100","H3K9ac",0,100,"Intermediate Expression","control6_root"
"5621","Gene100","H4K12ac",0,100,"Intermediate Expression","control6_root"
"5622","Gene100","H3K27me1",0,100,"Intermediate Expression","control6_root"
"5623","Gene100","H4K16ac",0,100,"Intermediate Expression","control6_root"
"5624","Gene100","H3K14ac",0,100,"Intermediate Expression","control6_root"
"5625","Gene100","H2A",0,100,"Intermediate Expression","control6_root"
"5626","Gene100","H3",0,100,"Intermediate Expression","control6_root"
"5627","Gene100","H2A-X",0,100,"Intermediate Expression","control6_root"
"5628","Gene100","H3K18ac",0,100,"Intermediate Expression","control6_root"
"5629","Downstream","H3-3",0,120,"Intermediate Expression","control6_root"
"5630","Downstream","H3K9me2",0,120,"Intermediate Expression","control6_root"
"5631","Downstream","H3K27me3",0,120,"Intermediate Expression","control6_root"
"5632","Downstream","H2A-Z",0,120,"Intermediate Expression","control6_root"
"5633","Downstream","H2AK121ub",0,120,"Intermediate Expression","control6_root"
"5634","Downstream","H3ac",25,120,"Intermediate Expression","control6_root"
"5635","Downstream","H3K4me3",0,120,"Intermediate Expression","control6_root"
"5636","Downstream","H3K36me3",0,120,"Intermediate Expression","control6_root"
"5637","Downstream","H3K27ac",0,120,"Intermediate Expression","control6_root"
"5638","Downstream","H4K5ac",0,120,"Intermediate Expression","control6_root"
"5639","Downstream","H4K8ac",0,120,"Intermediate Expression","control6_root"
"5640","Downstream","H3-1",0,120,"Intermediate Expression","control6_root"
"5641","Downstream","H3K9ac",0,120,"Intermediate Expression","control6_root"
"5642","Downstream","H4K12ac",0,120,"Intermediate Expression","control6_root"
"5643","Downstream","H3K27me1",0,120,"Intermediate Expression","control6_root"
"5644","Downstream","H4K16ac",0,120,"Intermediate Expression","control6_root"
"5645","Downstream","H3K14ac",0,120,"Intermediate Expression","control6_root"
"5646","Downstream","H2A",0,120,"Intermediate Expression","control6_root"
"5647","Downstream","H3",0,120,"Intermediate Expression","control6_root"
"5648","Downstream","H2A-X",0,120,"Intermediate Expression","control6_root"
"5649","Downstream","H3K18ac",0,120,"Intermediate Expression","control6_root"
"5650","DownstreamIntergenic","H3-3",0,140,"Intermediate Expression","control6_root"
"5651","DownstreamIntergenic","H3K9me2",0,140,"Intermediate Expression","control6_root"
"5652","DownstreamIntergenic","H3K27me3",0,140,"Intermediate Expression","control6_root"
"5653","DownstreamIntergenic","H2A-Z",0,140,"Intermediate Expression","control6_root"
"5654","DownstreamIntergenic","H2AK121ub",0,140,"Intermediate Expression","control6_root"
"5655","DownstreamIntergenic","H3ac",0,140,"Intermediate Expression","control6_root"
"5656","DownstreamIntergenic","H3K4me3",0,140,"Intermediate Expression","control6_root"
"5657","DownstreamIntergenic","H3K36me3",0,140,"Intermediate Expression","control6_root"
"5658","DownstreamIntergenic","H3K27ac",0,140,"Intermediate Expression","control6_root"
"5659","DownstreamIntergenic","H4K5ac",0,140,"Intermediate Expression","control6_root"
"5660","DownstreamIntergenic","H4K8ac",0,140,"Intermediate Expression","control6_root"
"5661","DownstreamIntergenic","H3-1",0,140,"Intermediate Expression","control6_root"
"5662","DownstreamIntergenic","H3K9ac",0,140,"Intermediate Expression","control6_root"
"5663","DownstreamIntergenic","H4K12ac",0,140,"Intermediate Expression","control6_root"
"5664","DownstreamIntergenic","H3K27me1",0,140,"Intermediate Expression","control6_root"
"5665","DownstreamIntergenic","H4K16ac",0,140,"Intermediate Expression","control6_root"
"5666","DownstreamIntergenic","H3K14ac",0,140,"Intermediate Expression","control6_root"
"5667","DownstreamIntergenic","H2A",0,140,"Intermediate Expression","control6_root"
"5668","DownstreamIntergenic","H3",0,140,"Intermediate Expression","control6_root"
"5669","DownstreamIntergenic","H2A-X",0,140,"Intermediate Expression","control6_root"
"5670","DownstreamIntergenic","H3K18ac",0,140,"Intermediate Expression","control6_root"
"5671","UpstreamIntergenic","H3-3",0,-60,"High Expression","control6_root"
"5672","UpstreamIntergenic","H3K9me2",0,-60,"High Expression","control6_root"
"5673","UpstreamIntergenic","H3K27me3",20,-60,"High Expression","control6_root"
"5674","UpstreamIntergenic","H2A-Z",0,-60,"High Expression","control6_root"
"5675","UpstreamIntergenic","H2AK121ub",0,-60,"High Expression","control6_root"
"5676","UpstreamIntergenic","H3ac",0,-60,"High Expression","control6_root"
"5677","UpstreamIntergenic","H3K4me3",20,-60,"High Expression","control6_root"
"5678","UpstreamIntergenic","H3K36me3",0,-60,"High Expression","control6_root"
"5679","UpstreamIntergenic","H3K27ac",0,-60,"High Expression","control6_root"
"5680","UpstreamIntergenic","H4K5ac",0,-60,"High Expression","control6_root"
"5681","UpstreamIntergenic","H4K8ac",0,-60,"High Expression","control6_root"
"5682","UpstreamIntergenic","H3-1",0,-60,"High Expression","control6_root"
"5683","UpstreamIntergenic","H3K9ac",0,-60,"High Expression","control6_root"
"5684","UpstreamIntergenic","H4K12ac",0,-60,"High Expression","control6_root"
"5685","UpstreamIntergenic","H3K27me1",0,-60,"High Expression","control6_root"
"5686","UpstreamIntergenic","H4K16ac",0,-60,"High Expression","control6_root"
"5687","UpstreamIntergenic","H3K14ac",0,-60,"High Expression","control6_root"
"5688","UpstreamIntergenic","H2A",0,-60,"High Expression","control6_root"
"5689","UpstreamIntergenic","H3",0,-60,"High Expression","control6_root"
"5690","UpstreamIntergenic","H2A-X",0,-60,"High Expression","control6_root"
"5691","UpstreamIntergenic","H3K18ac",0,-60,"High Expression","control6_root"
"5692","Promotor1000","H3-3",0,-40,"High Expression","control6_root"
"5693","Promotor1000","H3K9me2",0,-40,"High Expression","control6_root"
"5694","Promotor1000","H3K27me3",20,-40,"High Expression","control6_root"
"5695","Promotor1000","H2A-Z",0,-40,"High Expression","control6_root"
"5696","Promotor1000","H2AK121ub",0,-40,"High Expression","control6_root"
"5697","Promotor1000","H3ac",60,-40,"High Expression","control6_root"
"5698","Promotor1000","H3K4me3",20,-40,"High Expression","control6_root"
"5699","Promotor1000","H3K36me3",0,-40,"High Expression","control6_root"
"5700","Promotor1000","H3K27ac",0,-40,"High Expression","control6_root"
"5701","Promotor1000","H4K5ac",0,-40,"High Expression","control6_root"
"5702","Promotor1000","H4K8ac",0,-40,"High Expression","control6_root"
"5703","Promotor1000","H3-1",0,-40,"High Expression","control6_root"
"5704","Promotor1000","H3K9ac",0,-40,"High Expression","control6_root"
"5705","Promotor1000","H4K12ac",0,-40,"High Expression","control6_root"
"5706","Promotor1000","H3K27me1",0,-40,"High Expression","control6_root"
"5707","Promotor1000","H4K16ac",0,-40,"High Expression","control6_root"
"5708","Promotor1000","H3K14ac",0,-40,"High Expression","control6_root"
