"","Region","Modification","Proportion","Tissue","axisGroup","Expression","SampleSize"
"3524","Gene20","H3K14ac",0,"control4_root",20,"No Expression",60
"3525","Gene40","H3K14ac",0,"control4_root",40,"No Expression",60
"3526","Gene60","H3K14ac",0,"control4_root",60,"No Expression",60
"3527","Gene80","H3K14ac",0,"control4_root",80,"No Expression",60
"3528","Gene100","H3K14ac",0,"control4_root",100,"No Expression",60
"3529","Downstream","H3K14ac",0,"control4_root",120,"No Expression",60
"3530","DownstreamIntergenic","H3K14ac",0,"control4_root",140,"No Expression",60
"3531","UpstreamIntergenic","H2A",0,"control4_root",-60,"No Expression",60
"3532","Promotor1000","H2A",0,"control4_root",-40,"No Expression",60
"3533","Promotor500","H2A",0,"control4_root",-20,"No Expression",60
"3534","Gene20","H2A",0,"control4_root",20,"No Expression",60
"3535","Gene40","H2A",0,"control4_root",40,"No Expression",60
"3536","Gene60","H2A",0,"control4_root",60,"No Expression",60
"3537","Gene80","H2A",0,"control4_root",80,"No Expression",60
"3538","Gene100","H2A",0,"control4_root",100,"No Expression",60
"3539","Downstream","H2A",0,"control4_root",120,"No Expression",60
"3540","DownstreamIntergenic","H2A",0,"control4_root",140,"No Expression",60
"3541","UpstreamIntergenic","H3",0,"control4_root",-60,"No Expression",60
"3542","Promotor1000","H3",0,"control4_root",-40,"No Expression",60
"3543","Promotor500","H3",0,"control4_root",-20,"No Expression",60
"3544","Gene20","H3",0,"control4_root",20,"No Expression",60
"3545","Gene40","H3",0,"control4_root",40,"No Expression",60
"3546","Gene60","H3",0,"control4_root",60,"No Expression",60
"3547","Gene80","H3",0,"control4_root",80,"No Expression",60
"3548","Gene100","H3",0,"control4_root",100,"No Expression",60
"3549","Downstream","H3",0,"control4_root",120,"No Expression",60
"3550","DownstreamIntergenic","H3",0,"control4_root",140,"No Expression",60
"3551","UpstreamIntergenic","H2A-X",0,"control4_root",-60,"No Expression",60
"3552","Promotor1000","H2A-X",0,"control4_root",-40,"No Expression",60
"3553","Promotor500","H2A-X",0,"control4_root",-20,"No Expression",60
"3554","Gene20","H2A-X",0,"control4_root",20,"No Expression",60
"3555","Gene40","H2A-X",0,"control4_root",40,"No Expression",60
"3556","Gene60","H2A-X",0,"control4_root",60,"No Expression",60
"3557","Gene80","H2A-X",0,"control4_root",80,"No Expression",60
"3558","Gene100","H2A-X",0,"control4_root",100,"No Expression",60
"3559","Downstream","H2A-X",0,"control4_root",120,"No Expression",60
"3560","DownstreamIntergenic","H2A-X",0,"control4_root",140,"No Expression",60
"3561","UpstreamIntergenic","H3K18ac",0,"control4_root",-60,"No Expression",60
"3562","Promotor1000","H3K18ac",0,"control4_root",-40,"No Expression",60
"3563","Promotor500","H3K18ac",0,"control4_root",-20,"No Expression",60
"3564","Gene20","H3K18ac",0,"control4_root",20,"No Expression",60
"3565","Gene40","H3K18ac",0,"control4_root",40,"No Expression",60
"3566","Gene60","H3K18ac",0,"control4_root",60,"No Expression",60
"3567","Gene80","H3K18ac",0,"control4_root",80,"No Expression",60
"3568","Gene100","H3K18ac",0,"control4_root",100,"No Expression",60
"3569","Downstream","H3K18ac",0,"control4_root",120,"No Expression",60
"3570","DownstreamIntergenic","H3K18ac",0,"control4_root",140,"No Expression",60
"3571","UpstreamIntergenic","H3-3",0,"control4_root",-60,"Low Expression",111
"3572","Promotor1000","H3-3",0,"control4_root",-40,"Low Expression",111
"3573","Promotor500","H3-3",0,"control4_root",-20,"Low Expression",111
"3574","Gene20","H3-3",0,"control4_root",20,"Low Expression",111
"3575","Gene40","H3-3",0,"control4_root",40,"Low Expression",111
"3576","Gene60","H3-3",0,"control4_root",60,"Low Expression",111
"3577","Gene80","H3-3",0,"control4_root",80,"Low Expression",111
"3578","Gene100","H3-3",0,"control4_root",100,"Low Expression",111
"3579","Downstream","H3-3",0,"control4_root",120,"Low Expression",111
"3580","DownstreamIntergenic","H3-3",0,"control4_root",140,"Low Expression",111
"3581","UpstreamIntergenic","H3K9me2",0,"control4_root",-60,"Low Expression",111
"3582","Promotor1000","H3K9me2",0,"control4_root",-40,"Low Expression",111
"3583","Promotor500","H3K9me2",0,"control4_root",-20,"Low Expression",111
"3584","Gene20","H3K9me2",0,"control4_root",20,"Low Expression",111
"3585","Gene40","H3K9me2",0,"control4_root",40,"Low Expression",111
"3586","Gene60","H3K9me2",0,"control4_root",60,"Low Expression",111
"3587","Gene80","H3K9me2",0,"control4_root",80,"Low Expression",111
"3588","Gene100","H3K9me2",0,"control4_root",100,"Low Expression",111
"3589","Downstream","H3K9me2",0,"control4_root",120,"Low Expression",111
"3590","DownstreamIntergenic","H3K9me2",0,"control4_root",140,"Low Expression",111
"3591","UpstreamIntergenic","H3K27me3",0.00636571969008039,"control4_root",-60,"Low Expression",111
"3592","Promotor1000","H3K27me3",0.0246846846846847,"control4_root",-40,"Low Expression",111
"3593","Promotor500","H3K27me3",0.0251891891891892,"control4_root",-20,"Low Expression",111
"3594","Gene20","H3K27me3",0.0417486020520495,"control4_root",20,"Low Expression",111
"3595","Gene40","H3K27me3",0.0945350569196332,"control4_root",40,"Low Expression",111
"3596","Gene60","H3K27me3",0.105449386732337,"control4_root",60,"Low Expression",111
"3597","Gene80","H3K27me3",0.0976583206049188,"control4_root",80,"Low Expression",111
"3598","Gene100","H3K27me3",0.0586408011258228,"control4_root",100,"Low Expression",111
"3599","Downstream","H3K27me3",0.0363063063063063,"control4_root",120,"Low Expression",111
"3600","DownstreamIntergenic","H3K27me3",0.00636571969008039,"control4_root",140,"Low Expression",111
"3601","UpstreamIntergenic","H2A-Z",0,"control4_root",-60,"Low Expression",111
"3602","Promotor1000","H2A-Z",0,"control4_root",-40,"Low Expression",111
"3603","Promotor500","H2A-Z",0,"control4_root",-20,"Low Expression",111
"3604","Gene20","H2A-Z",0,"control4_root",20,"Low Expression",111
"3605","Gene40","H2A-Z",0,"control4_root",40,"Low Expression",111
"3606","Gene60","H2A-Z",0,"control4_root",60,"Low Expression",111
"3607","Gene80","H2A-Z",0,"control4_root",80,"Low Expression",111
"3608","Gene100","H2A-Z",0,"control4_root",100,"Low Expression",111
"3609","Downstream","H2A-Z",0,"control4_root",120,"Low Expression",111
"3610","DownstreamIntergenic","H2A-Z",0,"control4_root",140,"Low Expression",111
"3611","UpstreamIntergenic","H2AK121ub",0,"control4_root",-60,"Low Expression",111
"3612","Promotor1000","H2AK121ub",0,"control4_root",-40,"Low Expression",111
"3613","Promotor500","H2AK121ub",0,"control4_root",-20,"Low Expression",111
"3614","Gene20","H2AK121ub",0,"control4_root",20,"Low Expression",111
"3615","Gene40","H2AK121ub",0,"control4_root",40,"Low Expression",111
"3616","Gene60","H2AK121ub",0,"control4_root",60,"Low Expression",111
"3617","Gene80","H2AK121ub",0,"control4_root",80,"Low Expression",111
"3618","Gene100","H2AK121ub",0,"control4_root",100,"Low Expression",111
"3619","Downstream","H2AK121ub",0,"control4_root",120,"Low Expression",111
"3620","DownstreamIntergenic","H2AK121ub",0,"control4_root",140,"Low Expression",111
"3621","UpstreamIntergenic","H3ac",0.00233717880776704,"control4_root",-60,"Low Expression",111
"3622","Promotor1000","H3ac",0.209153153153153,"control4_root",-40,"Low Expression",111
"3623","Promotor500","H3ac",0.259963963963964,"control4_root",-20,"Low Expression",111
"3624","Gene20","H3ac",0.735663634158534,"control4_root",20,"Low Expression",111
"3625","Gene40","H3ac",0.558449165259814,"control4_root",40,"Low Expression",111
"3626","Gene60","H3ac",0.354678520044418,"control4_root",60,"Low Expression",111
"3627","Gene80","H3ac",0.242313884699891,"control4_root",80,"Low Expression",111
"3628","Gene100","H3ac",0.139817492628187,"control4_root",100,"Low Expression",111
"3629","Downstream","H3ac",0.136036036036036,"control4_root",120,"Low Expression",111
"3630","DownstreamIntergenic","H3ac",0.018177866651975,"control4_root",140,"Low Expression",111
"3631","UpstreamIntergenic","H3K4me3",0.00110990249256233,"control4_root",-60,"Low Expression",111
"3632","Promotor1000","H3K4me3",0.0719279279279279,"control4_root",-40,"Low Expression",111
"3633","Promotor500","H3K4me3",0.0677837837837838,"control4_root",-20,"Low Expression",111
"3634","Gene20","H3K4me3",0.270029410765759,"control4_root",20,"Low Expression",111
"3635","Gene40","H3K4me3",0.264937157403188,"control4_root",40,"Low Expression",111
"3636","Gene60","H3K4me3",0.191838220537637,"control4_root",60,"Low Expression",111
"3637","Gene80","H3K4me3",0.095967436523455,"control4_root",80,"Low Expression",111
"3638","Gene100","H3K4me3",0.0176162781704241,"control4_root",100,"Low Expression",111
"3639","Downstream","H3K4me3",0.0186936936936937,"control4_root",120,"Low Expression",111
"3640","DownstreamIntergenic","H3K4me3",0.00102279025774962,"control4_root",140,"Low Expression",111
"3641","UpstreamIntergenic","H3K36me3",0,"control4_root",-60,"Low Expression",111
"3642","Promotor1000","H3K36me3",0,"control4_root",-40,"Low Expression",111
"3643","Promotor500","H3K36me3",0,"control4_root",-20,"Low Expression",111
"3644","Gene20","H3K36me3",0,"control4_root",20,"Low Expression",111
"3645","Gene40","H3K36me3",0,"control4_root",40,"Low Expression",111
"3646","Gene60","H3K36me3",0,"control4_root",60,"Low Expression",111
"3647","Gene80","H3K36me3",0,"control4_root",80,"Low Expression",111
"3648","Gene100","H3K36me3",0,"control4_root",100,"Low Expression",111
"3649","Downstream","H3K36me3",0,"control4_root",120,"Low Expression",111
"3650","DownstreamIntergenic","H3K36me3",0,"control4_root",140,"Low Expression",111
"3651","UpstreamIntergenic","H3K27ac",0,"control4_root",-60,"Low Expression",111
"3652","Promotor1000","H3K27ac",0,"control4_root",-40,"Low Expression",111
"3653","Promotor500","H3K27ac",0,"control4_root",-20,"Low Expression",111
"3654","Gene20","H3K27ac",0,"control4_root",20,"Low Expression",111
"3655","Gene40","H3K27ac",0,"control4_root",40,"Low Expression",111
"3656","Gene60","H3K27ac",0,"control4_root",60,"Low Expression",111
"3657","Gene80","H3K27ac",0,"control4_root",80,"Low Expression",111
"3658","Gene100","H3K27ac",0,"control4_root",100,"Low Expression",111
"3659","Downstream","H3K27ac",0,"control4_root",120,"Low Expression",111
"3660","DownstreamIntergenic","H3K27ac",0,"control4_root",140,"Low Expression",111
"3661","UpstreamIntergenic","H4K5ac",0,"control4_root",-60,"Low Expression",111
"3662","Promotor1000","H4K5ac",0,"control4_root",-40,"Low Expression",111
"3663","Promotor500","H4K5ac",0,"control4_root",-20,"Low Expression",111
"3664","Gene20","H4K5ac",0,"control4_root",20,"Low Expression",111
"3665","Gene40","H4K5ac",0,"control4_root",40,"Low Expression",111
"3666","Gene60","H4K5ac",0,"control4_root",60,"Low Expression",111
"3667","Gene80","H4K5ac",0,"control4_root",80,"Low Expression",111
"3668","Gene100","H4K5ac",0,"control4_root",100,"Low Expression",111
"3669","Downstream","H4K5ac",0,"control4_root",120,"Low Expression",111
"3670","DownstreamIntergenic","H4K5ac",0,"control4_root",140,"Low Expression",111
"3671","UpstreamIntergenic","H4K8ac",0,"control4_root",-60,"Low Expression",111
"3672","Promotor1000","H4K8ac",0,"control4_root",-40,"Low Expression",111
"3673","Promotor500","H4K8ac",0,"control4_root",-20,"Low Expression",111
"3674","Gene20","H4K8ac",0,"control4_root",20,"Low Expression",111
"3675","Gene40","H4K8ac",0,"control4_root",40,"Low Expression",111
"3676","Gene60","H4K8ac",0,"control4_root",60,"Low Expression",111
"3677","Gene80","H4K8ac",0,"control4_root",80,"Low Expression",111
"3678","Gene100","H4K8ac",0,"control4_root",100,"Low Expression",111
"3679","Downstream","H4K8ac",0,"control4_root",120,"Low Expression",111
"3680","DownstreamIntergenic","H4K8ac",0,"control4_root",140,"Low Expression",111
"3681","UpstreamIntergenic","H3-1",0,"control4_root",-60,"Low Expression",111
"3682","Promotor1000","H3-1",0,"control4_root",-40,"Low Expression",111
"3683","Promotor500","H3-1",0,"control4_root",-20,"Low Expression",111
"3684","Gene20","H3-1",0,"control4_root",20,"Low Expression",111
"3685","Gene40","H3-1",0,"control4_root",40,"Low Expression",111
"3686","Gene60","H3-1",0,"control4_root",60,"Low Expression",111
"3687","Gene80","H3-1",0,"control4_root",80,"Low Expression",111
"3688","Gene100","H3-1",0,"control4_root",100,"Low Expression",111
"3689","Downstream","H3-1",0,"control4_root",120,"Low Expression",111
"3690","DownstreamIntergenic","H3-1",0,"control4_root",140,"Low Expression",111
"3691","UpstreamIntergenic","H3K9ac",0,"control4_root",-60,"Low Expression",111
"3692","Promotor1000","H3K9ac",0,"control4_root",-40,"Low Expression",111
"3693","Promotor500","H3K9ac",0,"control4_root",-20,"Low Expression",111
"3694","Gene20","H3K9ac",0,"control4_root",20,"Low Expression",111
"3695","Gene40","H3K9ac",0,"control4_root",40,"Low Expression",111
"3696","Gene60","H3K9ac",0,"control4_root",60,"Low Expression",111
"3697","Gene80","H3K9ac",0,"control4_root",80,"Low Expression",111
"3698","Gene100","H3K9ac",0,"control4_root",100,"Low Expression",111
"3699","Downstream","H3K9ac",0,"control4_root",120,"Low Expression",111
"3700","DownstreamIntergenic","H3K9ac",0,"control4_root",140,"Low Expression",111
"3701","UpstreamIntergenic","H4K12ac",0,"control4_root",-60,"Low Expression",111
"3702","Promotor1000","H4K12ac",0,"control4_root",-40,"Low Expression",111
"3703","Promotor500","H4K12ac",0,"control4_root",-20,"Low Expression",111
"3704","Gene20","H4K12ac",0,"control4_root",20,"Low Expression",111
"3705","Gene40","H4K12ac",0,"control4_root",40,"Low Expression",111
"3706","Gene60","H4K12ac",0,"control4_root",60,"Low Expression",111
"3707","Gene80","H4K12ac",0,"control4_root",80,"Low Expression",111
"3708","Gene100","H4K12ac",0,"control4_root",100,"Low Expression",111
"3709","Downstream","H4K12ac",0,"control4_root",120,"Low Expression",111
"3710","DownstreamIntergenic","H4K12ac",0,"control4_root",140,"Low Expression",111
"3711","UpstreamIntergenic","H3K27me1",0,"control4_root",-60,"Low Expression",111
"3712","Promotor1000","H3K27me1",0,"control4_root",-40,"Low Expression",111
"3713","Promotor500","H3K27me1",0,"control4_root",-20,"Low Expression",111
"3714","Gene20","H3K27me1",0,"control4_root",20,"Low Expression",111
"3715","Gene40","H3K27me1",0,"control4_root",40,"Low Expression",111
"3716","Gene60","H3K27me1",0,"control4_root",60,"Low Expression",111
"3717","Gene80","H3K27me1",0,"control4_root",80,"Low Expression",111
"3718","Gene100","H3K27me1",0,"control4_root",100,"Low Expression",111
"3719","Downstream","H3K27me1",0,"control4_root",120,"Low Expression",111
"3720","DownstreamIntergenic","H3K27me1",0,"control4_root",140,"Low Expression",111
"3721","UpstreamIntergenic","H4K16ac",0,"control4_root",-60,"Low Expression",111
"3722","Promotor1000","H4K16ac",0,"control4_root",-40,"Low Expression",111
"3723","Promotor500","H4K16ac",0,"control4_root",-20,"Low Expression",111
"3724","Gene20","H4K16ac",0,"control4_root",20,"Low Expression",111
"3725","Gene40","H4K16ac",0,"control4_root",40,"Low Expression",111
"3726","Gene60","H4K16ac",0,"control4_root",60,"Low Expression",111
"3727","Gene80","H4K16ac",0,"control4_root",80,"Low Expression",111
"3728","Gene100","H4K16ac",0,"control4_root",100,"Low Expression",111
"3729","Downstream","H4K16ac",0,"control4_root",120,"Low Expression",111
"3730","DownstreamIntergenic","H4K16ac",0,"control4_root",140,"Low Expression",111
"3731","UpstreamIntergenic","H3K14ac",0,"control4_root",-60,"Low Expression",111
"3732","Promotor1000","H3K14ac",0,"control4_root",-40,"Low Expression",111
"3733","Promotor500","H3K14ac",0,"control4_root",-20,"Low Expression",111
"3734","Gene20","H3K14ac",0,"control4_root",20,"Low Expression",111
"3735","Gene40","H3K14ac",0,"control4_root",40,"Low Expression",111
"3736","Gene60","H3K14ac",0,"control4_root",60,"Low Expression",111
"3737","Gene80","H3K14ac",0,"control4_root",80,"Low Expression",111
"3738","Gene100","H3K14ac",0,"control4_root",100,"Low Expression",111
"3739","Downstream","H3K14ac",0,"control4_root",120,"Low Expression",111
"3740","DownstreamIntergenic","H3K14ac",0,"control4_root",140,"Low Expression",111
"3741","UpstreamIntergenic","H2A",0,"control4_root",-60,"Low Expression",111
"3742","Promotor1000","H2A",0,"control4_root",-40,"Low Expression",111
"3743","Promotor500","H2A",0,"control4_root",-20,"Low Expression",111
"3744","Gene20","H2A",0,"control4_root",20,"Low Expression",111
"3745","Gene40","H2A",0,"control4_root",40,"Low Expression",111
"3746","Gene60","H2A",0,"control4_root",60,"Low Expression",111
"3747","Gene80","H2A",0,"control4_root",80,"Low Expression",111
"3748","Gene100","H2A",0,"control4_root",100,"Low Expression",111
"3749","Downstream","H2A",0,"control4_root",120,"Low Expression",111
"3750","DownstreamIntergenic","H2A",0,"control4_root",140,"Low Expression",111
"3751","UpstreamIntergenic","H3",0,"control4_root",-60,"Low Expression",111
"3752","Promotor1000","H3",0,"control4_root",-40,"Low Expression",111
"3753","Promotor500","H3",0,"control4_root",-20,"Low Expression",111
"3754","Gene20","H3",0,"control4_root",20,"Low Expression",111
"3755","Gene40","H3",0,"control4_root",40,"Low Expression",111
"3756","Gene60","H3",0,"control4_root",60,"Low Expression",111
"3757","Gene80","H3",0,"control4_root",80,"Low Expression",111
"3758","Gene100","H3",0,"control4_root",100,"Low Expression",111
"3759","Downstream","H3",0,"control4_root",120,"Low Expression",111
"3760","DownstreamIntergenic","H3",0,"control4_root",140,"Low Expression",111
"3761","UpstreamIntergenic","H2A-X",0,"control4_root",-60,"Low Expression",111
"3762","Promotor1000","H2A-X",0,"control4_root",-40,"Low Expression",111
"3763","Promotor500","H2A-X",0,"control4_root",-20,"Low Expression",111
"3764","Gene20","H2A-X",0,"control4_root",20,"Low Expression",111
"3765","Gene40","H2A-X",0,"control4_root",40,"Low Expression",111
"3766","Gene60","H2A-X",0,"control4_root",60,"Low Expression",111
"3767","Gene80","H2A-X",0,"control4_root",80,"Low Expression",111
"3768","Gene100","H2A-X",0,"control4_root",100,"Low Expression",111
"3769","Downstream","H2A-X",0,"control4_root",120,"Low Expression",111
"3770","DownstreamIntergenic","H2A-X",0,"control4_root",140,"Low Expression",111
"3771","UpstreamIntergenic","H3K18ac",0,"control4_root",-60,"Low Expression",111
"3772","Promotor1000","H3K18ac",0,"control4_root",-40,"Low Expression",111
"3773","Promotor500","H3K18ac",0,"control4_root",-20,"Low Expression",111
"3774","Gene20","H3K18ac",0,"control4_root",20,"Low Expression",111
"3775","Gene40","H3K18ac",0,"control4_root",40,"Low Expression",111
"3776","Gene60","H3K18ac",0,"control4_root",60,"Low Expression",111
"3777","Gene80","H3K18ac",0,"control4_root",80,"Low Expression",111
"3778","Gene100","H3K18ac",0,"control4_root",100,"Low Expression",111
"3779","Downstream","H3K18ac",0,"control4_root",120,"Low Expression",111
"3780","DownstreamIntergenic","H3K18ac",0,"control4_root",140,"Low Expression",111
"3781","UpstreamIntergenic","H3-3",0,"control4_root",-60,"Intermediate Expression",9
"3782","Promotor1000","H3-3",0,"control4_root",-40,"Intermediate Expression",9
"3783","Promotor500","H3-3",0,"control4_root",-20,"Intermediate Expression",9
"3784","Gene20","H3-3",0,"control4_root",20,"Intermediate Expression",9
"3785","Gene40","H3-3",0,"control4_root",40,"Intermediate Expression",9
"3786","Gene60","H3-3",0,"control4_root",60,"Intermediate Expression",9
"3787","Gene80","H3-3",0,"control4_root",80,"Intermediate Expression",9
"3788","Gene100","H3-3",0,"control4_root",100,"Intermediate Expression",9
"3789","Downstream","H3-3",0,"control4_root",120,"Intermediate Expression",9
"3790","DownstreamIntergenic","H3-3",0,"control4_root",140,"Intermediate Expression",9
"3791","UpstreamIntergenic","H3K9me2",0,"control4_root",-60,"Intermediate Expression",9
"3792","Promotor1000","H3K9me2",0,"control4_root",-40,"Intermediate Expression",9
"3793","Promotor500","H3K9me2",0,"control4_root",-20,"Intermediate Expression",9
"3794","Gene20","H3K9me2",0,"control4_root",20,"Intermediate Expression",9
"3795","Gene40","H3K9me2",0,"control4_root",40,"Intermediate Expression",9
"3796","Gene60","H3K9me2",0,"control4_root",60,"Intermediate Expression",9
"3797","Gene80","H3K9me2",0,"control4_root",80,"Intermediate Expression",9
"3798","Gene100","H3K9me2",0,"control4_root",100,"Intermediate Expression",9
"3799","Downstream","H3K9me2",0,"control4_root",120,"Intermediate Expression",9
"3800","DownstreamIntergenic","H3K9me2",0,"control4_root",140,"Intermediate Expression",9
"3801","UpstreamIntergenic","H3K27me3",0,"control4_root",-60,"Intermediate Expression",9
"3802","Promotor1000","H3K27me3",0.0745555555555556,"control4_root",-40,"Intermediate Expression",9
"3803","Promotor500","H3K27me3",0.036,"control4_root",-20,"Intermediate Expression",9
"3804","Gene20","H3K27me3",0,"control4_root",20,"Intermediate Expression",9
"3805","Gene40","H3K27me3",0,"control4_root",40,"Intermediate Expression",9
"3806","Gene60","H3K27me3",0,"control4_root",60,"Intermediate Expression",9
"3807","Gene80","H3K27me3",0,"control4_root",80,"Intermediate Expression",9
"3808","Gene100","H3K27me3",0.0310037361464298,"control4_root",100,"Intermediate Expression",9
"3809","Downstream","H3K27me3",0.0138888888888889,"control4_root",120,"Intermediate Expression",9
"3810","DownstreamIntergenic","H3K27me3",0,"control4_root",140,"Intermediate Expression",9
"3811","UpstreamIntergenic","H2A-Z",0,"control4_root",-60,"Intermediate Expression",9
"3812","Promotor1000","H2A-Z",0,"control4_root",-40,"Intermediate Expression",9
"3813","Promotor500","H2A-Z",0,"control4_root",-20,"Intermediate Expression",9
"3814","Gene20","H2A-Z",0,"control4_root",20,"Intermediate Expression",9
"3815","Gene40","H2A-Z",0,"control4_root",40,"Intermediate Expression",9
"3816","Gene60","H2A-Z",0,"control4_root",60,"Intermediate Expression",9
"3817","Gene80","H2A-Z",0,"control4_root",80,"Intermediate Expression",9
"3818","Gene100","H2A-Z",0,"control4_root",100,"Intermediate Expression",9
"3819","Downstream","H2A-Z",0,"control4_root",120,"Intermediate Expression",9
"3820","DownstreamIntergenic","H2A-Z",0,"control4_root",140,"Intermediate Expression",9
"3821","UpstreamIntergenic","H2AK121ub",0,"control4_root",-60,"Intermediate Expression",9
"3822","Promotor1000","H2AK121ub",0,"control4_root",-40,"Intermediate Expression",9
"3823","Promotor500","H2AK121ub",0,"control4_root",-20,"Intermediate Expression",9
"3824","Gene20","H2AK121ub",0,"control4_root",20,"Intermediate Expression",9
"3825","Gene40","H2AK121ub",0,"control4_root",40,"Intermediate Expression",9
"3826","Gene60","H2AK121ub",0,"control4_root",60,"Intermediate Expression",9
"3827","Gene80","H2AK121ub",0,"control4_root",80,"Intermediate Expression",9
"3828","Gene100","H2AK121ub",0,"control4_root",100,"Intermediate Expression",9
"3829","Downstream","H2AK121ub",0,"control4_root",120,"Intermediate Expression",9
"3830","DownstreamIntergenic","H2AK121ub",0,"control4_root",140,"Intermediate Expression",9
"3831","UpstreamIntergenic","H3ac",0.0978065444084862,"control4_root",-60,"Intermediate Expression",9
"3832","Promotor1000","H3ac",0.0842222222222222,"control4_root",-40,"Intermediate Expression",9
"3833","Promotor500","H3ac",0.0864444444444444,"control4_root",-20,"Intermediate Expression",9
"3834","Gene20","H3ac",0.935832111420842,"control4_root",20,"Intermediate Expression",9
"3835","Gene40","H3ac",0.888888888888889,"control4_root",40,"Intermediate Expression",9
"3836","Gene60","H3ac",0.74575687547172,"control4_root",60,"Intermediate Expression",9
"3837","Gene80","H3ac",0.656372780135476,"control4_root",80,"Intermediate Expression",9
"3838","Gene100","H3ac",0.407351499403111,"control4_root",100,"Intermediate Expression",9
"3839","Downstream","H3ac",0.333333333333333,"control4_root",120,"Intermediate Expression",9
"3840","DownstreamIntergenic","H3ac",0,"control4_root",140,"Intermediate Expression",9
"3841","UpstreamIntergenic","H3K4me3",0,"control4_root",-60,"Intermediate Expression",9
"3842","Promotor1000","H3K4me3",0.0115555555555556,"control4_root",-40,"Intermediate Expression",9
"3843","Promotor500","H3K4me3",0.0102222222222222,"control4_root",-20,"Intermediate Expression",9
"3844","Gene20","H3K4me3",0.222151532689042,"control4_root",20,"Intermediate Expression",9
"3845","Gene40","H3K4me3",0.396433334349857,"control4_root",40,"Intermediate Expression",9
"3846","Gene60","H3K4me3",0.352807193678347,"control4_root",60,"Intermediate Expression",9
"3847","Gene80","H3K4me3",0.189251499358212,"control4_root",80,"Intermediate Expression",9
"3848","Gene100","H3K4me3",0.0727496917384181,"control4_root",100,"Intermediate Expression",9
"3849","Downstream","H3K4me3",0,"control4_root",120,"Intermediate Expression",9
"3850","DownstreamIntergenic","H3K4me3",0,"control4_root",140,"Intermediate Expression",9
"3851","UpstreamIntergenic","H3K36me3",0,"control4_root",-60,"Intermediate Expression",9
"3852","Promotor1000","H3K36me3",0,"control4_root",-40,"Intermediate Expression",9
"3853","Promotor500","H3K36me3",0,"control4_root",-20,"Intermediate Expression",9
"3854","Gene20","H3K36me3",0,"control4_root",20,"Intermediate Expression",9
"3855","Gene40","H3K36me3",0,"control4_root",40,"Intermediate Expression",9
"3856","Gene60","H3K36me3",0,"control4_root",60,"Intermediate Expression",9
"3857","Gene80","H3K36me3",0,"control4_root",80,"Intermediate Expression",9
"3858","Gene100","H3K36me3",0,"control4_root",100,"Intermediate Expression",9
"3859","Downstream","H3K36me3",0,"control4_root",120,"Intermediate Expression",9
"3860","DownstreamIntergenic","H3K36me3",0,"control4_root",140,"Intermediate Expression",9
"3861","UpstreamIntergenic","H3K27ac",0,"control4_root",-60,"Intermediate Expression",9
"3862","Promotor1000","H3K27ac",0,"control4_root",-40,"Intermediate Expression",9
"3863","Promotor500","H3K27ac",0,"control4_root",-20,"Intermediate Expression",9
"3864","Gene20","H3K27ac",0,"control4_root",20,"Intermediate Expression",9
"3865","Gene40","H3K27ac",0,"control4_root",40,"Intermediate Expression",9
"3866","Gene60","H3K27ac",0,"control4_root",60,"Intermediate Expression",9
"3867","Gene80","H3K27ac",0,"control4_root",80,"Intermediate Expression",9
"3868","Gene100","H3K27ac",0,"control4_root",100,"Intermediate Expression",9
"3869","Downstream","H3K27ac",0,"control4_root",120,"Intermediate Expression",9
"3870","DownstreamIntergenic","H3K27ac",0,"control4_root",140,"Intermediate Expression",9
"3871","UpstreamIntergenic","H4K5ac",0,"control4_root",-60,"Intermediate Expression",9
"3872","Promotor1000","H4K5ac",0,"control4_root",-40,"Intermediate Expression",9
"3873","Promotor500","H4K5ac",0,"control4_root",-20,"Intermediate Expression",9
"3874","Gene20","H4K5ac",0,"control4_root",20,"Intermediate Expression",9
"3875","Gene40","H4K5ac",0,"control4_root",40,"Intermediate Expression",9
"3876","Gene60","H4K5ac",0,"control4_root",60,"Intermediate Expression",9
"3877","Gene80","H4K5ac",0,"control4_root",80,"Intermediate Expression",9
"3878","Gene100","H4K5ac",0,"control4_root",100,"Intermediate Expression",9
"3879","Downstream","H4K5ac",0,"control4_root",120,"Intermediate Expression",9
"3880","DownstreamIntergenic","H4K5ac",0,"control4_root",140,"Intermediate Expression",9
"3881","UpstreamIntergenic","H4K8ac",0,"control4_root",-60,"Intermediate Expression",9
"3882","Promotor1000","H4K8ac",0,"control4_root",-40,"Intermediate Expression",9
"3883","Promotor500","H4K8ac",0,"control4_root",-20,"Intermediate Expression",9
"3884","Gene20","H4K8ac",0,"control4_root",20,"Intermediate Expression",9
"3885","Gene40","H4K8ac",0,"control4_root",40,"Intermediate Expression",9
"3886","Gene60","H4K8ac",0,"control4_root",60,"Intermediate Expression",9
"3887","Gene80","H4K8ac",0,"control4_root",80,"Intermediate Expression",9
"3888","Gene100","H4K8ac",0,"control4_root",100,"Intermediate Expression",9
"3889","Downstream","H4K8ac",0,"control4_root",120,"Intermediate Expression",9
"3890","DownstreamIntergenic","H4K8ac",0,"control4_root",140,"Intermediate Expression",9
"3891","UpstreamIntergenic","H3-1",0,"control4_root",-60,"Intermediate Expression",9
"3892","Promotor1000","H3-1",0,"control4_root",-40,"Intermediate Expression",9
