"","Region","Modification","Proportion","Tissue","axisGroup","Expression","SampleSize"
"7611","UpstreamIntergenic","H3ac",0,"control9_seedlings",-60,"Intermediate Expression",15
"7612","Promotor1000","H3ac",0,"control9_seedlings",-40,"Intermediate Expression",15
"7613","Promotor500","H3ac",0,"control9_seedlings",-20,"Intermediate Expression",15
"7614","Gene20","H3ac",0,"control9_seedlings",20,"Intermediate Expression",15
"7615","Gene40","H3ac",0,"control9_seedlings",40,"Intermediate Expression",15
"7616","Gene60","H3ac",0,"control9_seedlings",60,"Intermediate Expression",15
"7617","Gene80","H3ac",0,"control9_seedlings",80,"Intermediate Expression",15
"7618","Gene100","H3ac",0,"control9_seedlings",100,"Intermediate Expression",15
"7619","Downstream","H3ac",0,"control9_seedlings",120,"Intermediate Expression",15
"7620","DownstreamIntergenic","H3ac",0,"control9_seedlings",140,"Intermediate Expression",15
"7621","UpstreamIntergenic","H3K4me3",0.02183029590437,"control9_seedlings",-60,"Intermediate Expression",15
"7622","Promotor1000","H3K4me3",0.4604,"control9_seedlings",-40,"Intermediate Expression",15
"7623","Promotor500","H3K4me3",0.4476,"control9_seedlings",-20,"Intermediate Expression",15
"7624","Gene20","H3K4me3",0.900802986036916,"control9_seedlings",20,"Intermediate Expression",15
"7625","Gene40","H3K4me3",0.869594613063096,"control9_seedlings",40,"Intermediate Expression",15
"7626","Gene60","H3K4me3",0.750332699945489,"control9_seedlings",60,"Intermediate Expression",15
"7627","Gene80","H3K4me3",0.55208886083447,"control9_seedlings",80,"Intermediate Expression",15
"7628","Gene100","H3K4me3",0.269000177998767,"control9_seedlings",100,"Intermediate Expression",15
"7629","Downstream","H3K4me3",0.210333333333333,"control9_seedlings",120,"Intermediate Expression",15
"7630","DownstreamIntergenic","H3K4me3",0,"control9_seedlings",140,"Intermediate Expression",15
"7631","UpstreamIntergenic","H3K36me3",0.00529100529100529,"control9_seedlings",-60,"Intermediate Expression",15
"7632","Promotor1000","H3K36me3",0.348133333333333,"control9_seedlings",-40,"Intermediate Expression",15
"7633","Promotor500","H3K36me3",0.309733333333333,"control9_seedlings",-20,"Intermediate Expression",15
"7634","Gene20","H3K36me3",0.78567661320566,"control9_seedlings",20,"Intermediate Expression",15
"7635","Gene40","H3K36me3",0.809218046941609,"control9_seedlings",40,"Intermediate Expression",15
"7636","Gene60","H3K36me3",0.8,"control9_seedlings",60,"Intermediate Expression",15
"7637","Gene80","H3K36me3",0.464568329128545,"control9_seedlings",80,"Intermediate Expression",15
"7638","Gene100","H3K36me3",0.130143513073453,"control9_seedlings",100,"Intermediate Expression",15
"7639","Downstream","H3K36me3",0.160333333333333,"control9_seedlings",120,"Intermediate Expression",15
"7640","DownstreamIntergenic","H3K36me3",0,"control9_seedlings",140,"Intermediate Expression",15
"7641","UpstreamIntergenic","H3K27ac",0.0190084264158338,"control9_seedlings",-60,"Intermediate Expression",15
"7642","Promotor1000","H3K27ac",0.247933333333333,"control9_seedlings",-40,"Intermediate Expression",15
"7643","Promotor500","H3K27ac",0.268933333333333,"control9_seedlings",-20,"Intermediate Expression",15
"7644","Gene20","H3K27ac",0.704746919259565,"control9_seedlings",20,"Intermediate Expression",15
"7645","Gene40","H3K27ac",0.608678493048249,"control9_seedlings",40,"Intermediate Expression",15
"7646","Gene60","H3K27ac",0.324534661648107,"control9_seedlings",60,"Intermediate Expression",15
"7647","Gene80","H3K27ac",0.143791212589685,"control9_seedlings",80,"Intermediate Expression",15
"7648","Gene100","H3K27ac",0.0386062202102128,"control9_seedlings",100,"Intermediate Expression",15
"7649","Downstream","H3K27ac",0.0633333333333333,"control9_seedlings",120,"Intermediate Expression",15
"7650","DownstreamIntergenic","H3K27ac",0,"control9_seedlings",140,"Intermediate Expression",15
"7651","UpstreamIntergenic","H4K5ac",0.0100333137370174,"control9_seedlings",-60,"Intermediate Expression",15
"7652","Promotor1000","H4K5ac",0.3724,"control9_seedlings",-40,"Intermediate Expression",15
"7653","Promotor500","H4K5ac",0.398133333333333,"control9_seedlings",-20,"Intermediate Expression",15
"7654","Gene20","H4K5ac",0.719161139157771,"control9_seedlings",20,"Intermediate Expression",15
"7655","Gene40","H4K5ac",0.307621047002959,"control9_seedlings",40,"Intermediate Expression",15
"7656","Gene60","H4K5ac",0.0915442812638969,"control9_seedlings",60,"Intermediate Expression",15
"7657","Gene80","H4K5ac",0.0040085898355072,"control9_seedlings",80,"Intermediate Expression",15
"7658","Gene100","H4K5ac",0,"control9_seedlings",100,"Intermediate Expression",15
"7659","Downstream","H4K5ac",0.057,"control9_seedlings",120,"Intermediate Expression",15
"7660","DownstreamIntergenic","H4K5ac",0,"control9_seedlings",140,"Intermediate Expression",15
"7661","UpstreamIntergenic","H4K8ac",0,"control9_seedlings",-60,"Intermediate Expression",15
"7662","Promotor1000","H4K8ac",0.3822,"control9_seedlings",-40,"Intermediate Expression",15
"7663","Promotor500","H4K8ac",0.409466666666667,"control9_seedlings",-20,"Intermediate Expression",15
"7664","Gene20","H4K8ac",0.792544452533868,"control9_seedlings",20,"Intermediate Expression",15
"7665","Gene40","H4K8ac",0.436202804981203,"control9_seedlings",40,"Intermediate Expression",15
"7666","Gene60","H4K8ac",0.114520712790076,"control9_seedlings",60,"Intermediate Expression",15
"7667","Gene80","H4K8ac",0.0614302506059858,"control9_seedlings",80,"Intermediate Expression",15
"7668","Gene100","H4K8ac",0.0900137929728764,"control9_seedlings",100,"Intermediate Expression",15
"7669","Downstream","H4K8ac",0.0976666666666667,"control9_seedlings",120,"Intermediate Expression",15
"7670","DownstreamIntergenic","H4K8ac",0,"control9_seedlings",140,"Intermediate Expression",15
"7671","UpstreamIntergenic","H3-1",0.0214960434411806,"control9_seedlings",-60,"Intermediate Expression",15
"7672","Promotor1000","H3-1",0.0120666666666667,"control9_seedlings",-40,"Intermediate Expression",15
"7673","Promotor500","H3-1",0,"control9_seedlings",-20,"Intermediate Expression",15
"7674","Gene20","H3-1",0.0178782505910461,"control9_seedlings",20,"Intermediate Expression",15
"7675","Gene40","H3-1",0.0340803195029659,"control9_seedlings",40,"Intermediate Expression",15
"7676","Gene60","H3-1",0.0378764879045295,"control9_seedlings",60,"Intermediate Expression",15
"7677","Gene80","H3-1",0.0666666666666667,"control9_seedlings",80,"Intermediate Expression",15
"7678","Gene100","H3-1",0.0849433413779367,"control9_seedlings",100,"Intermediate Expression",15
"7679","Downstream","H3-1",0.0666666666666667,"control9_seedlings",120,"Intermediate Expression",15
"7680","DownstreamIntergenic","H3-1",0,"control9_seedlings",140,"Intermediate Expression",15
"7681","UpstreamIntergenic","H3K9ac",0.067778313327356,"control9_seedlings",-60,"Intermediate Expression",15
"7682","Promotor1000","H3K9ac",0.5404,"control9_seedlings",-40,"Intermediate Expression",15
"7683","Promotor500","H3K9ac",0.589866666666667,"control9_seedlings",-20,"Intermediate Expression",15
"7684","Gene20","H3K9ac",0.958865424345632,"control9_seedlings",20,"Intermediate Expression",15
"7685","Gene40","H3K9ac",0.85591221615261,"control9_seedlings",40,"Intermediate Expression",15
"7686","Gene60","H3K9ac",0.559089075691051,"control9_seedlings",60,"Intermediate Expression",15
"7687","Gene80","H3K9ac",0.446550956831285,"control9_seedlings",80,"Intermediate Expression",15
"7688","Gene100","H3K9ac",0.417014189721932,"control9_seedlings",100,"Intermediate Expression",15
"7689","Downstream","H3K9ac",0.212333333333333,"control9_seedlings",120,"Intermediate Expression",15
"7690","DownstreamIntergenic","H3K9ac",0.0174677046845428,"control9_seedlings",140,"Intermediate Expression",15
"7691","UpstreamIntergenic","H4K12ac",0.00572212424064276,"control9_seedlings",-60,"Intermediate Expression",15
"7692","Promotor1000","H4K12ac",0.340133333333333,"control9_seedlings",-40,"Intermediate Expression",15
"7693","Promotor500","H4K12ac",0.4028,"control9_seedlings",-20,"Intermediate Expression",15
"7694","Gene20","H4K12ac",0.772844596978684,"control9_seedlings",20,"Intermediate Expression",15
"7695","Gene40","H4K12ac",0.422026343456704,"control9_seedlings",40,"Intermediate Expression",15
"7696","Gene60","H4K12ac",0.16605136636057,"control9_seedlings",60,"Intermediate Expression",15
"7697","Gene80","H4K12ac",0.085468861846842,"control9_seedlings",80,"Intermediate Expression",15
"7698","Gene100","H4K12ac",0.0917019982826975,"control9_seedlings",100,"Intermediate Expression",15
"7699","Downstream","H4K12ac",0.127,"control9_seedlings",120,"Intermediate Expression",15
"7700","DownstreamIntergenic","H4K12ac",0,"control9_seedlings",140,"Intermediate Expression",15
"7701","UpstreamIntergenic","H3K27me1",0,"control9_seedlings",-60,"Intermediate Expression",15
"7702","Promotor1000","H3K27me1",0,"control9_seedlings",-40,"Intermediate Expression",15
"7703","Promotor500","H3K27me1",0,"control9_seedlings",-20,"Intermediate Expression",15
"7704","Gene20","H3K27me1",0,"control9_seedlings",20,"Intermediate Expression",15
"7705","Gene40","H3K27me1",0,"control9_seedlings",40,"Intermediate Expression",15
"7706","Gene60","H3K27me1",0,"control9_seedlings",60,"Intermediate Expression",15
"7707","Gene80","H3K27me1",0,"control9_seedlings",80,"Intermediate Expression",15
"7708","Gene100","H3K27me1",0,"control9_seedlings",100,"Intermediate Expression",15
"7709","Downstream","H3K27me1",0,"control9_seedlings",120,"Intermediate Expression",15
"7710","DownstreamIntergenic","H3K27me1",0,"control9_seedlings",140,"Intermediate Expression",15
"7711","UpstreamIntergenic","H4K16ac",0,"control9_seedlings",-60,"Intermediate Expression",15
"7712","Promotor1000","H4K16ac",0.351,"control9_seedlings",-40,"Intermediate Expression",15
"7713","Promotor500","H4K16ac",0.4,"control9_seedlings",-20,"Intermediate Expression",15
"7714","Gene20","H4K16ac",0.834256655336426,"control9_seedlings",20,"Intermediate Expression",15
"7715","Gene40","H4K16ac",0.56350921395386,"control9_seedlings",40,"Intermediate Expression",15
"7716","Gene60","H4K16ac",0.352377758925838,"control9_seedlings",60,"Intermediate Expression",15
"7717","Gene80","H4K16ac",0.173601769406962,"control9_seedlings",80,"Intermediate Expression",15
"7718","Gene100","H4K16ac",0.168207308614775,"control9_seedlings",100,"Intermediate Expression",15
"7719","Downstream","H4K16ac",0.180333333333333,"control9_seedlings",120,"Intermediate Expression",15
"7720","DownstreamIntergenic","H4K16ac",0,"control9_seedlings",140,"Intermediate Expression",15
"7721","UpstreamIntergenic","H3K14ac",0.00700621712099474,"control9_seedlings",-60,"Intermediate Expression",15
"7722","Promotor1000","H3K14ac",0.237133333333333,"control9_seedlings",-40,"Intermediate Expression",15
"7723","Promotor500","H3K14ac",0.194,"control9_seedlings",-20,"Intermediate Expression",15
"7724","Gene20","H3K14ac",0.593939580903634,"control9_seedlings",20,"Intermediate Expression",15
"7725","Gene40","H3K14ac",0.426680249254002,"control9_seedlings",40,"Intermediate Expression",15
"7726","Gene60","H3K14ac",0.189141076991572,"control9_seedlings",60,"Intermediate Expression",15
"7727","Gene80","H3K14ac",0.148590370265726,"control9_seedlings",80,"Intermediate Expression",15
"7728","Gene100","H3K14ac",0.0720803042824789,"control9_seedlings",100,"Intermediate Expression",15
"7729","Downstream","H3K14ac",0.032,"control9_seedlings",120,"Intermediate Expression",15
"7730","DownstreamIntergenic","H3K14ac",0,"control9_seedlings",140,"Intermediate Expression",15
"7731","UpstreamIntergenic","H2A",0,"control9_seedlings",-60,"Intermediate Expression",15
"7732","Promotor1000","H2A",0,"control9_seedlings",-40,"Intermediate Expression",15
"7733","Promotor500","H2A",0,"control9_seedlings",-20,"Intermediate Expression",15
"7734","Gene20","H2A",0,"control9_seedlings",20,"Intermediate Expression",15
"7735","Gene40","H2A",0,"control9_seedlings",40,"Intermediate Expression",15
"7736","Gene60","H2A",0,"control9_seedlings",60,"Intermediate Expression",15
"7737","Gene80","H2A",0,"control9_seedlings",80,"Intermediate Expression",15
"7738","Gene100","H2A",0,"control9_seedlings",100,"Intermediate Expression",15
"7739","Downstream","H2A",0,"control9_seedlings",120,"Intermediate Expression",15
"7740","DownstreamIntergenic","H2A",0,"control9_seedlings",140,"Intermediate Expression",15
"7741","UpstreamIntergenic","H3",0,"control9_seedlings",-60,"Intermediate Expression",15
"7742","Promotor1000","H3",0.0604,"control9_seedlings",-40,"Intermediate Expression",15
"7743","Promotor500","H3",0,"control9_seedlings",-20,"Intermediate Expression",15
"7744","Gene20","H3",0.0456701479547688,"control9_seedlings",20,"Intermediate Expression",15
"7745","Gene40","H3",0.0908679710034698,"control9_seedlings",40,"Intermediate Expression",15
"7746","Gene60","H3",0.0473216222078318,"control9_seedlings",60,"Intermediate Expression",15
"7747","Gene80","H3",0,"control9_seedlings",80,"Intermediate Expression",15
"7748","Gene100","H3",0,"control9_seedlings",100,"Intermediate Expression",15
"7749","Downstream","H3",0,"control9_seedlings",120,"Intermediate Expression",15
"7750","DownstreamIntergenic","H3",0.00853122251539138,"control9_seedlings",140,"Intermediate Expression",15
"7751","UpstreamIntergenic","H2A-X",0,"control9_seedlings",-60,"Intermediate Expression",15
"7752","Promotor1000","H2A-X",0,"control9_seedlings",-40,"Intermediate Expression",15
"7753","Promotor500","H2A-X",0,"control9_seedlings",-20,"Intermediate Expression",15
"7754","Gene20","H2A-X",0,"control9_seedlings",20,"Intermediate Expression",15
"7755","Gene40","H2A-X",0,"control9_seedlings",40,"Intermediate Expression",15
"7756","Gene60","H2A-X",0,"control9_seedlings",60,"Intermediate Expression",15
"7757","Gene80","H2A-X",0,"control9_seedlings",80,"Intermediate Expression",15
"7758","Gene100","H2A-X",0,"control9_seedlings",100,"Intermediate Expression",15
"7759","Downstream","H2A-X",0,"control9_seedlings",120,"Intermediate Expression",15
"7760","DownstreamIntergenic","H2A-X",0,"control9_seedlings",140,"Intermediate Expression",15
"7761","UpstreamIntergenic","H3K18ac",0,"control9_seedlings",-60,"Intermediate Expression",15
"7762","Promotor1000","H3K18ac",0.0681333333333333,"control9_seedlings",-40,"Intermediate Expression",15
"7763","Promotor500","H3K18ac",0.0473333333333333,"control9_seedlings",-20,"Intermediate Expression",15
"7764","Gene20","H3K18ac",0.164271368272822,"control9_seedlings",20,"Intermediate Expression",15
"7765","Gene40","H3K18ac",0.119404270786619,"control9_seedlings",40,"Intermediate Expression",15
"7766","Gene60","H3K18ac",0,"control9_seedlings",60,"Intermediate Expression",15
"7767","Gene80","H3K18ac",0,"control9_seedlings",80,"Intermediate Expression",15
"7768","Gene100","H3K18ac",0,"control9_seedlings",100,"Intermediate Expression",15
"7769","Downstream","H3K18ac",0,"control9_seedlings",120,"Intermediate Expression",15
"7770","DownstreamIntergenic","H3K18ac",0,"control9_seedlings",140,"Intermediate Expression",15
"7771","UpstreamIntergenic","H3-3",0.0129351341069051,"control9_seedlings",-60,"High Expression",5
"7772","Promotor1000","H3-3",0.3314,"control9_seedlings",-40,"High Expression",5
"7773","Promotor500","H3-3",0.2628,"control9_seedlings",-20,"High Expression",5
"7774","Gene20","H3-3",0.2,"control9_seedlings",20,"High Expression",5
"7775","Gene40","H3-3",0.351050035547471,"control9_seedlings",40,"High Expression",5
"7776","Gene60","H3-3",0.650258397933056,"control9_seedlings",60,"High Expression",5
"7777","Gene80","H3-3",1,"control9_seedlings",80,"High Expression",5
"7778","Gene100","H3-3",0.612040330674939,"control9_seedlings",100,"High Expression",5
"7779","Downstream","H3-3",0.4,"control9_seedlings",120,"High Expression",5
"7780","DownstreamIntergenic","H3-3",0,"control9_seedlings",140,"High Expression",5
"7781","UpstreamIntergenic","H3K9me2",0,"control9_seedlings",-60,"High Expression",5
"7782","Promotor1000","H3K9me2",0,"control9_seedlings",-40,"High Expression",5
"7783","Promotor500","H3K9me2",0,"control9_seedlings",-20,"High Expression",5
"7784","Gene20","H3K9me2",0,"control9_seedlings",20,"High Expression",5
"7785","Gene40","H3K9me2",0,"control9_seedlings",40,"High Expression",5
"7786","Gene60","H3K9me2",0,"control9_seedlings",60,"High Expression",5
"7787","Gene80","H3K9me2",0,"control9_seedlings",80,"High Expression",5
"7788","Gene100","H3K9me2",0,"control9_seedlings",100,"High Expression",5
"7789","Downstream","H3K9me2",0,"control9_seedlings",120,"High Expression",5
"7790","DownstreamIntergenic","H3K9me2",0,"control9_seedlings",140,"High Expression",5
"7791","UpstreamIntergenic","H3K27me3",0.0706486589309492,"control9_seedlings",-60,"High Expression",5
"7792","Promotor1000","H3K27me3",0,"control9_seedlings",-40,"High Expression",5
"7793","Promotor500","H3K27me3",0,"control9_seedlings",-20,"High Expression",5
"7794","Gene20","H3K27me3",0.0989053444950117,"control9_seedlings",20,"High Expression",5
"7795","Gene40","H3K27me3",0.2,"control9_seedlings",40,"High Expression",5
"7796","Gene60","H3K27me3",0.00956072351464717,"control9_seedlings",60,"High Expression",5
"7797","Gene80","H3K27me3",0,"control9_seedlings",80,"High Expression",5
"7798","Gene100","H3K27me3",0,"control9_seedlings",100,"High Expression",5
"7799","Downstream","H3K27me3",0,"control9_seedlings",120,"High Expression",5
"7800","DownstreamIntergenic","H3K27me3",0,"control9_seedlings",140,"High Expression",5
"7801","UpstreamIntergenic","H2A-Z",0.105882352941176,"control9_seedlings",-60,"High Expression",5
"7802","Promotor1000","H2A-Z",0.1552,"control9_seedlings",-40,"High Expression",5
"7803","Promotor500","H2A-Z",0.2168,"control9_seedlings",-20,"High Expression",5
"7804","Gene20","H2A-Z",0.713053937924469,"control9_seedlings",20,"High Expression",5
"7805","Gene40","H2A-Z",0.8,"control9_seedlings",40,"High Expression",5
"7806","Gene60","H2A-Z",0.608950214194858,"control9_seedlings",60,"High Expression",5
"7807","Gene80","H2A-Z",0.2,"control9_seedlings",80,"High Expression",5
"7808","Gene100","H2A-Z",0.2,"control9_seedlings",100,"High Expression",5
"7809","Downstream","H2A-Z",0.475,"control9_seedlings",120,"High Expression",5
"7810","DownstreamIntergenic","H2A-Z",0,"control9_seedlings",140,"High Expression",5
"7811","UpstreamIntergenic","H2AK121ub",0,"control9_seedlings",-60,"High Expression",5
"7812","Promotor1000","H2AK121ub",0,"control9_seedlings",-40,"High Expression",5
"7813","Promotor500","H2AK121ub",0,"control9_seedlings",-20,"High Expression",5
"7814","Gene20","H2AK121ub",0.407155192332627,"control9_seedlings",20,"High Expression",5
"7815","Gene40","H2AK121ub",0.6,"control9_seedlings",40,"High Expression",5
"7816","Gene60","H2AK121ub",0.6,"control9_seedlings",60,"High Expression",5
"7817","Gene80","H2AK121ub",0.6,"control9_seedlings",80,"High Expression",5
"7818","Gene100","H2AK121ub",0.371591168238547,"control9_seedlings",100,"High Expression",5
"7819","Downstream","H2AK121ub",0.2,"control9_seedlings",120,"High Expression",5
"7820","DownstreamIntergenic","H2AK121ub",0,"control9_seedlings",140,"High Expression",5
"7821","UpstreamIntergenic","H3ac",0,"control9_seedlings",-60,"High Expression",5
"7822","Promotor1000","H3ac",0,"control9_seedlings",-40,"High Expression",5
"7823","Promotor500","H3ac",0,"control9_seedlings",-20,"High Expression",5
"7824","Gene20","H3ac",0,"control9_seedlings",20,"High Expression",5
"7825","Gene40","H3ac",0,"control9_seedlings",40,"High Expression",5
"7826","Gene60","H3ac",0,"control9_seedlings",60,"High Expression",5
"7827","Gene80","H3ac",0,"control9_seedlings",80,"High Expression",5
"7828","Gene100","H3ac",0,"control9_seedlings",100,"High Expression",5
"7829","Downstream","H3ac",0,"control9_seedlings",120,"High Expression",5
"7830","DownstreamIntergenic","H3ac",0,"control9_seedlings",140,"High Expression",5
"7831","UpstreamIntergenic","H3K4me3",0,"control9_seedlings",-60,"High Expression",5
"7832","Promotor1000","H3K4me3",0.0854,"control9_seedlings",-40,"High Expression",5
"7833","Promotor500","H3K4me3",0.0848,"control9_seedlings",-20,"High Expression",5
"7834","Gene20","H3K4me3",0.892419419808434,"control9_seedlings",20,"High Expression",5
"7835","Gene40","H3K4me3",0.8,"control9_seedlings",40,"High Expression",5
"7836","Gene60","H3K4me3",0.732631578947368,"control9_seedlings",60,"High Expression",5
"7837","Gene80","H3K4me3",0.493577895159332,"control9_seedlings",80,"High Expression",5
"7838","Gene100","H3K4me3",0.16098562628333,"control9_seedlings",100,"High Expression",5
"7839","Downstream","H3K4me3",0.061,"control9_seedlings",120,"High Expression",5
"7840","DownstreamIntergenic","H3K4me3",0,"control9_seedlings",140,"High Expression",5
"7841","UpstreamIntergenic","H3K36me3",0,"control9_seedlings",-60,"High Expression",5
"7842","Promotor1000","H3K36me3",0.0662,"control9_seedlings",-40,"High Expression",5
"7843","Promotor500","H3K36me3",0.0856,"control9_seedlings",-20,"High Expression",5
"7844","Gene20","H3K36me3",0.830381854844958,"control9_seedlings",20,"High Expression",5
"7845","Gene40","H3K36me3",0.8,"control9_seedlings",40,"High Expression",5
"7846","Gene60","H3K36me3",0.689473684210526,"control9_seedlings",60,"High Expression",5
"7847","Gene80","H3K36me3",0.589311408016545,"control9_seedlings",80,"High Expression",5
"7848","Gene100","H3K36me3",0.111983043246811,"control9_seedlings",100,"High Expression",5
"7849","Downstream","H3K36me3",0,"control9_seedlings",120,"High Expression",5
"7850","DownstreamIntergenic","H3K36me3",0,"control9_seedlings",140,"High Expression",5
"7851","UpstreamIntergenic","H3K27ac",0,"control9_seedlings",-60,"High Expression",5
"7852","Promotor1000","H3K27ac",0,"control9_seedlings",-40,"High Expression",5
"7853","Promotor500","H3K27ac",0,"control9_seedlings",-20,"High Expression",5
"7854","Gene20","H3K27ac",0.588986989392203,"control9_seedlings",20,"High Expression",5
"7855","Gene40","H3K27ac",0.6,"control9_seedlings",40,"High Expression",5
"7856","Gene60","H3K27ac",0.476842105263158,"control9_seedlings",60,"High Expression",5
"7857","Gene80","H3K27ac",0.148060229342402,"control9_seedlings",80,"High Expression",5
"7858","Gene100","H3K27ac",0,"control9_seedlings",100,"High Expression",5
"7859","Downstream","H3K27ac",0,"control9_seedlings",120,"High Expression",5
"7860","DownstreamIntergenic","H3K27ac",0,"control9_seedlings",140,"High Expression",5
"7861","UpstreamIntergenic","H4K5ac",0,"control9_seedlings",-60,"High Expression",5
"7862","Promotor1000","H4K5ac",0.008,"control9_seedlings",-40,"High Expression",5
"7863","Promotor500","H4K5ac",0.016,"control9_seedlings",-20,"High Expression",5
"7864","Gene20","H4K5ac",0.795359538668402,"control9_seedlings",20,"High Expression",5
"7865","Gene40","H4K5ac",0.6,"control9_seedlings",40,"High Expression",5
"7866","Gene60","H4K5ac",0.319608323133863,"control9_seedlings",60,"High Expression",5
"7867","Gene80","H4K5ac",0.025192012288429,"control9_seedlings",80,"High Expression",5
"7868","Gene100","H4K5ac",0,"control9_seedlings",100,"High Expression",5
"7869","Downstream","H4K5ac",0,"control9_seedlings",120,"High Expression",5
"7870","DownstreamIntergenic","H4K5ac",0,"control9_seedlings",140,"High Expression",5
"7871","UpstreamIntergenic","H4K8ac",0,"control9_seedlings",-60,"High Expression",5
"7872","Promotor1000","H4K8ac",0.0026,"control9_seedlings",-40,"High Expression",5
"7873","Promotor500","H4K8ac",0.0052,"control9_seedlings",-20,"High Expression",5
"7874","Gene20","H4K8ac",0.816394907851424,"control9_seedlings",20,"High Expression",5
"7875","Gene40","H4K8ac",0.737101747173528,"control9_seedlings",40,"High Expression",5
"7876","Gene60","H4K8ac",0.279922480620444,"control9_seedlings",60,"High Expression",5
"7877","Gene80","H4K8ac",0.2,"control9_seedlings",80,"High Expression",5
"7878","Gene100","H4K8ac",0.029055441478276,"control9_seedlings",100,"High Expression",5
"7879","Downstream","H4K8ac",0,"control9_seedlings",120,"High Expression",5
"7880","DownstreamIntergenic","H4K8ac",0,"control9_seedlings",140,"High Expression",5
"7881","UpstreamIntergenic","H3-1",0,"control9_seedlings",-60,"High Expression",5
"7882","Promotor1000","H3-1",0,"control9_seedlings",-40,"High Expression",5
"7883","Promotor500","H3-1",0,"control9_seedlings",-20,"High Expression",5
"7884","Gene20","H3-1",0,"control9_seedlings",20,"High Expression",5
"7885","Gene40","H3-1",0,"control9_seedlings",40,"High Expression",5
"7886","Gene60","H3-1",0.104624871531355,"control9_seedlings",60,"High Expression",5
"7887","Gene80","H3-1",0.122507708119352,"control9_seedlings",80,"High Expression",5
"7888","Gene100","H3-1",0,"control9_seedlings",100,"High Expression",5
"7889","Downstream","H3-1",0.053,"control9_seedlings",120,"High Expression",5
"7890","DownstreamIntergenic","H3-1",0,"control9_seedlings",140,"High Expression",5
"7891","UpstreamIntergenic","H3K9ac",0,"control9_seedlings",-60,"High Expression",5
"7892","Promotor1000","H3K9ac",0.4496,"control9_seedlings",-40,"High Expression",5
"7893","Promotor500","H3K9ac",0.542,"control9_seedlings",-20,"High Expression",5
"7894","Gene20","H3K9ac",0.977683681215253,"control9_seedlings",20,"High Expression",5
"7895","Gene40","H3K9ac",0.8,"control9_seedlings",40,"High Expression",5
"7896","Gene60","H3K9ac",0.728421052631579,"control9_seedlings",60,"High Expression",5
"7897","Gene80","H3K9ac",0.471120246659972,"control9_seedlings",80,"High Expression",5
"7898","Gene100","H3K9ac",0.217122368889075,"control9_seedlings",100,"High Expression",5
"7899","Downstream","H3K9ac",0,"control9_seedlings",120,"High Expression",5
"7900","DownstreamIntergenic","H3K9ac",0,"control9_seedlings",140,"High Expression",5
"7901","UpstreamIntergenic","H4K12ac",0,"control9_seedlings",-60,"High Expression",5
"7902","Promotor1000","H4K12ac",0.003,"control9_seedlings",-40,"High Expression",5
"7903","Promotor500","H4K12ac",0.006,"control9_seedlings",-20,"High Expression",5
"7904","Gene20","H4K12ac",0.727473700917799,"control9_seedlings",20,"High Expression",5
"7905","Gene40","H4K12ac",0.546811720059017,"control9_seedlings",40,"High Expression",5
"7906","Gene60","H4K12ac",0.224210526315789,"control9_seedlings",60,"High Expression",5
"7907","Gene80","H4K12ac",0.2,"control9_seedlings",80,"High Expression",5
"7908","Gene100","H4K12ac",0.000821355235949179,"control9_seedlings",100,"High Expression",5
"7909","Downstream","H4K12ac",0,"control9_seedlings",120,"High Expression",5
"7910","DownstreamIntergenic","H4K12ac",0,"control9_seedlings",140,"High Expression",5
"7911","UpstreamIntergenic","H3K27me1",0,"control9_seedlings",-60,"High Expression",5
"7912","Promotor1000","H3K27me1",0,"control9_seedlings",-40,"High Expression",5
"7913","Promotor500","H3K27me1",0,"control9_seedlings",-20,"High Expression",5
"7914","Gene20","H3K27me1",0,"control9_seedlings",20,"High Expression",5
"7915","Gene40","H3K27me1",0,"control9_seedlings",40,"High Expression",5
"7916","Gene60","H3K27me1",0,"control9_seedlings",60,"High Expression",5
"7917","Gene80","H3K27me1",0,"control9_seedlings",80,"High Expression",5
"7918","Gene100","H3K27me1",0,"control9_seedlings",100,"High Expression",5
"7919","Downstream","H3K27me1",0,"control9_seedlings",120,"High Expression",5
"7920","DownstreamIntergenic","H3K27me1",0,"control9_seedlings",140,"High Expression",5
"7921","UpstreamIntergenic","H4K16ac",0,"control9_seedlings",-60,"High Expression",5
"7922","Promotor1000","H4K16ac",0.0472,"control9_seedlings",-40,"High Expression",5
"7923","Promotor500","H4K16ac",0.004,"control9_seedlings",-20,"High Expression",5
"7924","Gene20","H4K16ac",0.749515981516443,"control9_seedlings",20,"High Expression",5
"7925","Gene40","H4K16ac",0.8,"control9_seedlings",40,"High Expression",5
"7926","Gene60","H4K16ac",0.430837089377109,"control9_seedlings",60,"High Expression",5
"7927","Gene80","H4K16ac",0.2,"control9_seedlings",80,"High Expression",5
"7928","Gene100","H4K16ac",0.0639630390142436,"control9_seedlings",100,"High Expression",5
"7929","Downstream","H4K16ac",0,"control9_seedlings",120,"High Expression",5
"7930","DownstreamIntergenic","H4K16ac",0,"control9_seedlings",140,"High Expression",5
"7931","UpstreamIntergenic","H3K14ac",0,"control9_seedlings",-60,"High Expression",5
"7932","Promotor1000","H3K14ac",0.01,"control9_seedlings",-40,"High Expression",5
"7933","Promotor500","H3K14ac",0,"control9_seedlings",-20,"High Expression",5
