"","Region","Modification","axisGroup","ModificationDifference","Cluster"
"8938","Gene40","H4K8ac",40,0.506815365554871,"cluster 9"
"8939","Gene40","H4K8ac",40,1,"cluster 9"
"8940","Gene40","H4K8ac",40,1,"cluster 9"
"8941","Gene40","H4K8ac",40,1,"cluster 9"
"8942","Gene40","H4K8ac",40,0.667719519898934,"cluster 9"
"8943","Gene40","H4K8ac",40,0,"cluster 9"
"8944","Gene40","H4K8ac",40,0,"cluster 9"
"8945","Gene40","H4K8ac",40,0,"cluster 9"
"8946","Gene40","H4K8ac",40,0.506815365554871,"cluster 9"
"8947","Gene40","H4K8ac",40,1,"cluster 9"
"8948","Gene40","H4K8ac",40,0,"cluster 9"
"8949","Gene40","H4K8ac",40,0.332280480101066,"cluster 9"
"8950","Gene40","H4K8ac",40,1,"cluster 9"
"8951","Gene40","H4K8ac",40,1,"cluster 9"
"8952","Gene40","H4K8ac",40,1,"cluster 9"
"8953","Gene40","H4K8ac",40,0.493184634445129,"cluster 9"
"8954","Gene40","H4K8ac",40,0,"cluster 9"
"8955","Gene40","H4K8ac",40,0.332280480101066,"cluster 9"
"8956","Gene40","H4K8ac",40,1,"cluster 9"
"8957","Gene40","H4K8ac",40,1,"cluster 9"
"8958","Gene40","H4K8ac",40,1,"cluster 9"
"8959","Gene40","H4K8ac",40,0.493184634445129,"cluster 9"
"8960","Gene40","H4K8ac",40,0,"cluster 9"
"8961","Gene40","H4K8ac",40,0.667719519898934,"cluster 9"
"8962","Gene40","H4K8ac",40,0.667719519898934,"cluster 9"
"8963","Gene40","H4K8ac",40,0.667719519898934,"cluster 9"
"8964","Gene40","H4K8ac",40,0.160904154344062,"cluster 9"
"8965","Gene40","H4K8ac",40,0.332280480101066,"cluster 9"
"8966","Gene40","H4K8ac",40,0,"cluster 9"
"8967","Gene40","H4K8ac",40,0,"cluster 9"
"8968","Gene40","H4K8ac",40,0.506815365554871,"cluster 9"
"8969","Gene40","H4K8ac",40,1,"cluster 9"
"8970","Gene40","H4K8ac",40,0,"cluster 9"
"8971","Gene40","H4K8ac",40,0.506815365554871,"cluster 9"
"8972","Gene40","H4K8ac",40,1,"cluster 9"
"8973","Gene40","H4K8ac",40,0.506815365554871,"cluster 9"
"8974","Gene40","H4K8ac",40,1,"cluster 9"
"8975","Gene40","H4K8ac",40,0.493184634445129,"cluster 9"
"8976","Gene40","H4K8ac",40,0,"cluster 10"
"8977","Gene40","H4K8ac",40,1,"cluster 11"
"8978","Gene40","H4K8ac",40,0,"cluster 12"
"8979","Gene40","H4K8ac",40,0,"cluster 15"
"8980","Gene40","H4K8ac",40,0,"cluster 17"
"8981","Gene40","H4K8ac",40,0,"cluster 18"
"8982","Gene40","H4K8ac",40,0,"cluster 18"
"8983","Gene40","H4K8ac",40,0,"cluster 18"
"8984","Gene40","H4K8ac",40,0,"cluster 18"
"8985","Gene40","H4K8ac",40,0,"cluster 18"
"8986","Gene40","H4K8ac",40,0,"cluster 18"
"8987","Gene40","H4K8ac",40,0,"cluster 18"
"8988","Gene40","H4K8ac",40,0,"cluster 18"
"8989","Gene40","H4K8ac",40,0,"cluster 18"
"8990","Gene40","H4K8ac",40,0,"cluster 18"
"8991","Gene40","H4K8ac",40,0,"cluster 18"
"8992","Gene40","H4K8ac",40,0,"cluster 18"
"8993","Gene40","H4K8ac",40,0,"cluster 18"
"8994","Gene40","H4K8ac",40,0,"cluster 18"
"8995","Gene40","H4K8ac",40,0,"cluster 18"
"8996","Gene40","H4K8ac",40,0,"cluster 18"
"8997","Gene40","H4K8ac",40,0,"cluster 18"
"8998","Gene40","H4K8ac",40,0,"cluster 18"
"8999","Gene40","H4K8ac",40,0,"cluster 18"
"9000","Gene40","H4K8ac",40,0,"cluster 18"
"9001","Gene40","H4K8ac",40,0,"cluster 18"
"9002","Gene40","H4K8ac",40,0,"cluster 18"
"9003","Gene40","H4K8ac",40,0,"cluster 18"
"9004","Gene40","H4K8ac",40,0,"cluster 18"
"9005","Gene40","H4K8ac",40,0,"cluster 18"
"9006","Gene40","H4K8ac",40,0,"cluster 18"
"9007","Gene40","H4K8ac",40,0,"cluster 18"
"9008","Gene40","H4K8ac",40,0,"cluster 18"
"9009","Gene40","H4K8ac",40,0,"cluster 18"
"9010","Gene40","H4K8ac",40,0,"cluster 18"
"9011","Gene40","H4K8ac",40,0,"cluster 18"
"9012","Gene40","H4K8ac",40,0,"cluster 18"
"9013","Gene40","H4K8ac",40,0,"cluster 18"
"9014","Gene40","H4K8ac",40,0,"cluster 18"
"9015","Gene40","H4K8ac",40,0,"cluster 18"
"9016","Gene40","H4K8ac",40,0,"cluster 18"
"9017","Gene40","H4K8ac",40,0,"cluster 19"
"9018","Gene40","H4K8ac",40,0,"cluster 19"
"9019","Gene40","H4K8ac",40,0,"cluster 19"
"9020","Gene40","H4K8ac",40,0,"cluster 19"
"9021","Gene40","H4K8ac",40,0,"cluster 19"
"9022","Gene40","H4K8ac",40,0,"cluster 19"
"9023","Gene40","H4K8ac",40,0,"cluster 20"
"9024","Gene40","H4K8ac",40,0,"cluster 21"
"9025","Gene40","H4K8ac",40,0.057806207059705,"cluster 22"
"9026","Gene40","H4K8ac",40,0.057806207059705,"cluster 22"
"9027","Gene40","H4K8ac",40,0,"cluster 22"
"9028","Gene40","H4K8ac",40,0,"cluster 23"
"9029","Gene40","H4K8ac",40,0.00617601646913611,"cluster 23"
"9030","Gene40","H4K8ac",40,0.00617601646913611,"cluster 23"
"9031","Gene40","H4K8ac",40,0,"cluster 24"
"9032","Gene40","H4K8ac",40,0,"cluster 25"
"9033","Gene40","H4K8ac",40,0,"cluster 25"
"9034","Gene40","H4K8ac",40,0,"cluster 25"
"9035","Gene40","H4K8ac",40,0,"cluster 25"
"9036","Gene40","H4K8ac",40,0,"cluster 25"
"9037","Gene40","H4K8ac",40,0,"cluster 25"
"9038","Gene40","H4K8ac",40,0,"cluster 25"
"9039","Gene40","H4K8ac",40,0,"cluster 25"
"9040","Gene40","H4K8ac",40,0,"cluster 25"
"9041","Gene40","H4K8ac",40,0,"cluster 25"
"9042","Gene40","H4K8ac",40,1,"cluster 26"
"9043","Gene40","H4K8ac",40,1,"cluster 26"
"9044","Gene40","H4K8ac",40,0,"cluster 26"
"9045","Gene40","H4K8ac",40,0.333295931910344,"cluster 27"
"9046","Gene40","H4K8ac",40,0.100812595224397,"cluster 27"
"9047","Gene40","H4K8ac",40,0.100812595224397,"cluster 27"
"9048","Gene40","H4K8ac",40,0.434108527134741,"cluster 27"
"9049","Gene40","H4K8ac",40,0.434108527134741,"cluster 27"
"9050","Gene40","H4K8ac",40,0,"cluster 27"
"9051","Gene40","H4K8ac",40,0,"cluster 28"
"9052","Gene40","H4K8ac",40,0.0495558672258486,"cluster 28"
"9053","Gene40","H4K8ac",40,0,"cluster 28"
"9054","Gene40","H4K8ac",40,0,"cluster 28"
"9055","Gene40","H4K8ac",40,0.189083820661689,"cluster 28"
"9056","Gene40","H4K8ac",40,0,"cluster 28"
"9057","Gene40","H4K8ac",40,0.0495558672258486,"cluster 28"
"9058","Gene40","H4K8ac",40,0,"cluster 28"
"9059","Gene40","H4K8ac",40,0,"cluster 28"
"9060","Gene40","H4K8ac",40,0.189083820661689,"cluster 28"
"9061","Gene40","H4K8ac",40,0,"cluster 28"
"9062","Gene40","H4K8ac",40,0.0495558672258486,"cluster 28"
"9063","Gene40","H4K8ac",40,0.0495558672258486,"cluster 28"
"9064","Gene40","H4K8ac",40,0.13952795343584,"cluster 28"
"9065","Gene40","H4K8ac",40,0.0495558672258486,"cluster 28"
"9066","Gene40","H4K8ac",40,0,"cluster 28"
"9067","Gene40","H4K8ac",40,0.189083820661689,"cluster 28"
"9068","Gene40","H4K8ac",40,0,"cluster 28"
"9069","Gene40","H4K8ac",40,0.189083820661689,"cluster 28"
"9070","Gene40","H4K8ac",40,0,"cluster 28"
"9071","Gene40","H4K8ac",40,0.189083820661689,"cluster 28"
"9072","Gene40","H4K8ac",40,0.306516492356959,"cluster 29"
"9073","Gene40","H4K8ac",40,0,"cluster 30"
"9074","Gene40","H4K8ac",40,0,"cluster 30"
"9075","Gene40","H4K8ac",40,0,"cluster 30"
"9076","Gene40","H4K8ac",40,0,"cluster 30"
"9077","Gene40","H4K8ac",40,0,"cluster 30"
"9078","Gene40","H4K8ac",40,0,"cluster 30"
"9079","Gene40","H4K8ac",40,0,"cluster 30"
"9080","Gene40","H4K8ac",40,0,"cluster 30"
"9081","Gene40","H4K8ac",40,0,"cluster 30"
"9082","Gene40","H4K8ac",40,0,"cluster 30"
"9083","Gene40","H4K8ac",40,0,"cluster 30"
"9084","Gene40","H4K8ac",40,0,"cluster 30"
"9085","Gene40","H4K8ac",40,0,"cluster 30"
"9086","Gene40","H4K8ac",40,0,"cluster 30"
"9087","Gene40","H4K8ac",40,0,"cluster 30"
"9088","Gene40","H4K8ac",40,0,"cluster 30"
"9089","Gene40","H4K8ac",40,0,"cluster 30"
"9090","Gene40","H4K8ac",40,0,"cluster 30"
"9091","Gene40","H4K8ac",40,0,"cluster 30"
"9092","Gene40","H4K8ac",40,0,"cluster 30"
"9093","Gene40","H4K8ac",40,0,"cluster 30"
"9094","Gene40","H4K8ac",40,0.318289786224599,"cluster 31"
"9095","Gene40","H4K8ac",40,0.318289786224599,"cluster 31"
"9096","Gene40","H4K8ac",40,0,"cluster 31"
"9097","Gene40","H4K8ac",40,0,"cluster 32"
"9098","Gene40","H4K8ac",40,0,"cluster 32"
"9099","Gene40","H4K8ac",40,0,"cluster 32"
"9100","Gene40","H4K8ac",40,0.0413907284768212,"cluster 33"
"9101","Gene60","H4K8ac",60,0,"cluster 1"
"9102","Gene60","H4K8ac",60,0,"cluster 1"
"9103","Gene60","H4K8ac",60,0,"cluster 1"
"9104","Gene60","H4K8ac",60,0,"cluster 1"
"9105","Gene60","H4K8ac",60,0,"cluster 1"
"9106","Gene60","H4K8ac",60,0,"cluster 1"
"9107","Gene60","H4K8ac",60,0,"cluster 2"
"9108","Gene60","H4K8ac",60,0,"cluster 2"
"9109","Gene60","H4K8ac",60,0,"cluster 2"
"9110","Gene60","H4K8ac",60,0.150803461063309,"cluster 3"
"9111","Gene60","H4K8ac",60,0,"cluster 4"
"9112","Gene60","H4K8ac",60,0,"cluster 4"
"9113","Gene60","H4K8ac",60,0,"cluster 4"
"9114","Gene60","H4K8ac",60,0,"cluster 5"
"9115","Gene60","H4K8ac",60,0,"cluster 5"
"9116","Gene60","H4K8ac",60,0,"cluster 5"
"9117","Gene60","H4K8ac",60,0,"cluster 5"
"9118","Gene60","H4K8ac",60,0,"cluster 5"
"9119","Gene60","H4K8ac",60,0,"cluster 5"
"9120","Gene60","H4K8ac",60,0,"cluster 5"
"9121","Gene60","H4K8ac",60,0,"cluster 5"
"9122","Gene60","H4K8ac",60,0,"cluster 5"
"9123","Gene60","H4K8ac",60,0,"cluster 5"
"9124","Gene60","H4K8ac",60,0,"cluster 5"
"9125","Gene60","H4K8ac",60,0,"cluster 5"
"9126","Gene60","H4K8ac",60,0,"cluster 5"
"9127","Gene60","H4K8ac",60,0,"cluster 5"
"9128","Gene60","H4K8ac",60,0,"cluster 5"
"9129","Gene60","H4K8ac",60,0,"cluster 5"
"9130","Gene60","H4K8ac",60,0,"cluster 5"
"9131","Gene60","H4K8ac",60,0,"cluster 5"
"9132","Gene60","H4K8ac",60,0,"cluster 5"
"9133","Gene60","H4K8ac",60,0,"cluster 5"
"9134","Gene60","H4K8ac",60,0,"cluster 5"
"9135","Gene60","H4K8ac",60,0,"cluster 5"
"9136","Gene60","H4K8ac",60,0,"cluster 5"
"9137","Gene60","H4K8ac",60,0,"cluster 5"
"9138","Gene60","H4K8ac",60,0,"cluster 5"
"9139","Gene60","H4K8ac",60,0,"cluster 5"
"9140","Gene60","H4K8ac",60,0,"cluster 5"
"9141","Gene60","H4K8ac",60,0,"cluster 5"
"9142","Gene60","H4K8ac",60,0,"cluster 6"
"9143","Gene60","H4K8ac",60,0,"cluster 6"
"9144","Gene60","H4K8ac",60,0,"cluster 6"
"9145","Gene60","H4K8ac",60,0,"cluster 6"
"9146","Gene60","H4K8ac",60,0,"cluster 6"
"9147","Gene60","H4K8ac",60,0,"cluster 6"
"9148","Gene60","H4K8ac",60,0,"cluster 7"
"9149","Gene60","H4K8ac",60,0,"cluster 8"
"9150","Gene60","H4K8ac",60,0,"cluster 8"
"9151","Gene60","H4K8ac",60,0,"cluster 8"
"9152","Gene60","H4K8ac",60,0,"cluster 8"
"9153","Gene60","H4K8ac",60,0,"cluster 8"
"9154","Gene60","H4K8ac",60,0,"cluster 8"
"9155","Gene60","H4K8ac",60,0,"cluster 8"
"9156","Gene60","H4K8ac",60,0,"cluster 8"
"9157","Gene60","H4K8ac",60,0,"cluster 8"
"9158","Gene60","H4K8ac",60,0,"cluster 8"
"9159","Gene60","H4K8ac",60,0,"cluster 8"
"9160","Gene60","H4K8ac",60,0,"cluster 8"
"9161","Gene60","H4K8ac",60,0,"cluster 8"
"9162","Gene60","H4K8ac",60,0,"cluster 8"
"9163","Gene60","H4K8ac",60,0,"cluster 8"
"9164","Gene60","H4K8ac",60,0,"cluster 8"
"9165","Gene60","H4K8ac",60,0,"cluster 8"
"9166","Gene60","H4K8ac",60,0,"cluster 8"
"9167","Gene60","H4K8ac",60,0,"cluster 8"
"9168","Gene60","H4K8ac",60,0,"cluster 8"
"9169","Gene60","H4K8ac",60,0,"cluster 8"
"9170","Gene60","H4K8ac",60,0,"cluster 9"
"9171","Gene60","H4K8ac",60,0,"cluster 9"
"9172","Gene60","H4K8ac",60,0,"cluster 9"
"9173","Gene60","H4K8ac",60,0.934631432546703,"cluster 9"
"9174","Gene60","H4K8ac",60,1,"cluster 9"
"9175","Gene60","H4K8ac",60,0,"cluster 9"
"9176","Gene60","H4K8ac",60,0,"cluster 9"
"9177","Gene60","H4K8ac",60,0,"cluster 9"
"9178","Gene60","H4K8ac",60,0,"cluster 9"
"9179","Gene60","H4K8ac",60,1,"cluster 9"
"9180","Gene60","H4K8ac",60,0.487419122933276,"cluster 9"
"9181","Gene60","H4K8ac",60,0,"cluster 9"
"9182","Gene60","H4K8ac",60,0,"cluster 9"
"9183","Gene60","H4K8ac",60,0.934631432546703,"cluster 9"
"9184","Gene60","H4K8ac",60,1,"cluster 9"
"9185","Gene60","H4K8ac",60,0,"cluster 9"
"9186","Gene60","H4K8ac",60,0,"cluster 9"
"9187","Gene60","H4K8ac",60,0,"cluster 9"
"9188","Gene60","H4K8ac",60,0,"cluster 9"
"9189","Gene60","H4K8ac",60,1,"cluster 9"
"9190","Gene60","H4K8ac",60,0.487419122933276,"cluster 9"
"9191","Gene60","H4K8ac",60,0,"cluster 9"
"9192","Gene60","H4K8ac",60,0.934631432546703,"cluster 9"
"9193","Gene60","H4K8ac",60,1,"cluster 9"
"9194","Gene60","H4K8ac",60,0,"cluster 9"
"9195","Gene60","H4K8ac",60,0,"cluster 9"
"9196","Gene60","H4K8ac",60,0,"cluster 9"
"9197","Gene60","H4K8ac",60,0,"cluster 9"
"9198","Gene60","H4K8ac",60,1,"cluster 9"
"9199","Gene60","H4K8ac",60,0.487419122933276,"cluster 9"
"9200","Gene60","H4K8ac",60,0.934631432546703,"cluster 9"
"9201","Gene60","H4K8ac",60,1,"cluster 9"
"9202","Gene60","H4K8ac",60,0,"cluster 9"
"9203","Gene60","H4K8ac",60,0,"cluster 9"
"9204","Gene60","H4K8ac",60,0,"cluster 9"
"9205","Gene60","H4K8ac",60,0,"cluster 9"
"9206","Gene60","H4K8ac",60,1,"cluster 9"
"9207","Gene60","H4K8ac",60,0.487419122933276,"cluster 9"
"9208","Gene60","H4K8ac",60,0.065368567453297,"cluster 9"
"9209","Gene60","H4K8ac",60,0.934631432546703,"cluster 9"
"9210","Gene60","H4K8ac",60,0.934631432546703,"cluster 9"
"9211","Gene60","H4K8ac",60,0.934631432546703,"cluster 9"
"9212","Gene60","H4K8ac",60,0.934631432546703,"cluster 9"
"9213","Gene60","H4K8ac",60,0.065368567453297,"cluster 9"
"9214","Gene60","H4K8ac",60,0.447212309613427,"cluster 9"
"9215","Gene60","H4K8ac",60,1,"cluster 9"
"9216","Gene60","H4K8ac",60,1,"cluster 9"
"9217","Gene60","H4K8ac",60,1,"cluster 9"
"9218","Gene60","H4K8ac",60,1,"cluster 9"
"9219","Gene60","H4K8ac",60,0,"cluster 9"
"9220","Gene60","H4K8ac",60,0.512580877066724,"cluster 9"
"9221","Gene60","H4K8ac",60,0,"cluster 9"
"9222","Gene60","H4K8ac",60,0,"cluster 9"
"9223","Gene60","H4K8ac",60,0,"cluster 9"
"9224","Gene60","H4K8ac",60,1,"cluster 9"
"9225","Gene60","H4K8ac",60,0.487419122933276,"cluster 9"
"9226","Gene60","H4K8ac",60,0,"cluster 9"
"9227","Gene60","H4K8ac",60,0,"cluster 9"
"9228","Gene60","H4K8ac",60,1,"cluster 9"
"9229","Gene60","H4K8ac",60,0.487419122933276,"cluster 9"
"9230","Gene60","H4K8ac",60,0,"cluster 9"
"9231","Gene60","H4K8ac",60,1,"cluster 9"
"9232","Gene60","H4K8ac",60,0.487419122933276,"cluster 9"
"9233","Gene60","H4K8ac",60,1,"cluster 9"
"9234","Gene60","H4K8ac",60,0.487419122933276,"cluster 9"
"9235","Gene60","H4K8ac",60,0.512580877066724,"cluster 9"
"9236","Gene60","H4K8ac",60,0,"cluster 10"
"9237","Gene60","H4K8ac",60,1,"cluster 11"
"9238","Gene60","H4K8ac",60,0,"cluster 12"
"9239","Gene60","H4K8ac",60,0,"cluster 15"
"9240","Gene60","H4K8ac",60,0,"cluster 17"
"9241","Gene60","H4K8ac",60,0,"cluster 18"
"9242","Gene60","H4K8ac",60,0,"cluster 18"
"9243","Gene60","H4K8ac",60,0,"cluster 18"
"9244","Gene60","H4K8ac",60,0,"cluster 18"
"9245","Gene60","H4K8ac",60,0,"cluster 18"
"9246","Gene60","H4K8ac",60,0,"cluster 18"
"9247","Gene60","H4K8ac",60,0,"cluster 18"
"9248","Gene60","H4K8ac",60,0,"cluster 18"
"9249","Gene60","H4K8ac",60,0,"cluster 18"
"9250","Gene60","H4K8ac",60,0,"cluster 18"
"9251","Gene60","H4K8ac",60,0,"cluster 18"
"9252","Gene60","H4K8ac",60,0,"cluster 18"
"9253","Gene60","H4K8ac",60,0,"cluster 18"
"9254","Gene60","H4K8ac",60,0,"cluster 18"
"9255","Gene60","H4K8ac",60,0,"cluster 18"
"9256","Gene60","H4K8ac",60,0,"cluster 18"
"9257","Gene60","H4K8ac",60,0,"cluster 18"
"9258","Gene60","H4K8ac",60,0,"cluster 18"
"9259","Gene60","H4K8ac",60,0,"cluster 18"
"9260","Gene60","H4K8ac",60,0,"cluster 18"
"9261","Gene60","H4K8ac",60,0,"cluster 18"
"9262","Gene60","H4K8ac",60,0,"cluster 18"
"9263","Gene60","H4K8ac",60,0,"cluster 18"
"9264","Gene60","H4K8ac",60,0,"cluster 18"
"9265","Gene60","H4K8ac",60,0,"cluster 18"
"9266","Gene60","H4K8ac",60,0,"cluster 18"
"9267","Gene60","H4K8ac",60,0,"cluster 18"
"9268","Gene60","H4K8ac",60,0,"cluster 18"
"9269","Gene60","H4K8ac",60,0,"cluster 18"
"9270","Gene60","H4K8ac",60,0,"cluster 18"
"9271","Gene60","H4K8ac",60,0,"cluster 18"
"9272","Gene60","H4K8ac",60,0,"cluster 18"
"9273","Gene60","H4K8ac",60,0,"cluster 18"
"9274","Gene60","H4K8ac",60,0,"cluster 18"
"9275","Gene60","H4K8ac",60,0,"cluster 18"
"9276","Gene60","H4K8ac",60,0,"cluster 18"
"9277","Gene60","H4K8ac",60,0,"cluster 19"
"9278","Gene60","H4K8ac",60,0,"cluster 19"
"9279","Gene60","H4K8ac",60,0,"cluster 19"
"9280","Gene60","H4K8ac",60,0,"cluster 19"
"9281","Gene60","H4K8ac",60,0,"cluster 19"
"9282","Gene60","H4K8ac",60,0,"cluster 19"
"9283","Gene60","H4K8ac",60,0,"cluster 20"
"9284","Gene60","H4K8ac",60,0,"cluster 21"
"9285","Gene60","H4K8ac",60,0,"cluster 22"
"9286","Gene60","H4K8ac",60,0,"cluster 22"
"9287","Gene60","H4K8ac",60,0,"cluster 22"
"9288","Gene60","H4K8ac",60,0,"cluster 23"
"9289","Gene60","H4K8ac",60,0,"cluster 23"
"9290","Gene60","H4K8ac",60,0,"cluster 23"
"9291","Gene60","H4K8ac",60,0,"cluster 24"
"9292","Gene60","H4K8ac",60,0,"cluster 25"
"9293","Gene60","H4K8ac",60,0,"cluster 25"
"9294","Gene60","H4K8ac",60,0,"cluster 25"
"9295","Gene60","H4K8ac",60,0,"cluster 25"
"9296","Gene60","H4K8ac",60,0,"cluster 25"
"9297","Gene60","H4K8ac",60,0,"cluster 25"
"9298","Gene60","H4K8ac",60,0,"cluster 25"
"9299","Gene60","H4K8ac",60,0,"cluster 25"
"9300","Gene60","H4K8ac",60,0,"cluster 25"
"9301","Gene60","H4K8ac",60,0,"cluster 25"
"9302","Gene60","H4K8ac",60,1,"cluster 26"
"9303","Gene60","H4K8ac",60,1,"cluster 26"
"9304","Gene60","H4K8ac",60,0,"cluster 26"
"9305","Gene60","H4K8ac",60,0,"cluster 27"
"9306","Gene60","H4K8ac",60,0,"cluster 27"
"9307","Gene60","H4K8ac",60,0,"cluster 27"
"9308","Gene60","H4K8ac",60,0,"cluster 27"
"9309","Gene60","H4K8ac",60,0,"cluster 27"
"9310","Gene60","H4K8ac",60,0,"cluster 27"
"9311","Gene60","H4K8ac",60,0,"cluster 28"
"9312","Gene60","H4K8ac",60,0,"cluster 28"
"9313","Gene60","H4K8ac",60,0,"cluster 28"
"9314","Gene60","H4K8ac",60,0,"cluster 28"
"9315","Gene60","H4K8ac",60,0,"cluster 28"
"9316","Gene60","H4K8ac",60,0.242892845985912,"cluster 28"
"9317","Gene60","H4K8ac",60,0,"cluster 28"
"9318","Gene60","H4K8ac",60,0,"cluster 28"
"9319","Gene60","H4K8ac",60,0,"cluster 28"
"9320","Gene60","H4K8ac",60,0,"cluster 28"
"9321","Gene60","H4K8ac",60,0.242892845985912,"cluster 28"
"9322","Gene60","H4K8ac",60,0,"cluster 28"
"9323","Gene60","H4K8ac",60,0,"cluster 28"
"9324","Gene60","H4K8ac",60,0,"cluster 28"
"9325","Gene60","H4K8ac",60,0.242892845985912,"cluster 28"
"9326","Gene60","H4K8ac",60,0,"cluster 28"
"9327","Gene60","H4K8ac",60,0,"cluster 28"
"9328","Gene60","H4K8ac",60,0.242892845985912,"cluster 28"
"9329","Gene60","H4K8ac",60,0,"cluster 28"
"9330","Gene60","H4K8ac",60,0.242892845985912,"cluster 28"
"9331","Gene60","H4K8ac",60,0.242892845985912,"cluster 28"
"9332","Gene60","H4K8ac",60,1,"cluster 29"
"9333","Gene60","H4K8ac",60,0,"cluster 30"
"9334","Gene60","H4K8ac",60,0,"cluster 30"
"9335","Gene60","H4K8ac",60,0,"cluster 30"
"9336","Gene60","H4K8ac",60,0,"cluster 30"
"9337","Gene60","H4K8ac",60,0,"cluster 30"
"9338","Gene60","H4K8ac",60,0,"cluster 30"
"9339","Gene60","H4K8ac",60,0,"cluster 30"
"9340","Gene60","H4K8ac",60,0,"cluster 30"
"9341","Gene60","H4K8ac",60,0,"cluster 30"
"9342","Gene60","H4K8ac",60,0,"cluster 30"
"9343","Gene60","H4K8ac",60,0,"cluster 30"
"9344","Gene60","H4K8ac",60,0,"cluster 30"
"9345","Gene60","H4K8ac",60,0,"cluster 30"
"9346","Gene60","H4K8ac",60,0,"cluster 30"
"9347","Gene60","H4K8ac",60,0,"cluster 30"
"9348","Gene60","H4K8ac",60,0,"cluster 30"
"9349","Gene60","H4K8ac",60,0,"cluster 30"
"9350","Gene60","H4K8ac",60,0,"cluster 30"
"9351","Gene60","H4K8ac",60,0,"cluster 30"
"9352","Gene60","H4K8ac",60,0,"cluster 30"
"9353","Gene60","H4K8ac",60,0,"cluster 30"
"9354","Gene60","H4K8ac",60,0,"cluster 31"
"9355","Gene60","H4K8ac",60,0,"cluster 31"
"9356","Gene60","H4K8ac",60,0,"cluster 31"
"9357","Gene60","H4K8ac",60,0,"cluster 32"
"9358","Gene60","H4K8ac",60,0.427298311444399,"cluster 32"
"9359","Gene60","H4K8ac",60,0.427298311444399,"cluster 32"
"9360","Gene60","H4K8ac",60,0,"cluster 33"
"9361","Gene80","H4K8ac",80,0,"cluster 1"
"9362","Gene80","H4K8ac",80,0,"cluster 1"
"9363","Gene80","H4K8ac",80,0,"cluster 1"
"9364","Gene80","H4K8ac",80,0,"cluster 1"
"9365","Gene80","H4K8ac",80,0,"cluster 1"
"9366","Gene80","H4K8ac",80,0,"cluster 1"
"9367","Gene80","H4K8ac",80,0,"cluster 2"
"9368","Gene80","H4K8ac",80,0,"cluster 2"
"9369","Gene80","H4K8ac",80,0,"cluster 2"
"9370","Gene80","H4K8ac",80,0.17264112072499,"cluster 3"
"9371","Gene80","H4K8ac",80,0,"cluster 4"
"9372","Gene80","H4K8ac",80,0,"cluster 4"
"9373","Gene80","H4K8ac",80,0,"cluster 4"
"9374","Gene80","H4K8ac",80,0,"cluster 5"
"9375","Gene80","H4K8ac",80,0.200260926289782,"cluster 5"
"9376","Gene80","H4K8ac",80,0,"cluster 5"
"9377","Gene80","H4K8ac",80,0,"cluster 5"
"9378","Gene80","H4K8ac",80,0,"cluster 5"
"9379","Gene80","H4K8ac",80,0,"cluster 5"
"9380","Gene80","H4K8ac",80,0,"cluster 5"
"9381","Gene80","H4K8ac",80,0.200260926289782,"cluster 5"
"9382","Gene80","H4K8ac",80,0,"cluster 5"
"9383","Gene80","H4K8ac",80,0,"cluster 5"
"9384","Gene80","H4K8ac",80,0,"cluster 5"
"9385","Gene80","H4K8ac",80,0,"cluster 5"
"9386","Gene80","H4K8ac",80,0,"cluster 5"
"9387","Gene80","H4K8ac",80,0.200260926289782,"cluster 5"
"9388","Gene80","H4K8ac",80,0.200260926289782,"cluster 5"
"9389","Gene80","H4K8ac",80,0.200260926289782,"cluster 5"
"9390","Gene80","H4K8ac",80,0.200260926289782,"cluster 5"
"9391","Gene80","H4K8ac",80,0.200260926289782,"cluster 5"
"9392","Gene80","H4K8ac",80,0,"cluster 5"
"9393","Gene80","H4K8ac",80,0,"cluster 5"
"9394","Gene80","H4K8ac",80,0,"cluster 5"
"9395","Gene80","H4K8ac",80,0,"cluster 5"
"9396","Gene80","H4K8ac",80,0,"cluster 5"
"9397","Gene80","H4K8ac",80,0,"cluster 5"
"9398","Gene80","H4K8ac",80,0,"cluster 5"
"9399","Gene80","H4K8ac",80,0,"cluster 5"
"9400","Gene80","H4K8ac",80,0,"cluster 5"
"9401","Gene80","H4K8ac",80,0,"cluster 5"
"9402","Gene80","H4K8ac",80,0,"cluster 6"
"9403","Gene80","H4K8ac",80,0,"cluster 6"
"9404","Gene80","H4K8ac",80,0,"cluster 6"
"9405","Gene80","H4K8ac",80,0,"cluster 6"
"9406","Gene80","H4K8ac",80,0,"cluster 6"
"9407","Gene80","H4K8ac",80,0,"cluster 6"
"9408","Gene80","H4K8ac",80,0,"cluster 7"
"9409","Gene80","H4K8ac",80,0,"cluster 8"
"9410","Gene80","H4K8ac",80,0,"cluster 8"
"9411","Gene80","H4K8ac",80,0.893956165596073,"cluster 8"
"9412","Gene80","H4K8ac",80,0,"cluster 8"
"9413","Gene80","H4K8ac",80,0.118626430800165,"cluster 8"
"9414","Gene80","H4K8ac",80,0,"cluster 8"
"9415","Gene80","H4K8ac",80,0,"cluster 8"
"9416","Gene80","H4K8ac",80,0.893956165596073,"cluster 8"
"9417","Gene80","H4K8ac",80,0,"cluster 8"
"9418","Gene80","H4K8ac",80,0.118626430800165,"cluster 8"
