"","Region","Modification","axisGroup","ModificationDifference","Cluster"
"13798","Gene20","H3ac",20,0,"cluster 5"
"13799","Gene20","H3ac",20,0,"cluster 5"
"13800","Gene20","H3ac",20,0,"cluster 5"
"13801","Gene20","H3ac",20,0,"cluster 5"
"13802","Gene20","H3ac",20,0,"cluster 5"
"13803","Gene20","H3ac",20,0,"cluster 5"
"13804","Gene20","H3ac",20,0,"cluster 5"
"13805","Gene20","H3ac",20,0,"cluster 5"
"13806","Gene20","H3ac",20,0,"cluster 5"
"13807","Gene20","H3ac",20,0,"cluster 5"
"13808","Gene20","H3ac",20,0,"cluster 5"
"13809","Gene20","H3ac",20,0,"cluster 5"
"13810","Gene20","H3ac",20,0,"cluster 5"
"13811","Gene20","H3ac",20,0,"cluster 5"
"13812","Gene20","H3ac",20,0,"cluster 5"
"13813","Gene20","H3ac",20,0,"cluster 5"
"13814","Gene20","H3ac",20,0,"cluster 5"
"13815","Gene20","H3ac",20,0,"cluster 5"
"13816","Gene20","H3ac",20,0,"cluster 5"
"13817","Gene20","H3ac",20,0,"cluster 5"
"13818","Gene20","H3ac",20,0,"cluster 5"
"13819","Gene20","H3ac",20,0,"cluster 5"
"13820","Gene20","H3ac",20,0,"cluster 5"
"13821","Gene20","H3ac",20,0,"cluster 5"
"13822","Gene20","H3ac",20,0,"cluster 6"
"13823","Gene20","H3ac",20,0,"cluster 6"
"13824","Gene20","H3ac",20,0,"cluster 6"
"13825","Gene20","H3ac",20,0,"cluster 6"
"13826","Gene20","H3ac",20,0,"cluster 6"
"13827","Gene20","H3ac",20,0,"cluster 6"
"13828","Gene20","H3ac",20,0,"cluster 7"
"13829","Gene20","H3ac",20,0,"cluster 8"
"13830","Gene20","H3ac",20,0,"cluster 8"
"13831","Gene20","H3ac",20,0,"cluster 8"
"13832","Gene20","H3ac",20,0,"cluster 8"
"13833","Gene20","H3ac",20,0,"cluster 8"
"13834","Gene20","H3ac",20,0,"cluster 8"
"13835","Gene20","H3ac",20,0,"cluster 8"
"13836","Gene20","H3ac",20,0,"cluster 8"
"13837","Gene20","H3ac",20,0,"cluster 8"
"13838","Gene20","H3ac",20,0,"cluster 8"
"13839","Gene20","H3ac",20,0,"cluster 8"
"13840","Gene20","H3ac",20,0,"cluster 8"
"13841","Gene20","H3ac",20,0,"cluster 8"
"13842","Gene20","H3ac",20,0,"cluster 8"
"13843","Gene20","H3ac",20,0,"cluster 8"
"13844","Gene20","H3ac",20,0,"cluster 8"
"13845","Gene20","H3ac",20,0,"cluster 8"
"13846","Gene20","H3ac",20,0,"cluster 8"
"13847","Gene20","H3ac",20,0,"cluster 8"
"13848","Gene20","H3ac",20,0,"cluster 8"
"13849","Gene20","H3ac",20,0,"cluster 8"
"13850","Gene20","H3ac",20,0,"cluster 9"
"13851","Gene20","H3ac",20,0,"cluster 9"
"13852","Gene20","H3ac",20,0,"cluster 9"
"13853","Gene20","H3ac",20,0,"cluster 9"
"13854","Gene20","H3ac",20,0,"cluster 9"
"13855","Gene20","H3ac",20,0,"cluster 9"
"13856","Gene20","H3ac",20,0,"cluster 9"
"13857","Gene20","H3ac",20,0,"cluster 9"
"13858","Gene20","H3ac",20,0,"cluster 9"
"13859","Gene20","H3ac",20,0,"cluster 9"
"13860","Gene20","H3ac",20,0,"cluster 9"
"13861","Gene20","H3ac",20,0,"cluster 9"
"13862","Gene20","H3ac",20,0,"cluster 9"
"13863","Gene20","H3ac",20,0,"cluster 9"
"13864","Gene20","H3ac",20,0,"cluster 9"
"13865","Gene20","H3ac",20,0,"cluster 9"
"13866","Gene20","H3ac",20,0,"cluster 9"
"13867","Gene20","H3ac",20,0,"cluster 9"
"13868","Gene20","H3ac",20,0,"cluster 9"
"13869","Gene20","H3ac",20,0,"cluster 9"
"13870","Gene20","H3ac",20,0,"cluster 9"
"13871","Gene20","H3ac",20,0,"cluster 9"
"13872","Gene20","H3ac",20,0,"cluster 9"
"13873","Gene20","H3ac",20,0,"cluster 9"
"13874","Gene20","H3ac",20,0,"cluster 9"
"13875","Gene20","H3ac",20,0,"cluster 9"
"13876","Gene20","H3ac",20,0,"cluster 9"
"13877","Gene20","H3ac",20,0,"cluster 9"
"13878","Gene20","H3ac",20,0,"cluster 9"
"13879","Gene20","H3ac",20,0,"cluster 9"
"13880","Gene20","H3ac",20,0,"cluster 9"
"13881","Gene20","H3ac",20,0,"cluster 9"
"13882","Gene20","H3ac",20,0,"cluster 9"
"13883","Gene20","H3ac",20,0,"cluster 9"
"13884","Gene20","H3ac",20,0,"cluster 9"
"13885","Gene20","H3ac",20,0,"cluster 9"
"13886","Gene20","H3ac",20,0,"cluster 9"
"13887","Gene20","H3ac",20,0,"cluster 9"
"13888","Gene20","H3ac",20,0,"cluster 9"
"13889","Gene20","H3ac",20,0,"cluster 9"
"13890","Gene20","H3ac",20,0,"cluster 9"
"13891","Gene20","H3ac",20,0,"cluster 9"
"13892","Gene20","H3ac",20,0,"cluster 9"
"13893","Gene20","H3ac",20,0,"cluster 9"
"13894","Gene20","H3ac",20,0,"cluster 9"
"13895","Gene20","H3ac",20,0,"cluster 9"
"13896","Gene20","H3ac",20,0,"cluster 9"
"13897","Gene20","H3ac",20,0,"cluster 9"
"13898","Gene20","H3ac",20,0,"cluster 9"
"13899","Gene20","H3ac",20,0,"cluster 9"
"13900","Gene20","H3ac",20,0,"cluster 9"
"13901","Gene20","H3ac",20,0,"cluster 9"
"13902","Gene20","H3ac",20,0,"cluster 9"
"13903","Gene20","H3ac",20,0,"cluster 9"
"13904","Gene20","H3ac",20,0,"cluster 9"
"13905","Gene20","H3ac",20,0,"cluster 9"
"13906","Gene20","H3ac",20,0,"cluster 9"
"13907","Gene20","H3ac",20,0,"cluster 9"
"13908","Gene20","H3ac",20,0,"cluster 9"
"13909","Gene20","H3ac",20,0,"cluster 9"
"13910","Gene20","H3ac",20,0,"cluster 9"
"13911","Gene20","H3ac",20,0,"cluster 9"
"13912","Gene20","H3ac",20,0,"cluster 9"
"13913","Gene20","H3ac",20,0,"cluster 9"
"13914","Gene20","H3ac",20,0,"cluster 9"
"13915","Gene20","H3ac",20,0,"cluster 9"
"13916","Gene20","H3ac",20,0,"cluster 10"
"13917","Gene20","H3ac",20,0,"cluster 11"
"13918","Gene20","H3ac",20,0,"cluster 12"
"13919","Gene20","H3ac",20,0,"cluster 15"
"13920","Gene20","H3ac",20,0,"cluster 17"
"13921","Gene20","H3ac",20,0,"cluster 18"
"13922","Gene20","H3ac",20,0,"cluster 18"
"13923","Gene20","H3ac",20,0,"cluster 18"
"13924","Gene20","H3ac",20,0,"cluster 18"
"13925","Gene20","H3ac",20,0,"cluster 18"
"13926","Gene20","H3ac",20,0,"cluster 18"
"13927","Gene20","H3ac",20,0,"cluster 18"
"13928","Gene20","H3ac",20,0,"cluster 18"
"13929","Gene20","H3ac",20,0,"cluster 18"
"13930","Gene20","H3ac",20,0,"cluster 18"
"13931","Gene20","H3ac",20,0,"cluster 18"
"13932","Gene20","H3ac",20,0,"cluster 18"
"13933","Gene20","H3ac",20,0,"cluster 18"
"13934","Gene20","H3ac",20,0,"cluster 18"
"13935","Gene20","H3ac",20,0,"cluster 18"
"13936","Gene20","H3ac",20,0,"cluster 18"
"13937","Gene20","H3ac",20,0,"cluster 18"
"13938","Gene20","H3ac",20,0,"cluster 18"
"13939","Gene20","H3ac",20,0,"cluster 18"
"13940","Gene20","H3ac",20,0,"cluster 18"
"13941","Gene20","H3ac",20,0,"cluster 18"
"13942","Gene20","H3ac",20,0,"cluster 18"
"13943","Gene20","H3ac",20,0,"cluster 18"
"13944","Gene20","H3ac",20,0,"cluster 18"
"13945","Gene20","H3ac",20,0,"cluster 18"
"13946","Gene20","H3ac",20,0,"cluster 18"
"13947","Gene20","H3ac",20,0,"cluster 18"
"13948","Gene20","H3ac",20,0,"cluster 18"
"13949","Gene20","H3ac",20,0,"cluster 18"
"13950","Gene20","H3ac",20,0,"cluster 18"
"13951","Gene20","H3ac",20,0,"cluster 18"
"13952","Gene20","H3ac",20,0,"cluster 18"
"13953","Gene20","H3ac",20,0,"cluster 18"
"13954","Gene20","H3ac",20,0,"cluster 18"
"13955","Gene20","H3ac",20,0,"cluster 18"
"13956","Gene20","H3ac",20,0,"cluster 18"
"13957","Gene20","H3ac",20,0,"cluster 19"
"13958","Gene20","H3ac",20,0,"cluster 19"
"13959","Gene20","H3ac",20,0,"cluster 19"
"13960","Gene20","H3ac",20,0,"cluster 19"
"13961","Gene20","H3ac",20,0,"cluster 19"
"13962","Gene20","H3ac",20,0,"cluster 19"
"13963","Gene20","H3ac",20,0,"cluster 20"
"13964","Gene20","H3ac",20,0,"cluster 21"
"13965","Gene20","H3ac",20,0,"cluster 22"
"13966","Gene20","H3ac",20,0,"cluster 22"
"13967","Gene20","H3ac",20,0,"cluster 22"
"13968","Gene20","H3ac",20,0,"cluster 23"
"13969","Gene20","H3ac",20,0,"cluster 23"
"13970","Gene20","H3ac",20,0,"cluster 23"
"13971","Gene20","H3ac",20,0,"cluster 24"
"13972","Gene20","H3ac",20,0,"cluster 25"
"13973","Gene20","H3ac",20,0,"cluster 25"
"13974","Gene20","H3ac",20,0,"cluster 25"
"13975","Gene20","H3ac",20,0,"cluster 25"
"13976","Gene20","H3ac",20,0,"cluster 25"
"13977","Gene20","H3ac",20,0,"cluster 25"
"13978","Gene20","H3ac",20,0,"cluster 25"
"13979","Gene20","H3ac",20,0,"cluster 25"
"13980","Gene20","H3ac",20,0,"cluster 25"
"13981","Gene20","H3ac",20,0,"cluster 25"
"13982","Gene20","H3ac",20,0,"cluster 26"
"13983","Gene20","H3ac",20,0,"cluster 26"
"13984","Gene20","H3ac",20,0,"cluster 26"
"13985","Gene20","H3ac",20,0,"cluster 27"
"13986","Gene20","H3ac",20,0,"cluster 27"
"13987","Gene20","H3ac",20,0,"cluster 27"
"13988","Gene20","H3ac",20,0,"cluster 27"
"13989","Gene20","H3ac",20,0,"cluster 27"
"13990","Gene20","H3ac",20,0,"cluster 27"
"13991","Gene20","H3ac",20,0,"cluster 28"
"13992","Gene20","H3ac",20,0,"cluster 28"
"13993","Gene20","H3ac",20,0,"cluster 28"
"13994","Gene20","H3ac",20,0,"cluster 28"
"13995","Gene20","H3ac",20,0,"cluster 28"
"13996","Gene20","H3ac",20,0,"cluster 28"
"13997","Gene20","H3ac",20,0,"cluster 28"
"13998","Gene20","H3ac",20,0,"cluster 28"
"13999","Gene20","H3ac",20,0,"cluster 28"
"14000","Gene20","H3ac",20,0,"cluster 28"
"14001","Gene20","H3ac",20,0,"cluster 28"
"14002","Gene20","H3ac",20,0,"cluster 28"
"14003","Gene20","H3ac",20,0,"cluster 28"
"14004","Gene20","H3ac",20,0,"cluster 28"
"14005","Gene20","H3ac",20,0,"cluster 28"
"14006","Gene20","H3ac",20,0,"cluster 28"
"14007","Gene20","H3ac",20,0,"cluster 28"
"14008","Gene20","H3ac",20,0,"cluster 28"
"14009","Gene20","H3ac",20,0,"cluster 28"
"14010","Gene20","H3ac",20,0,"cluster 28"
"14011","Gene20","H3ac",20,0,"cluster 28"
"14012","Gene20","H3ac",20,0,"cluster 29"
"14013","Gene20","H3ac",20,0,"cluster 30"
"14014","Gene20","H3ac",20,0,"cluster 30"
"14015","Gene20","H3ac",20,0,"cluster 30"
"14016","Gene20","H3ac",20,0,"cluster 30"
"14017","Gene20","H3ac",20,0,"cluster 30"
"14018","Gene20","H3ac",20,0,"cluster 30"
"14019","Gene20","H3ac",20,0,"cluster 30"
"14020","Gene20","H3ac",20,0,"cluster 30"
"14021","Gene20","H3ac",20,0,"cluster 30"
"14022","Gene20","H3ac",20,0,"cluster 30"
"14023","Gene20","H3ac",20,0,"cluster 30"
"14024","Gene20","H3ac",20,0,"cluster 30"
"14025","Gene20","H3ac",20,0,"cluster 30"
"14026","Gene20","H3ac",20,0,"cluster 30"
"14027","Gene20","H3ac",20,0,"cluster 30"
"14028","Gene20","H3ac",20,0,"cluster 30"
"14029","Gene20","H3ac",20,0,"cluster 30"
"14030","Gene20","H3ac",20,0,"cluster 30"
"14031","Gene20","H3ac",20,0,"cluster 30"
"14032","Gene20","H3ac",20,0,"cluster 30"
"14033","Gene20","H3ac",20,0,"cluster 30"
"14034","Gene20","H3ac",20,0,"cluster 31"
"14035","Gene20","H3ac",20,0,"cluster 31"
"14036","Gene20","H3ac",20,0,"cluster 31"
"14037","Gene20","H3ac",20,0,"cluster 32"
"14038","Gene20","H3ac",20,0,"cluster 32"
"14039","Gene20","H3ac",20,0,"cluster 32"
"14040","Gene20","H3ac",20,0,"cluster 33"
"14041","Gene40","H3ac",40,0,"cluster 1"
"14042","Gene40","H3ac",40,0,"cluster 1"
"14043","Gene40","H3ac",40,0,"cluster 1"
"14044","Gene40","H3ac",40,0,"cluster 1"
"14045","Gene40","H3ac",40,0,"cluster 1"
"14046","Gene40","H3ac",40,0,"cluster 1"
"14047","Gene40","H3ac",40,0,"cluster 2"
"14048","Gene40","H3ac",40,0,"cluster 2"
"14049","Gene40","H3ac",40,0,"cluster 2"
"14050","Gene40","H3ac",40,0,"cluster 3"
"14051","Gene40","H3ac",40,0,"cluster 4"
"14052","Gene40","H3ac",40,0,"cluster 4"
"14053","Gene40","H3ac",40,0,"cluster 4"
"14054","Gene40","H3ac",40,0,"cluster 5"
"14055","Gene40","H3ac",40,0,"cluster 5"
"14056","Gene40","H3ac",40,0,"cluster 5"
"14057","Gene40","H3ac",40,0,"cluster 5"
"14058","Gene40","H3ac",40,0,"cluster 5"
"14059","Gene40","H3ac",40,0,"cluster 5"
"14060","Gene40","H3ac",40,0,"cluster 5"
"14061","Gene40","H3ac",40,0,"cluster 5"
"14062","Gene40","H3ac",40,0,"cluster 5"
"14063","Gene40","H3ac",40,0,"cluster 5"
"14064","Gene40","H3ac",40,0,"cluster 5"
"14065","Gene40","H3ac",40,0,"cluster 5"
"14066","Gene40","H3ac",40,0,"cluster 5"
"14067","Gene40","H3ac",40,0,"cluster 5"
"14068","Gene40","H3ac",40,0,"cluster 5"
"14069","Gene40","H3ac",40,0,"cluster 5"
"14070","Gene40","H3ac",40,0,"cluster 5"
"14071","Gene40","H3ac",40,0,"cluster 5"
"14072","Gene40","H3ac",40,0,"cluster 5"
"14073","Gene40","H3ac",40,0,"cluster 5"
"14074","Gene40","H3ac",40,0,"cluster 5"
"14075","Gene40","H3ac",40,0,"cluster 5"
"14076","Gene40","H3ac",40,0,"cluster 5"
"14077","Gene40","H3ac",40,0,"cluster 5"
"14078","Gene40","H3ac",40,0,"cluster 5"
"14079","Gene40","H3ac",40,0,"cluster 5"
"14080","Gene40","H3ac",40,0,"cluster 5"
"14081","Gene40","H3ac",40,0,"cluster 5"
"14082","Gene40","H3ac",40,0,"cluster 6"
"14083","Gene40","H3ac",40,0,"cluster 6"
"14084","Gene40","H3ac",40,0,"cluster 6"
"14085","Gene40","H3ac",40,0,"cluster 6"
"14086","Gene40","H3ac",40,0,"cluster 6"
"14087","Gene40","H3ac",40,0,"cluster 6"
"14088","Gene40","H3ac",40,0,"cluster 7"
"14089","Gene40","H3ac",40,0,"cluster 8"
"14090","Gene40","H3ac",40,0,"cluster 8"
"14091","Gene40","H3ac",40,0,"cluster 8"
"14092","Gene40","H3ac",40,0,"cluster 8"
"14093","Gene40","H3ac",40,0,"cluster 8"
"14094","Gene40","H3ac",40,0,"cluster 8"
"14095","Gene40","H3ac",40,0,"cluster 8"
"14096","Gene40","H3ac",40,0,"cluster 8"
"14097","Gene40","H3ac",40,0,"cluster 8"
"14098","Gene40","H3ac",40,0,"cluster 8"
"14099","Gene40","H3ac",40,0,"cluster 8"
"14100","Gene40","H3ac",40,0,"cluster 8"
"14101","Gene40","H3ac",40,0,"cluster 8"
"14102","Gene40","H3ac",40,0,"cluster 8"
"14103","Gene40","H3ac",40,0,"cluster 8"
"14104","Gene40","H3ac",40,0,"cluster 8"
"14105","Gene40","H3ac",40,0,"cluster 8"
"14106","Gene40","H3ac",40,0,"cluster 8"
"14107","Gene40","H3ac",40,0,"cluster 8"
"14108","Gene40","H3ac",40,0,"cluster 8"
"14109","Gene40","H3ac",40,0,"cluster 8"
"14110","Gene40","H3ac",40,0,"cluster 9"
"14111","Gene40","H3ac",40,0,"cluster 9"
"14112","Gene40","H3ac",40,0,"cluster 9"
"14113","Gene40","H3ac",40,0,"cluster 9"
"14114","Gene40","H3ac",40,0,"cluster 9"
"14115","Gene40","H3ac",40,0,"cluster 9"
"14116","Gene40","H3ac",40,0,"cluster 9"
"14117","Gene40","H3ac",40,0,"cluster 9"
"14118","Gene40","H3ac",40,0,"cluster 9"
"14119","Gene40","H3ac",40,0,"cluster 9"
"14120","Gene40","H3ac",40,0,"cluster 9"
"14121","Gene40","H3ac",40,0,"cluster 9"
"14122","Gene40","H3ac",40,0,"cluster 9"
"14123","Gene40","H3ac",40,0,"cluster 9"
"14124","Gene40","H3ac",40,0,"cluster 9"
"14125","Gene40","H3ac",40,0,"cluster 9"
"14126","Gene40","H3ac",40,0,"cluster 9"
"14127","Gene40","H3ac",40,0,"cluster 9"
"14128","Gene40","H3ac",40,0,"cluster 9"
"14129","Gene40","H3ac",40,0,"cluster 9"
"14130","Gene40","H3ac",40,0,"cluster 9"
"14131","Gene40","H3ac",40,0,"cluster 9"
"14132","Gene40","H3ac",40,0,"cluster 9"
"14133","Gene40","H3ac",40,0,"cluster 9"
"14134","Gene40","H3ac",40,0,"cluster 9"
"14135","Gene40","H3ac",40,0,"cluster 9"
"14136","Gene40","H3ac",40,0,"cluster 9"
"14137","Gene40","H3ac",40,0,"cluster 9"
"14138","Gene40","H3ac",40,0,"cluster 9"
"14139","Gene40","H3ac",40,0,"cluster 9"
"14140","Gene40","H3ac",40,0,"cluster 9"
"14141","Gene40","H3ac",40,0,"cluster 9"
"14142","Gene40","H3ac",40,0,"cluster 9"
"14143","Gene40","H3ac",40,0,"cluster 9"
"14144","Gene40","H3ac",40,0,"cluster 9"
"14145","Gene40","H3ac",40,0,"cluster 9"
"14146","Gene40","H3ac",40,0,"cluster 9"
"14147","Gene40","H3ac",40,0,"cluster 9"
"14148","Gene40","H3ac",40,0,"cluster 9"
"14149","Gene40","H3ac",40,0,"cluster 9"
"14150","Gene40","H3ac",40,0,"cluster 9"
"14151","Gene40","H3ac",40,0,"cluster 9"
"14152","Gene40","H3ac",40,0,"cluster 9"
"14153","Gene40","H3ac",40,0,"cluster 9"
"14154","Gene40","H3ac",40,0,"cluster 9"
"14155","Gene40","H3ac",40,0,"cluster 9"
"14156","Gene40","H3ac",40,0,"cluster 9"
"14157","Gene40","H3ac",40,0,"cluster 9"
"14158","Gene40","H3ac",40,0,"cluster 9"
"14159","Gene40","H3ac",40,0,"cluster 9"
"14160","Gene40","H3ac",40,0,"cluster 9"
"14161","Gene40","H3ac",40,0,"cluster 9"
"14162","Gene40","H3ac",40,0,"cluster 9"
"14163","Gene40","H3ac",40,0,"cluster 9"
"14164","Gene40","H3ac",40,0,"cluster 9"
"14165","Gene40","H3ac",40,0,"cluster 9"
"14166","Gene40","H3ac",40,0,"cluster 9"
"14167","Gene40","H3ac",40,0,"cluster 9"
"14168","Gene40","H3ac",40,0,"cluster 9"
"14169","Gene40","H3ac",40,0,"cluster 9"
"14170","Gene40","H3ac",40,0,"cluster 9"
"14171","Gene40","H3ac",40,0,"cluster 9"
"14172","Gene40","H3ac",40,0,"cluster 9"
"14173","Gene40","H3ac",40,0,"cluster 9"
"14174","Gene40","H3ac",40,0,"cluster 9"
"14175","Gene40","H3ac",40,0,"cluster 9"
"14176","Gene40","H3ac",40,0,"cluster 10"
"14177","Gene40","H3ac",40,0,"cluster 11"
"14178","Gene40","H3ac",40,0,"cluster 12"
"14179","Gene40","H3ac",40,0,"cluster 15"
"14180","Gene40","H3ac",40,0,"cluster 17"
"14181","Gene40","H3ac",40,0,"cluster 18"
"14182","Gene40","H3ac",40,0,"cluster 18"
"14183","Gene40","H3ac",40,0,"cluster 18"
"14184","Gene40","H3ac",40,0,"cluster 18"
"14185","Gene40","H3ac",40,0,"cluster 18"
"14186","Gene40","H3ac",40,0,"cluster 18"
"14187","Gene40","H3ac",40,0,"cluster 18"
"14188","Gene40","H3ac",40,0,"cluster 18"
"14189","Gene40","H3ac",40,0,"cluster 18"
"14190","Gene40","H3ac",40,0,"cluster 18"
"14191","Gene40","H3ac",40,0,"cluster 18"
"14192","Gene40","H3ac",40,0,"cluster 18"
"14193","Gene40","H3ac",40,0,"cluster 18"
"14194","Gene40","H3ac",40,0,"cluster 18"
"14195","Gene40","H3ac",40,0,"cluster 18"
"14196","Gene40","H3ac",40,0,"cluster 18"
"14197","Gene40","H3ac",40,0,"cluster 18"
"14198","Gene40","H3ac",40,0,"cluster 18"
"14199","Gene40","H3ac",40,0,"cluster 18"
"14200","Gene40","H3ac",40,0,"cluster 18"
"14201","Gene40","H3ac",40,0,"cluster 18"
"14202","Gene40","H3ac",40,0,"cluster 18"
"14203","Gene40","H3ac",40,0,"cluster 18"
"14204","Gene40","H3ac",40,0,"cluster 18"
"14205","Gene40","H3ac",40,0,"cluster 18"
"14206","Gene40","H3ac",40,0,"cluster 18"
"14207","Gene40","H3ac",40,0,"cluster 18"
"14208","Gene40","H3ac",40,0,"cluster 18"
"14209","Gene40","H3ac",40,0,"cluster 18"
"14210","Gene40","H3ac",40,0,"cluster 18"
"14211","Gene40","H3ac",40,0,"cluster 18"
"14212","Gene40","H3ac",40,0,"cluster 18"
"14213","Gene40","H3ac",40,0,"cluster 18"
"14214","Gene40","H3ac",40,0,"cluster 18"
"14215","Gene40","H3ac",40,0,"cluster 18"
"14216","Gene40","H3ac",40,0,"cluster 18"
"14217","Gene40","H3ac",40,0,"cluster 19"
"14218","Gene40","H3ac",40,0,"cluster 19"
"14219","Gene40","H3ac",40,0,"cluster 19"
"14220","Gene40","H3ac",40,0,"cluster 19"
"14221","Gene40","H3ac",40,0,"cluster 19"
"14222","Gene40","H3ac",40,0,"cluster 19"
"14223","Gene40","H3ac",40,0,"cluster 20"
"14224","Gene40","H3ac",40,0,"cluster 21"
"14225","Gene40","H3ac",40,0,"cluster 22"
"14226","Gene40","H3ac",40,0,"cluster 22"
"14227","Gene40","H3ac",40,0,"cluster 22"
"14228","Gene40","H3ac",40,0,"cluster 23"
"14229","Gene40","H3ac",40,0,"cluster 23"
"14230","Gene40","H3ac",40,0,"cluster 23"
"14231","Gene40","H3ac",40,0,"cluster 24"
"14232","Gene40","H3ac",40,0,"cluster 25"
"14233","Gene40","H3ac",40,0,"cluster 25"
"14234","Gene40","H3ac",40,0,"cluster 25"
"14235","Gene40","H3ac",40,0,"cluster 25"
"14236","Gene40","H3ac",40,0,"cluster 25"
"14237","Gene40","H3ac",40,0,"cluster 25"
"14238","Gene40","H3ac",40,0,"cluster 25"
"14239","Gene40","H3ac",40,0,"cluster 25"
"14240","Gene40","H3ac",40,0,"cluster 25"
"14241","Gene40","H3ac",40,0,"cluster 25"
"14242","Gene40","H3ac",40,0,"cluster 26"
"14243","Gene40","H3ac",40,0,"cluster 26"
"14244","Gene40","H3ac",40,0,"cluster 26"
"14245","Gene40","H3ac",40,0,"cluster 27"
"14246","Gene40","H3ac",40,0,"cluster 27"
"14247","Gene40","H3ac",40,0,"cluster 27"
"14248","Gene40","H3ac",40,0,"cluster 27"
"14249","Gene40","H3ac",40,0,"cluster 27"
"14250","Gene40","H3ac",40,0,"cluster 27"
"14251","Gene40","H3ac",40,0,"cluster 28"
"14252","Gene40","H3ac",40,0,"cluster 28"
"14253","Gene40","H3ac",40,0,"cluster 28"
"14254","Gene40","H3ac",40,0,"cluster 28"
"14255","Gene40","H3ac",40,0,"cluster 28"
"14256","Gene40","H3ac",40,0,"cluster 28"
"14257","Gene40","H3ac",40,0,"cluster 28"
"14258","Gene40","H3ac",40,0,"cluster 28"
"14259","Gene40","H3ac",40,0,"cluster 28"
"14260","Gene40","H3ac",40,0,"cluster 28"
"14261","Gene40","H3ac",40,0,"cluster 28"
"14262","Gene40","H3ac",40,0,"cluster 28"
"14263","Gene40","H3ac",40,0,"cluster 28"
"14264","Gene40","H3ac",40,0,"cluster 28"
"14265","Gene40","H3ac",40,0,"cluster 28"
"14266","Gene40","H3ac",40,0,"cluster 28"
"14267","Gene40","H3ac",40,0,"cluster 28"
"14268","Gene40","H3ac",40,0,"cluster 28"
"14269","Gene40","H3ac",40,0,"cluster 28"
"14270","Gene40","H3ac",40,0,"cluster 28"
"14271","Gene40","H3ac",40,0,"cluster 28"
"14272","Gene40","H3ac",40,0,"cluster 29"
"14273","Gene40","H3ac",40,0,"cluster 30"
"14274","Gene40","H3ac",40,0,"cluster 30"
"14275","Gene40","H3ac",40,0,"cluster 30"
"14276","Gene40","H3ac",40,0,"cluster 30"
"14277","Gene40","H3ac",40,0,"cluster 30"
"14278","Gene40","H3ac",40,0,"cluster 30"
"14279","Gene40","H3ac",40,0,"cluster 30"
"14280","Gene40","H3ac",40,0,"cluster 30"
"14281","Gene40","H3ac",40,0,"cluster 30"
"14282","Gene40","H3ac",40,0,"cluster 30"
"14283","Gene40","H3ac",40,0,"cluster 30"
"14284","Gene40","H3ac",40,0,"cluster 30"
"14285","Gene40","H3ac",40,0,"cluster 30"
"14286","Gene40","H3ac",40,0,"cluster 30"
"14287","Gene40","H3ac",40,0,"cluster 30"
"14288","Gene40","H3ac",40,0,"cluster 30"
"14289","Gene40","H3ac",40,0,"cluster 30"
"14290","Gene40","H3ac",40,0,"cluster 30"
"14291","Gene40","H3ac",40,0,"cluster 30"
"14292","Gene40","H3ac",40,0,"cluster 30"
"14293","Gene40","H3ac",40,0,"cluster 30"
"14294","Gene40","H3ac",40,0,"cluster 31"
"14295","Gene40","H3ac",40,0,"cluster 31"
"14296","Gene40","H3ac",40,0,"cluster 31"
"14297","Gene40","H3ac",40,0,"cluster 32"
"14298","Gene40","H3ac",40,0,"cluster 32"
"14299","Gene40","H3ac",40,0,"cluster 32"
"14300","Gene40","H3ac",40,0,"cluster 33"
"14301","Gene60","H3ac",60,0,"cluster 1"
"14302","Gene60","H3ac",60,0,"cluster 1"
"14303","Gene60","H3ac",60,0,"cluster 1"
"14304","Gene60","H3ac",60,0,"cluster 1"
"14305","Gene60","H3ac",60,0,"cluster 1"
"14306","Gene60","H3ac",60,0,"cluster 1"
"14307","Gene60","H3ac",60,0,"cluster 2"
"14308","Gene60","H3ac",60,0,"cluster 2"
"14309","Gene60","H3ac",60,0,"cluster 2"
"14310","Gene60","H3ac",60,0,"cluster 3"
"14311","Gene60","H3ac",60,0,"cluster 4"
"14312","Gene60","H3ac",60,0,"cluster 4"
"14313","Gene60","H3ac",60,0,"cluster 4"
"14314","Gene60","H3ac",60,0,"cluster 5"
"14315","Gene60","H3ac",60,0,"cluster 5"
"14316","Gene60","H3ac",60,0,"cluster 5"
"14317","Gene60","H3ac",60,0,"cluster 5"
"14318","Gene60","H3ac",60,0,"cluster 5"
"14319","Gene60","H3ac",60,0,"cluster 5"
"14320","Gene60","H3ac",60,0,"cluster 5"
"14321","Gene60","H3ac",60,0,"cluster 5"
"14322","Gene60","H3ac",60,0,"cluster 5"
"14323","Gene60","H3ac",60,0,"cluster 5"
"14324","Gene60","H3ac",60,0,"cluster 5"
"14325","Gene60","H3ac",60,0,"cluster 5"
"14326","Gene60","H3ac",60,0,"cluster 5"
"14327","Gene60","H3ac",60,0,"cluster 5"
"14328","Gene60","H3ac",60,0,"cluster 5"
"14329","Gene60","H3ac",60,0,"cluster 5"
"14330","Gene60","H3ac",60,0,"cluster 5"
"14331","Gene60","H3ac",60,0,"cluster 5"
"14332","Gene60","H3ac",60,0,"cluster 5"
"14333","Gene60","H3ac",60,0,"cluster 5"
"14334","Gene60","H3ac",60,0,"cluster 5"
