"","Region","Modification","Frequency","n","axisGroup","Expression","SampleGenes"
"1603","Gene80","H3K4me3",75,3,80,"High Expression","control1_Leaf"
"1604","Gene80","H3K36me3",75,3,80,"High Expression","control1_Leaf"
"1605","Gene80","H3K27ac",50,2,80,"High Expression","control1_Leaf"
"1606","Gene80","H4K5ac",0,0,80,"High Expression","control1_Leaf"
"1607","Gene80","H4K8ac",50,2,80,"High Expression","control1_Leaf"
"1608","Gene80","H3-1",0,0,80,"High Expression","control1_Leaf"
"1609","Gene80","H3K9ac",75,3,80,"High Expression","control1_Leaf"
"1610","Gene80","H4K12ac",50,2,80,"High Expression","control1_Leaf"
"1611","Gene80","H3K27me1",50,2,80,"High Expression","control1_Leaf"
"1612","Gene80","H4K16ac",50,2,80,"High Expression","control1_Leaf"
"1613","Gene80","H3K14ac",75,3,80,"High Expression","control1_Leaf"
"1614","Gene80","H2A",50,2,80,"High Expression","control1_Leaf"
"1615","Gene80","H3",0,0,80,"High Expression","control1_Leaf"
"1616","Gene80","H2A-X",0,0,80,"High Expression","control1_Leaf"
"1617","Gene80","H3K18ac",0,0,80,"High Expression","control1_Leaf"
"1618","Gene100","H3-3",100,4,100,"High Expression","control1_Leaf"
"1619","Gene100","H3K9me2",0,0,100,"High Expression","control1_Leaf"
"1620","Gene100","H3K27me3",0,0,100,"High Expression","control1_Leaf"
"1621","Gene100","H2A-Z",25,1,100,"High Expression","control1_Leaf"
"1622","Gene100","H2AK121ub",0,0,100,"High Expression","control1_Leaf"
"1623","Gene100","H3ac",0,0,100,"High Expression","control1_Leaf"
"1624","Gene100","H3K4me3",50,2,100,"High Expression","control1_Leaf"
"1625","Gene100","H3K36me3",50,2,100,"High Expression","control1_Leaf"
"1626","Gene100","H3K27ac",25,1,100,"High Expression","control1_Leaf"
"1627","Gene100","H4K5ac",0,0,100,"High Expression","control1_Leaf"
"1628","Gene100","H4K8ac",25,1,100,"High Expression","control1_Leaf"
"1629","Gene100","H3-1",0,0,100,"High Expression","control1_Leaf"
"1630","Gene100","H3K9ac",50,2,100,"High Expression","control1_Leaf"
"1631","Gene100","H4K12ac",25,1,100,"High Expression","control1_Leaf"
"1632","Gene100","H3K27me1",25,1,100,"High Expression","control1_Leaf"
"1633","Gene100","H4K16ac",25,1,100,"High Expression","control1_Leaf"
"1634","Gene100","H3K14ac",50,2,100,"High Expression","control1_Leaf"
"1635","Gene100","H2A",50,2,100,"High Expression","control1_Leaf"
"1636","Gene100","H3",0,0,100,"High Expression","control1_Leaf"
"1637","Gene100","H2A-X",0,0,100,"High Expression","control1_Leaf"
"1638","Gene100","H3K18ac",0,0,100,"High Expression","control1_Leaf"
"1639","Downstream","H3-3",100,4,120,"High Expression","control1_Leaf"
"1640","Downstream","H3K9me2",0,0,120,"High Expression","control1_Leaf"
"1641","Downstream","H3K27me3",0,0,120,"High Expression","control1_Leaf"
"1642","Downstream","H2A-Z",25,1,120,"High Expression","control1_Leaf"
"1643","Downstream","H2AK121ub",0,0,120,"High Expression","control1_Leaf"
"1644","Downstream","H3ac",0,0,120,"High Expression","control1_Leaf"
"1645","Downstream","H3K4me3",25,1,120,"High Expression","control1_Leaf"
"1646","Downstream","H3K36me3",25,1,120,"High Expression","control1_Leaf"
"1647","Downstream","H3K27ac",50,2,120,"High Expression","control1_Leaf"
"1648","Downstream","H4K5ac",25,1,120,"High Expression","control1_Leaf"
"1649","Downstream","H4K8ac",25,1,120,"High Expression","control1_Leaf"
"1650","Downstream","H3-1",0,0,120,"High Expression","control1_Leaf"
"1651","Downstream","H3K9ac",25,1,120,"High Expression","control1_Leaf"
"1652","Downstream","H4K12ac",25,1,120,"High Expression","control1_Leaf"
"1653","Downstream","H3K27me1",0,0,120,"High Expression","control1_Leaf"
"1654","Downstream","H4K16ac",25,1,120,"High Expression","control1_Leaf"
"1655","Downstream","H3K14ac",25,1,120,"High Expression","control1_Leaf"
"1656","Downstream","H2A",0,0,120,"High Expression","control1_Leaf"
"1657","Downstream","H3",0,0,120,"High Expression","control1_Leaf"
"1658","Downstream","H2A-X",0,0,120,"High Expression","control1_Leaf"
"1659","Downstream","H3K18ac",0,0,120,"High Expression","control1_Leaf"
"1660","DownstreamIntergenic","H3-3",0,0,140,"High Expression","control1_Leaf"
"1661","DownstreamIntergenic","H3K9me2",0,0,140,"High Expression","control1_Leaf"
"1662","DownstreamIntergenic","H3K27me3",0,0,140,"High Expression","control1_Leaf"
"1663","DownstreamIntergenic","H2A-Z",0,0,140,"High Expression","control1_Leaf"
"1664","DownstreamIntergenic","H2AK121ub",0,0,140,"High Expression","control1_Leaf"
"1665","DownstreamIntergenic","H3ac",0,0,140,"High Expression","control1_Leaf"
"1666","DownstreamIntergenic","H3K4me3",0,0,140,"High Expression","control1_Leaf"
"1667","DownstreamIntergenic","H3K36me3",0,0,140,"High Expression","control1_Leaf"
"1668","DownstreamIntergenic","H3K27ac",0,0,140,"High Expression","control1_Leaf"
"1669","DownstreamIntergenic","H4K5ac",0,0,140,"High Expression","control1_Leaf"
"1670","DownstreamIntergenic","H4K8ac",0,0,140,"High Expression","control1_Leaf"
"1671","DownstreamIntergenic","H3-1",0,0,140,"High Expression","control1_Leaf"
"1672","DownstreamIntergenic","H3K9ac",0,0,140,"High Expression","control1_Leaf"
"1673","DownstreamIntergenic","H4K12ac",0,0,140,"High Expression","control1_Leaf"
"1674","DownstreamIntergenic","H3K27me1",0,0,140,"High Expression","control1_Leaf"
"1675","DownstreamIntergenic","H4K16ac",0,0,140,"High Expression","control1_Leaf"
"1676","DownstreamIntergenic","H3K14ac",0,0,140,"High Expression","control1_Leaf"
"1677","DownstreamIntergenic","H2A",0,0,140,"High Expression","control1_Leaf"
"1678","DownstreamIntergenic","H3",0,0,140,"High Expression","control1_Leaf"
"1679","DownstreamIntergenic","H2A-X",0,0,140,"High Expression","control1_Leaf"
"1680","DownstreamIntergenic","H3K18ac",0,0,140,"High Expression","control1_Leaf"
"1681","UpstreamIntergenic","H3-3",0,0,-60,"V.High Expression","control1_Leaf"
"1682","UpstreamIntergenic","H3K9me2",0,0,-60,"V.High Expression","control1_Leaf"
"1683","UpstreamIntergenic","H3K27me3",0,0,-60,"V.High Expression","control1_Leaf"
"1684","UpstreamIntergenic","H2A-Z",50,1,-60,"V.High Expression","control1_Leaf"
"1685","UpstreamIntergenic","H2AK121ub",0,0,-60,"V.High Expression","control1_Leaf"
"1686","UpstreamIntergenic","H3ac",0,0,-60,"V.High Expression","control1_Leaf"
"1687","UpstreamIntergenic","H3K4me3",50,1,-60,"V.High Expression","control1_Leaf"
"1688","UpstreamIntergenic","H3K36me3",50,1,-60,"V.High Expression","control1_Leaf"
"1689","UpstreamIntergenic","H3K27ac",50,1,-60,"V.High Expression","control1_Leaf"
"1690","UpstreamIntergenic","H4K5ac",0,0,-60,"V.High Expression","control1_Leaf"
"1691","UpstreamIntergenic","H4K8ac",50,1,-60,"V.High Expression","control1_Leaf"
"1692","UpstreamIntergenic","H3-1",0,0,-60,"V.High Expression","control1_Leaf"
"1693","UpstreamIntergenic","H3K9ac",0,0,-60,"V.High Expression","control1_Leaf"
"1694","UpstreamIntergenic","H4K12ac",50,1,-60,"V.High Expression","control1_Leaf"
"1695","UpstreamIntergenic","H3K27me1",0,0,-60,"V.High Expression","control1_Leaf"
"1696","UpstreamIntergenic","H4K16ac",50,1,-60,"V.High Expression","control1_Leaf"
"1697","UpstreamIntergenic","H3K14ac",50,1,-60,"V.High Expression","control1_Leaf"
"1698","UpstreamIntergenic","H2A",0,0,-60,"V.High Expression","control1_Leaf"
"1699","UpstreamIntergenic","H3",0,0,-60,"V.High Expression","control1_Leaf"
"1700","UpstreamIntergenic","H2A-X",0,0,-60,"V.High Expression","control1_Leaf"
"1701","UpstreamIntergenic","H3K18ac",50,1,-60,"V.High Expression","control1_Leaf"
"1702","Promotor1000","H3-3",50,1,-40,"V.High Expression","control1_Leaf"
"1703","Promotor1000","H3K9me2",0,0,-40,"V.High Expression","control1_Leaf"
"1704","Promotor1000","H3K27me3",0,0,-40,"V.High Expression","control1_Leaf"
"1705","Promotor1000","H2A-Z",50,1,-40,"V.High Expression","control1_Leaf"
"1706","Promotor1000","H2AK121ub",50,1,-40,"V.High Expression","control1_Leaf"
"1707","Promotor1000","H3ac",0,0,-40,"V.High Expression","control1_Leaf"
"1708","Promotor1000","H3K4me3",50,1,-40,"V.High Expression","control1_Leaf"
"1709","Promotor1000","H3K36me3",0,0,-40,"V.High Expression","control1_Leaf"
"1710","Promotor1000","H3K27ac",0,0,-40,"V.High Expression","control1_Leaf"
"1711","Promotor1000","H4K5ac",50,1,-40,"V.High Expression","control1_Leaf"
"1712","Promotor1000","H4K8ac",50,1,-40,"V.High Expression","control1_Leaf"
"1713","Promotor1000","H3-1",50,1,-40,"V.High Expression","control1_Leaf"
"1714","Promotor1000","H3K9ac",50,1,-40,"V.High Expression","control1_Leaf"
"1715","Promotor1000","H4K12ac",0,0,-40,"V.High Expression","control1_Leaf"
"1716","Promotor1000","H3K27me1",50,1,-40,"V.High Expression","control1_Leaf"
"1717","Promotor1000","H4K16ac",50,1,-40,"V.High Expression","control1_Leaf"
"1718","Promotor1000","H3K14ac",50,1,-40,"V.High Expression","control1_Leaf"
"1719","Promotor1000","H2A",0,0,-40,"V.High Expression","control1_Leaf"
"1720","Promotor1000","H3",0,0,-40,"V.High Expression","control1_Leaf"
"1721","Promotor1000","H2A-X",0,0,-40,"V.High Expression","control1_Leaf"
"1722","Promotor1000","H3K18ac",0,0,-40,"V.High Expression","control1_Leaf"
"1723","Promotor500","H3-3",50,1,-20,"V.High Expression","control1_Leaf"
"1724","Promotor500","H3K9me2",0,0,-20,"V.High Expression","control1_Leaf"
"1725","Promotor500","H3K27me3",50,1,-20,"V.High Expression","control1_Leaf"
"1726","Promotor500","H2A-Z",50,1,-20,"V.High Expression","control1_Leaf"
"1727","Promotor500","H2AK121ub",50,1,-20,"V.High Expression","control1_Leaf"
"1728","Promotor500","H3ac",0,0,-20,"V.High Expression","control1_Leaf"
"1729","Promotor500","H3K4me3",50,1,-20,"V.High Expression","control1_Leaf"
"1730","Promotor500","H3K36me3",0,0,-20,"V.High Expression","control1_Leaf"
"1731","Promotor500","H3K27ac",50,1,-20,"V.High Expression","control1_Leaf"
"1732","Promotor500","H4K5ac",50,1,-20,"V.High Expression","control1_Leaf"
"1733","Promotor500","H4K8ac",50,1,-20,"V.High Expression","control1_Leaf"
"1734","Promotor500","H3-1",50,1,-20,"V.High Expression","control1_Leaf"
"1735","Promotor500","H3K9ac",50,1,-20,"V.High Expression","control1_Leaf"
"1736","Promotor500","H4K12ac",50,1,-20,"V.High Expression","control1_Leaf"
"1737","Promotor500","H3K27me1",50,1,-20,"V.High Expression","control1_Leaf"
"1738","Promotor500","H4K16ac",50,1,-20,"V.High Expression","control1_Leaf"
"1739","Promotor500","H3K14ac",50,1,-20,"V.High Expression","control1_Leaf"
"1740","Promotor500","H2A",0,0,-20,"V.High Expression","control1_Leaf"
"1741","Promotor500","H3",0,0,-20,"V.High Expression","control1_Leaf"
"1742","Promotor500","H2A-X",0,0,-20,"V.High Expression","control1_Leaf"
"1743","Promotor500","H3K18ac",0,0,-20,"V.High Expression","control1_Leaf"
"1744","Gene20","H3-3",50,1,20,"V.High Expression","control1_Leaf"
"1745","Gene20","H3K9me2",0,0,20,"V.High Expression","control1_Leaf"
"1746","Gene20","H3K27me3",50,1,20,"V.High Expression","control1_Leaf"
"1747","Gene20","H2A-Z",50,1,20,"V.High Expression","control1_Leaf"
"1748","Gene20","H2AK121ub",50,1,20,"V.High Expression","control1_Leaf"
"1749","Gene20","H3ac",0,0,20,"V.High Expression","control1_Leaf"
"1750","Gene20","H3K4me3",100,2,20,"V.High Expression","control1_Leaf"
"1751","Gene20","H3K36me3",50,1,20,"V.High Expression","control1_Leaf"
"1752","Gene20","H3K27ac",50,1,20,"V.High Expression","control1_Leaf"
"1753","Gene20","H4K5ac",50,1,20,"V.High Expression","control1_Leaf"
"1754","Gene20","H4K8ac",100,2,20,"V.High Expression","control1_Leaf"
"1755","Gene20","H3-1",50,1,20,"V.High Expression","control1_Leaf"
"1756","Gene20","H3K9ac",100,2,20,"V.High Expression","control1_Leaf"
"1757","Gene20","H4K12ac",50,1,20,"V.High Expression","control1_Leaf"
"1758","Gene20","H3K27me1",0,0,20,"V.High Expression","control1_Leaf"
"1759","Gene20","H4K16ac",100,2,20,"V.High Expression","control1_Leaf"
"1760","Gene20","H3K14ac",100,2,20,"V.High Expression","control1_Leaf"
"1761","Gene20","H2A",0,0,20,"V.High Expression","control1_Leaf"
"1762","Gene20","H3",0,0,20,"V.High Expression","control1_Leaf"
"1763","Gene20","H2A-X",0,0,20,"V.High Expression","control1_Leaf"
"1764","Gene20","H3K18ac",100,2,20,"V.High Expression","control1_Leaf"
"1765","Gene40","H3-3",100,2,40,"V.High Expression","control1_Leaf"
"1766","Gene40","H3K9me2",0,0,40,"V.High Expression","control1_Leaf"
"1767","Gene40","H3K27me3",50,1,40,"V.High Expression","control1_Leaf"
"1768","Gene40","H2A-Z",50,1,40,"V.High Expression","control1_Leaf"
"1769","Gene40","H2AK121ub",50,1,40,"V.High Expression","control1_Leaf"
"1770","Gene40","H3ac",0,0,40,"V.High Expression","control1_Leaf"
"1771","Gene40","H3K4me3",100,2,40,"V.High Expression","control1_Leaf"
"1772","Gene40","H3K36me3",50,1,40,"V.High Expression","control1_Leaf"
"1773","Gene40","H3K27ac",50,1,40,"V.High Expression","control1_Leaf"
"1774","Gene40","H4K5ac",50,1,40,"V.High Expression","control1_Leaf"
"1775","Gene40","H4K8ac",50,1,40,"V.High Expression","control1_Leaf"
"1776","Gene40","H3-1",50,1,40,"V.High Expression","control1_Leaf"
"1777","Gene40","H3K9ac",100,2,40,"V.High Expression","control1_Leaf"
"1778","Gene40","H4K12ac",50,1,40,"V.High Expression","control1_Leaf"
"1779","Gene40","H3K27me1",50,1,40,"V.High Expression","control1_Leaf"
"1780","Gene40","H4K16ac",50,1,40,"V.High Expression","control1_Leaf"
"1781","Gene40","H3K14ac",100,2,40,"V.High Expression","control1_Leaf"
"1782","Gene40","H2A",0,0,40,"V.High Expression","control1_Leaf"
"1783","Gene40","H3",0,0,40,"V.High Expression","control1_Leaf"
"1784","Gene40","H2A-X",0,0,40,"V.High Expression","control1_Leaf"
"1785","Gene40","H3K18ac",50,1,40,"V.High Expression","control1_Leaf"
"1786","Gene60","H3-3",100,2,60,"V.High Expression","control1_Leaf"
"1787","Gene60","H3K9me2",0,0,60,"V.High Expression","control1_Leaf"
"1788","Gene60","H3K27me3",50,1,60,"V.High Expression","control1_Leaf"
"1789","Gene60","H2A-Z",50,1,60,"V.High Expression","control1_Leaf"
"1790","Gene60","H2AK121ub",50,1,60,"V.High Expression","control1_Leaf"
"1791","Gene60","H3ac",0,0,60,"V.High Expression","control1_Leaf"
"1792","Gene60","H3K4me3",100,2,60,"V.High Expression","control1_Leaf"
"1793","Gene60","H3K36me3",100,2,60,"V.High Expression","control1_Leaf"
"1794","Gene60","H3K27ac",50,1,60,"V.High Expression","control1_Leaf"
"1795","Gene60","H4K5ac",0,0,60,"V.High Expression","control1_Leaf"
"1796","Gene60","H4K8ac",50,1,60,"V.High Expression","control1_Leaf"
"1797","Gene60","H3-1",50,1,60,"V.High Expression","control1_Leaf"
"1798","Gene60","H3K9ac",100,2,60,"V.High Expression","control1_Leaf"
"1799","Gene60","H4K12ac",50,1,60,"V.High Expression","control1_Leaf"
"1800","Gene60","H3K27me1",100,2,60,"V.High Expression","control1_Leaf"
"1801","Gene60","H4K16ac",50,1,60,"V.High Expression","control1_Leaf"
"1802","Gene60","H3K14ac",50,1,60,"V.High Expression","control1_Leaf"
"1803","Gene60","H2A",50,1,60,"V.High Expression","control1_Leaf"
"1804","Gene60","H3",0,0,60,"V.High Expression","control1_Leaf"
"1805","Gene60","H2A-X",0,0,60,"V.High Expression","control1_Leaf"
"1806","Gene60","H3K18ac",0,0,60,"V.High Expression","control1_Leaf"
"1807","Gene80","H3-3",100,2,80,"V.High Expression","control1_Leaf"
"1808","Gene80","H3K9me2",0,0,80,"V.High Expression","control1_Leaf"
"1809","Gene80","H3K27me3",50,1,80,"V.High Expression","control1_Leaf"
"1810","Gene80","H2A-Z",50,1,80,"V.High Expression","control1_Leaf"
"1811","Gene80","H2AK121ub",50,1,80,"V.High Expression","control1_Leaf"
"1812","Gene80","H3ac",0,0,80,"V.High Expression","control1_Leaf"
"1813","Gene80","H3K4me3",50,1,80,"V.High Expression","control1_Leaf"
"1814","Gene80","H3K36me3",100,2,80,"V.High Expression","control1_Leaf"
"1815","Gene80","H3K27ac",50,1,80,"V.High Expression","control1_Leaf"
"1816","Gene80","H4K5ac",0,0,80,"V.High Expression","control1_Leaf"
"1817","Gene80","H4K8ac",0,0,80,"V.High Expression","control1_Leaf"
"1818","Gene80","H3-1",50,1,80,"V.High Expression","control1_Leaf"
"1819","Gene80","H3K9ac",100,2,80,"V.High Expression","control1_Leaf"
"1820","Gene80","H4K12ac",0,0,80,"V.High Expression","control1_Leaf"
"1821","Gene80","H3K27me1",50,1,80,"V.High Expression","control1_Leaf"
"1822","Gene80","H4K16ac",100,2,80,"V.High Expression","control1_Leaf"
"1823","Gene80","H3K14ac",50,1,80,"V.High Expression","control1_Leaf"
"1824","Gene80","H2A",50,1,80,"V.High Expression","control1_Leaf"
"1825","Gene80","H3",0,0,80,"V.High Expression","control1_Leaf"
"1826","Gene80","H2A-X",0,0,80,"V.High Expression","control1_Leaf"
"1827","Gene80","H3K18ac",0,0,80,"V.High Expression","control1_Leaf"
"1828","Gene100","H3-3",100,2,100,"V.High Expression","control1_Leaf"
"1829","Gene100","H3K9me2",0,0,100,"V.High Expression","control1_Leaf"
"1830","Gene100","H3K27me3",50,1,100,"V.High Expression","control1_Leaf"
"1831","Gene100","H2A-Z",50,1,100,"V.High Expression","control1_Leaf"
"1832","Gene100","H2AK121ub",50,1,100,"V.High Expression","control1_Leaf"
"1833","Gene100","H3ac",0,0,100,"V.High Expression","control1_Leaf"
"1834","Gene100","H3K4me3",50,1,100,"V.High Expression","control1_Leaf"
"1835","Gene100","H3K36me3",0,0,100,"V.High Expression","control1_Leaf"
"1836","Gene100","H3K27ac",0,0,100,"V.High Expression","control1_Leaf"
"1837","Gene100","H4K5ac",0,0,100,"V.High Expression","control1_Leaf"
"1838","Gene100","H4K8ac",0,0,100,"V.High Expression","control1_Leaf"
"1839","Gene100","H3-1",50,1,100,"V.High Expression","control1_Leaf"
"1840","Gene100","H3K9ac",100,2,100,"V.High Expression","control1_Leaf"
"1841","Gene100","H4K12ac",0,0,100,"V.High Expression","control1_Leaf"
"1842","Gene100","H3K27me1",0,0,100,"V.High Expression","control1_Leaf"
"1843","Gene100","H4K16ac",50,1,100,"V.High Expression","control1_Leaf"
"1844","Gene100","H3K14ac",0,0,100,"V.High Expression","control1_Leaf"
"1845","Gene100","H2A",50,1,100,"V.High Expression","control1_Leaf"
"1846","Gene100","H3",0,0,100,"V.High Expression","control1_Leaf"
"1847","Gene100","H2A-X",0,0,100,"V.High Expression","control1_Leaf"
"1848","Gene100","H3K18ac",0,0,100,"V.High Expression","control1_Leaf"
"1849","Downstream","H3-3",0,0,120,"V.High Expression","control1_Leaf"
"1850","Downstream","H3K9me2",0,0,120,"V.High Expression","control1_Leaf"
"1851","Downstream","H3K27me3",50,1,120,"V.High Expression","control1_Leaf"
"1852","Downstream","H2A-Z",0,0,120,"V.High Expression","control1_Leaf"
"1853","Downstream","H2AK121ub",0,0,120,"V.High Expression","control1_Leaf"
"1854","Downstream","H3ac",0,0,120,"V.High Expression","control1_Leaf"
"1855","Downstream","H3K4me3",0,0,120,"V.High Expression","control1_Leaf"
"1856","Downstream","H3K36me3",0,0,120,"V.High Expression","control1_Leaf"
"1857","Downstream","H3K27ac",0,0,120,"V.High Expression","control1_Leaf"
"1858","Downstream","H4K5ac",0,0,120,"V.High Expression","control1_Leaf"
"1859","Downstream","H4K8ac",0,0,120,"V.High Expression","control1_Leaf"
"1860","Downstream","H3-1",0,0,120,"V.High Expression","control1_Leaf"
"1861","Downstream","H3K9ac",0,0,120,"V.High Expression","control1_Leaf"
"1862","Downstream","H4K12ac",0,0,120,"V.High Expression","control1_Leaf"
"1863","Downstream","H3K27me1",0,0,120,"V.High Expression","control1_Leaf"
"1864","Downstream","H4K16ac",0,0,120,"V.High Expression","control1_Leaf"
