"","Region","Modification","Proportion","Tissue","axisGroup","Expression","SampleSize"
"3703","Promotor500","H4K12ac",0,"control4_leaves",-20,"Intermediate Expression",13
"3704","Gene20","H4K12ac",0,"control4_leaves",20,"Intermediate Expression",13
"3705","Gene40","H4K12ac",0,"control4_leaves",40,"Intermediate Expression",13
"3706","Gene60","H4K12ac",0,"control4_leaves",60,"Intermediate Expression",13
"3707","Gene80","H4K12ac",0,"control4_leaves",80,"Intermediate Expression",13
"3708","Gene100","H4K12ac",0,"control4_leaves",100,"Intermediate Expression",13
"3709","Downstream","H4K12ac",0,"control4_leaves",120,"Intermediate Expression",13
"3710","DownstreamIntergenic","H4K12ac",0,"control4_leaves",140,"Intermediate Expression",13
"3711","UpstreamIntergenic","H3K27me1",0.00267321331151118,"control4_leaves",-60,"Intermediate Expression",13
"3712","Promotor1000","H3K27me1",0.0653076923076923,"control4_leaves",-40,"Intermediate Expression",13
"3713","Promotor500","H3K27me1",0.0138461538461538,"control4_leaves",-20,"Intermediate Expression",13
"3714","Gene20","H3K27me1",0.171932970017492,"control4_leaves",20,"Intermediate Expression",13
"3715","Gene40","H3K27me1",0.272646983694799,"control4_leaves",40,"Intermediate Expression",13
"3716","Gene60","H3K27me1",0.352718987778957,"control4_leaves",60,"Intermediate Expression",13
"3717","Gene80","H3K27me1",0.424086042334989,"control4_leaves",80,"Intermediate Expression",13
"3718","Gene100","H3K27me1",0.107902492309898,"control4_leaves",100,"Intermediate Expression",13
"3719","Downstream","H3K27me1",0.0311538461538462,"control4_leaves",120,"Intermediate Expression",13
"3720","DownstreamIntergenic","H3K27me1",0.0391118257702949,"control4_leaves",140,"Intermediate Expression",13
"3721","UpstreamIntergenic","H4K16ac",0,"control4_leaves",-60,"Intermediate Expression",13
"3722","Promotor1000","H4K16ac",0,"control4_leaves",-40,"Intermediate Expression",13
"3723","Promotor500","H4K16ac",0,"control4_leaves",-20,"Intermediate Expression",13
"3724","Gene20","H4K16ac",0,"control4_leaves",20,"Intermediate Expression",13
"3725","Gene40","H4K16ac",0,"control4_leaves",40,"Intermediate Expression",13
"3726","Gene60","H4K16ac",0,"control4_leaves",60,"Intermediate Expression",13
"3727","Gene80","H4K16ac",0,"control4_leaves",80,"Intermediate Expression",13
"3728","Gene100","H4K16ac",0,"control4_leaves",100,"Intermediate Expression",13
"3729","Downstream","H4K16ac",0,"control4_leaves",120,"Intermediate Expression",13
"3730","DownstreamIntergenic","H4K16ac",0,"control4_leaves",140,"Intermediate Expression",13
"3731","UpstreamIntergenic","H3K14ac",0,"control4_leaves",-60,"Intermediate Expression",13
"3732","Promotor1000","H3K14ac",0,"control4_leaves",-40,"Intermediate Expression",13
"3733","Promotor500","H3K14ac",0,"control4_leaves",-20,"Intermediate Expression",13
"3734","Gene20","H3K14ac",0,"control4_leaves",20,"Intermediate Expression",13
"3735","Gene40","H3K14ac",0,"control4_leaves",40,"Intermediate Expression",13
"3736","Gene60","H3K14ac",0,"control4_leaves",60,"Intermediate Expression",13
"3737","Gene80","H3K14ac",0,"control4_leaves",80,"Intermediate Expression",13
"3738","Gene100","H3K14ac",0,"control4_leaves",100,"Intermediate Expression",13
"3739","Downstream","H3K14ac",0,"control4_leaves",120,"Intermediate Expression",13
"3740","DownstreamIntergenic","H3K14ac",0,"control4_leaves",140,"Intermediate Expression",13
"3741","UpstreamIntergenic","H2A",0,"control4_leaves",-60,"Intermediate Expression",13
"3742","Promotor1000","H2A",0.035,"control4_leaves",-40,"Intermediate Expression",13
"3743","Promotor500","H2A",0,"control4_leaves",-20,"Intermediate Expression",13
"3744","Gene20","H2A",0.13095476627867,"control4_leaves",20,"Intermediate Expression",13
"3745","Gene40","H2A",0.243673264845905,"control4_leaves",40,"Intermediate Expression",13
"3746","Gene60","H2A",0.385324043208543,"control4_leaves",60,"Intermediate Expression",13
"3747","Gene80","H2A",0.487317566930242,"control4_leaves",80,"Intermediate Expression",13
"3748","Gene100","H2A",0.289073115021791,"control4_leaves",100,"Intermediate Expression",13
"3749","Downstream","H2A",0.0769230769230769,"control4_leaves",120,"Intermediate Expression",13
"3750","DownstreamIntergenic","H2A",0.00465842181181868,"control4_leaves",140,"Intermediate Expression",13
"3751","UpstreamIntergenic","H3",0,"control4_leaves",-60,"Intermediate Expression",13
"3752","Promotor1000","H3",0,"control4_leaves",-40,"Intermediate Expression",13
"3753","Promotor500","H3",0,"control4_leaves",-20,"Intermediate Expression",13
"3754","Gene20","H3",0.045972850678733,"control4_leaves",20,"Intermediate Expression",13
"3755","Gene40","H3",0,"control4_leaves",40,"Intermediate Expression",13
"3756","Gene60","H3",0,"control4_leaves",60,"Intermediate Expression",13
"3757","Gene80","H3",0,"control4_leaves",80,"Intermediate Expression",13
"3758","Gene100","H3",0,"control4_leaves",100,"Intermediate Expression",13
"3759","Downstream","H3",0,"control4_leaves",120,"Intermediate Expression",13
"3760","DownstreamIntergenic","H3",0,"control4_leaves",140,"Intermediate Expression",13
"3761","UpstreamIntergenic","H2A-X",0,"control4_leaves",-60,"Intermediate Expression",13
"3762","Promotor1000","H2A-X",0,"control4_leaves",-40,"Intermediate Expression",13
"3763","Promotor500","H2A-X",0,"control4_leaves",-20,"Intermediate Expression",13
"3764","Gene20","H2A-X",0,"control4_leaves",20,"Intermediate Expression",13
"3765","Gene40","H2A-X",0.0766196425968096,"control4_leaves",40,"Intermediate Expression",13
"3766","Gene60","H2A-X",0.185695939906149,"control4_leaves",60,"Intermediate Expression",13
"3767","Gene80","H2A-X",0.0472200060776114,"control4_leaves",80,"Intermediate Expression",13
"3768","Gene100","H2A-X",0.0137837602694512,"control4_leaves",100,"Intermediate Expression",13
"3769","Downstream","H2A-X",0,"control4_leaves",120,"Intermediate Expression",13
"3770","DownstreamIntergenic","H2A-X",0,"control4_leaves",140,"Intermediate Expression",13
"3771","UpstreamIntergenic","H3K18ac",0,"control4_leaves",-60,"Intermediate Expression",13
"3772","Promotor1000","H3K18ac",0,"control4_leaves",-40,"Intermediate Expression",13
"3773","Promotor500","H3K18ac",0,"control4_leaves",-20,"Intermediate Expression",13
"3774","Gene20","H3K18ac",0,"control4_leaves",20,"Intermediate Expression",13
"3775","Gene40","H3K18ac",0,"control4_leaves",40,"Intermediate Expression",13
"3776","Gene60","H3K18ac",0,"control4_leaves",60,"Intermediate Expression",13
"3777","Gene80","H3K18ac",0,"control4_leaves",80,"Intermediate Expression",13
"3778","Gene100","H3K18ac",0,"control4_leaves",100,"Intermediate Expression",13
"3779","Downstream","H3K18ac",0,"control4_leaves",120,"Intermediate Expression",13
"3780","DownstreamIntergenic","H3K18ac",0,"control4_leaves",140,"Intermediate Expression",13
"3781","UpstreamIntergenic","H3-3",0,"control4_leaves",-60,"High Expression",3
"3782","Promotor1000","H3-3",0,"control4_leaves",-40,"High Expression",3
"3783","Promotor500","H3-3",0,"control4_leaves",-20,"High Expression",3
"3784","Gene20","H3-3",0,"control4_leaves",20,"High Expression",3
"3785","Gene40","H3-3",0,"control4_leaves",40,"High Expression",3
"3786","Gene60","H3-3",0,"control4_leaves",60,"High Expression",3
"3787","Gene80","H3-3",0,"control4_leaves",80,"High Expression",3
"3788","Gene100","H3-3",0,"control4_leaves",100,"High Expression",3
"3789","Downstream","H3-3",0,"control4_leaves",120,"High Expression",3
"3790","DownstreamIntergenic","H3-3",0,"control4_leaves",140,"High Expression",3
"3791","UpstreamIntergenic","H3K9me2",0,"control4_leaves",-60,"High Expression",3
"3792","Promotor1000","H3K9me2",0,"control4_leaves",-40,"High Expression",3
"3793","Promotor500","H3K9me2",0,"control4_leaves",-20,"High Expression",3
"3794","Gene20","H3K9me2",0,"control4_leaves",20,"High Expression",3
"3795","Gene40","H3K9me2",0,"control4_leaves",40,"High Expression",3
"3796","Gene60","H3K9me2",0,"control4_leaves",60,"High Expression",3
"3797","Gene80","H3K9me2",0,"control4_leaves",80,"High Expression",3
"3798","Gene100","H3K9me2",0,"control4_leaves",100,"High Expression",3
"3799","Downstream","H3K9me2",0,"control4_leaves",120,"High Expression",3
"3800","DownstreamIntergenic","H3K9me2",0,"control4_leaves",140,"High Expression",3
"3801","UpstreamIntergenic","H3K27me3",0,"control4_leaves",-60,"High Expression",3
"3802","Promotor1000","H3K27me3",0.166666666666667,"control4_leaves",-40,"High Expression",3
"3803","Promotor500","H3K27me3",0.0626666666666667,"control4_leaves",-20,"High Expression",3
"3804","Gene20","H3K27me3",0,"control4_leaves",20,"High Expression",3
"3805","Gene40","H3K27me3",0,"control4_leaves",40,"High Expression",3
"3806","Gene60","H3K27me3",0,"control4_leaves",60,"High Expression",3
"3807","Gene80","H3K27me3",0,"control4_leaves",80,"High Expression",3
"3808","Gene100","H3K27me3",0,"control4_leaves",100,"High Expression",3
"3809","Downstream","H3K27me3",0,"control4_leaves",120,"High Expression",3
"3810","DownstreamIntergenic","H3K27me3",0,"control4_leaves",140,"High Expression",3
"3811","UpstreamIntergenic","H2A-Z",0,"control4_leaves",-60,"High Expression",3
"3812","Promotor1000","H2A-Z",0.166666666666667,"control4_leaves",-40,"High Expression",3
"3813","Promotor500","H2A-Z",0.0286666666666667,"control4_leaves",-20,"High Expression",3
"3814","Gene20","H2A-Z",0,"control4_leaves",20,"High Expression",3
"3815","Gene40","H2A-Z",0,"control4_leaves",40,"High Expression",3
"3816","Gene60","H2A-Z",0,"control4_leaves",60,"High Expression",3
"3817","Gene80","H2A-Z",0,"control4_leaves",80,"High Expression",3
"3818","Gene100","H2A-Z",0,"control4_leaves",100,"High Expression",3
"3819","Downstream","H2A-Z",0,"control4_leaves",120,"High Expression",3
"3820","DownstreamIntergenic","H2A-Z",0,"control4_leaves",140,"High Expression",3
"3821","UpstreamIntergenic","H2AK121ub",0,"control4_leaves",-60,"High Expression",3
"3822","Promotor1000","H2AK121ub",0,"control4_leaves",-40,"High Expression",3
"3823","Promotor500","H2AK121ub",0,"control4_leaves",-20,"High Expression",3
"3824","Gene20","H2AK121ub",0,"control4_leaves",20,"High Expression",3
"3825","Gene40","H2AK121ub",0,"control4_leaves",40,"High Expression",3
"3826","Gene60","H2AK121ub",0,"control4_leaves",60,"High Expression",3
"3827","Gene80","H2AK121ub",0,"control4_leaves",80,"High Expression",3
"3828","Gene100","H2AK121ub",0,"control4_leaves",100,"High Expression",3
"3829","Downstream","H2AK121ub",0,"control4_leaves",120,"High Expression",3
"3830","DownstreamIntergenic","H2AK121ub",0,"control4_leaves",140,"High Expression",3
"3831","UpstreamIntergenic","H3ac",0,"control4_leaves",-60,"High Expression",3
"3832","Promotor1000","H3ac",0,"control4_leaves",-40,"High Expression",3
"3833","Promotor500","H3ac",0,"control4_leaves",-20,"High Expression",3
"3834","Gene20","H3ac",0,"control4_leaves",20,"High Expression",3
"3835","Gene40","H3ac",0,"control4_leaves",40,"High Expression",3
"3836","Gene60","H3ac",0,"control4_leaves",60,"High Expression",3
"3837","Gene80","H3ac",0,"control4_leaves",80,"High Expression",3
"3838","Gene100","H3ac",0,"control4_leaves",100,"High Expression",3
"3839","Downstream","H3ac",0,"control4_leaves",120,"High Expression",3
"3840","DownstreamIntergenic","H3ac",0,"control4_leaves",140,"High Expression",3
"3841","UpstreamIntergenic","H3K4me3",0,"control4_leaves",-60,"High Expression",3
"3842","Promotor1000","H3K4me3",0.152,"control4_leaves",-40,"High Expression",3
"3843","Promotor500","H3K4me3",0.411333333333333,"control4_leaves",-20,"High Expression",3
"3844","Gene20","H3K4me3",0.998556998556999,"control4_leaves",20,"High Expression",3
"3845","Gene40","H3K4me3",1,"control4_leaves",40,"High Expression",3
"3846","Gene60","H3K4me3",0.64678554354723,"control4_leaves",60,"High Expression",3
"3847","Gene80","H3K4me3",0.333333333333333,"control4_leaves",80,"High Expression",3
"3848","Gene100","H3K4me3",0.324599708879185,"control4_leaves",100,"High Expression",3
"3849","Downstream","H3K4me3",0,"control4_leaves",120,"High Expression",3
"3850","DownstreamIntergenic","H3K4me3",0,"control4_leaves",140,"High Expression",3
"3851","UpstreamIntergenic","H3K36me3",0,"control4_leaves",-60,"High Expression",3
"3852","Promotor1000","H3K36me3",0.166666666666667,"control4_leaves",-40,"High Expression",3
"3853","Promotor500","H3K36me3",0.332666666666667,"control4_leaves",-20,"High Expression",3
"3854","Gene20","H3K36me3",0.751144885535444,"control4_leaves",20,"High Expression",3
"3855","Gene40","H3K36me3",1,"control4_leaves",40,"High Expression",3
"3856","Gene60","H3K36me3",0.80887944718796,"control4_leaves",60,"High Expression",3
"3857","Gene80","H3K36me3",0.333333333333333,"control4_leaves",80,"High Expression",3
"3858","Gene100","H3K36me3",0.333333333333333,"control4_leaves",100,"High Expression",3
"3859","Downstream","H3K36me3",0.138333333333333,"control4_leaves",120,"High Expression",3
"3860","DownstreamIntergenic","H3K36me3",0,"control4_leaves",140,"High Expression",3
"3861","UpstreamIntergenic","H3K27ac",0,"control4_leaves",-60,"High Expression",3
"3862","Promotor1000","H3K27ac",0,"control4_leaves",-40,"High Expression",3
"3863","Promotor500","H3K27ac",0,"control4_leaves",-20,"High Expression",3
"3864","Gene20","H3K27ac",0,"control4_leaves",20,"High Expression",3
"3865","Gene40","H3K27ac",0,"control4_leaves",40,"High Expression",3
"3866","Gene60","H3K27ac",0,"control4_leaves",60,"High Expression",3
"3867","Gene80","H3K27ac",0,"control4_leaves",80,"High Expression",3
"3868","Gene100","H3K27ac",0,"control4_leaves",100,"High Expression",3
"3869","Downstream","H3K27ac",0,"control4_leaves",120,"High Expression",3
"3870","DownstreamIntergenic","H3K27ac",0,"control4_leaves",140,"High Expression",3
"3871","UpstreamIntergenic","H4K5ac",0,"control4_leaves",-60,"High Expression",3
"3872","Promotor1000","H4K5ac",0,"control4_leaves",-40,"High Expression",3
"3873","Promotor500","H4K5ac",0,"control4_leaves",-20,"High Expression",3
"3874","Gene20","H4K5ac",0,"control4_leaves",20,"High Expression",3
"3875","Gene40","H4K5ac",0,"control4_leaves",40,"High Expression",3
"3876","Gene60","H4K5ac",0,"control4_leaves",60,"High Expression",3
"3877","Gene80","H4K5ac",0,"control4_leaves",80,"High Expression",3
"3878","Gene100","H4K5ac",0,"control4_leaves",100,"High Expression",3
"3879","Downstream","H4K5ac",0,"control4_leaves",120,"High Expression",3
"3880","DownstreamIntergenic","H4K5ac",0,"control4_leaves",140,"High Expression",3
"3881","UpstreamIntergenic","H4K8ac",0,"control4_leaves",-60,"High Expression",3
"3882","Promotor1000","H4K8ac",0,"control4_leaves",-40,"High Expression",3
"3883","Promotor500","H4K8ac",0,"control4_leaves",-20,"High Expression",3
"3884","Gene20","H4K8ac",0,"control4_leaves",20,"High Expression",3
"3885","Gene40","H4K8ac",0,"control4_leaves",40,"High Expression",3
"3886","Gene60","H4K8ac",0,"control4_leaves",60,"High Expression",3
"3887","Gene80","H4K8ac",0,"control4_leaves",80,"High Expression",3
"3888","Gene100","H4K8ac",0,"control4_leaves",100,"High Expression",3
"3889","Downstream","H4K8ac",0,"control4_leaves",120,"High Expression",3
"3890","DownstreamIntergenic","H4K8ac",0,"control4_leaves",140,"High Expression",3
"3891","UpstreamIntergenic","H3-1",0,"control4_leaves",-60,"High Expression",3
"3892","Promotor1000","H3-1",0,"control4_leaves",-40,"High Expression",3
"3893","Promotor500","H3-1",0,"control4_leaves",-20,"High Expression",3
"3894","Gene20","H3-1",0,"control4_leaves",20,"High Expression",3
"3895","Gene40","H3-1",0,"control4_leaves",40,"High Expression",3
"3896","Gene60","H3-1",0,"control4_leaves",60,"High Expression",3
"3897","Gene80","H3-1",0,"control4_leaves",80,"High Expression",3
"3898","Gene100","H3-1",0,"control4_leaves",100,"High Expression",3
"3899","Downstream","H3-1",0,"control4_leaves",120,"High Expression",3
"3900","DownstreamIntergenic","H3-1",0,"control4_leaves",140,"High Expression",3
"3901","UpstreamIntergenic","H3K9ac",0,"control4_leaves",-60,"High Expression",3
"3902","Promotor1000","H3K9ac",0.0596666666666667,"control4_leaves",-40,"High Expression",3
"3903","Promotor500","H3K9ac",0.401333333333333,"control4_leaves",-20,"High Expression",3
"3904","Gene20","H3K9ac",0.792556497481689,"control4_leaves",20,"High Expression",3
"3905","Gene40","H3K9ac",0.666666666666667,"control4_leaves",40,"High Expression",3
"3906","Gene60","H3K9ac",0.608726752503577,"control4_leaves",60,"High Expression",3
"3907","Gene80","H3K9ac",0.333333333333333,"control4_leaves",80,"High Expression",3
"3908","Gene100","H3K9ac",0.0480349344978166,"control4_leaves",100,"High Expression",3
"3909","Downstream","H3K9ac",0,"control4_leaves",120,"High Expression",3
"3910","DownstreamIntergenic","H3K9ac",0,"control4_leaves",140,"High Expression",3
"3911","UpstreamIntergenic","H4K12ac",0,"control4_leaves",-60,"High Expression",3
"3912","Promotor1000","H4K12ac",0,"control4_leaves",-40,"High Expression",3
"3913","Promotor500","H4K12ac",0,"control4_leaves",-20,"High Expression",3
"3914","Gene20","H4K12ac",0,"control4_leaves",20,"High Expression",3
"3915","Gene40","H4K12ac",0,"control4_leaves",40,"High Expression",3
"3916","Gene60","H4K12ac",0,"control4_leaves",60,"High Expression",3
"3917","Gene80","H4K12ac",0,"control4_leaves",80,"High Expression",3
"3918","Gene100","H4K12ac",0,"control4_leaves",100,"High Expression",3
"3919","Downstream","H4K12ac",0,"control4_leaves",120,"High Expression",3
"3920","DownstreamIntergenic","H4K12ac",0,"control4_leaves",140,"High Expression",3
"3921","UpstreamIntergenic","H3K27me1",0,"control4_leaves",-60,"High Expression",3
"3922","Promotor1000","H3K27me1",0,"control4_leaves",-40,"High Expression",3
"3923","Promotor500","H3K27me1",0,"control4_leaves",-20,"High Expression",3
"3924","Gene20","H3K27me1",0,"control4_leaves",20,"High Expression",3
"3925","Gene40","H3K27me1",0.289699570815451,"control4_leaves",40,"High Expression",3
"3926","Gene60","H3K27me1",0.610762581904796,"control4_leaves",60,"High Expression",3
"3927","Gene80","H3K27me1",0.289699570815451,"control4_leaves",80,"High Expression",3
"3928","Gene100","H3K27me1",0,"control4_leaves",100,"High Expression",3
"3929","Downstream","H3K27me1",0,"control4_leaves",120,"High Expression",3
"3930","DownstreamIntergenic","H3K27me1",0,"control4_leaves",140,"High Expression",3
"3931","UpstreamIntergenic","H4K16ac",0,"control4_leaves",-60,"High Expression",3
"3932","Promotor1000","H4K16ac",0,"control4_leaves",-40,"High Expression",3
"3933","Promotor500","H4K16ac",0,"control4_leaves",-20,"High Expression",3
"3934","Gene20","H4K16ac",0,"control4_leaves",20,"High Expression",3
"3935","Gene40","H4K16ac",0,"control4_leaves",40,"High Expression",3
"3936","Gene60","H4K16ac",0,"control4_leaves",60,"High Expression",3
"3937","Gene80","H4K16ac",0,"control4_leaves",80,"High Expression",3
"3938","Gene100","H4K16ac",0,"control4_leaves",100,"High Expression",3
"3939","Downstream","H4K16ac",0,"control4_leaves",120,"High Expression",3
"3940","DownstreamIntergenic","H4K16ac",0,"control4_leaves",140,"High Expression",3
"3941","UpstreamIntergenic","H3K14ac",0,"control4_leaves",-60,"High Expression",3
"3942","Promotor1000","H3K14ac",0,"control4_leaves",-40,"High Expression",3
"3943","Promotor500","H3K14ac",0,"control4_leaves",-20,"High Expression",3
"3944","Gene20","H3K14ac",0,"control4_leaves",20,"High Expression",3
"3945","Gene40","H3K14ac",0,"control4_leaves",40,"High Expression",3
"3946","Gene60","H3K14ac",0,"control4_leaves",60,"High Expression",3
"3947","Gene80","H3K14ac",0,"control4_leaves",80,"High Expression",3
"3948","Gene100","H3K14ac",0,"control4_leaves",100,"High Expression",3
"3949","Downstream","H3K14ac",0,"control4_leaves",120,"High Expression",3
"3950","DownstreamIntergenic","H3K14ac",0,"control4_leaves",140,"High Expression",3
"3951","UpstreamIntergenic","H2A",0,"control4_leaves",-60,"High Expression",3
"3952","Promotor1000","H2A",0.138333333333333,"control4_leaves",-40,"High Expression",3
"3953","Promotor500","H2A",0,"control4_leaves",-20,"High Expression",3
"3954","Gene20","H2A",0.152510608329633,"control4_leaves",20,"High Expression",3
"3955","Gene40","H2A",0.88695652173913,"control4_leaves",40,"High Expression",3
"3956","Gene60","H2A",1,"control4_leaves",60,"High Expression",3
"3957","Gene80","H2A",0.574939234690608,"control4_leaves",80,"High Expression",3
"3958","Gene100","H2A",0.253046594982079,"control4_leaves",100,"High Expression",3
"3959","Downstream","H2A",0,"control4_leaves",120,"High Expression",3
"3960","DownstreamIntergenic","H2A",0,"control4_leaves",140,"High Expression",3
"3961","UpstreamIntergenic","H3",0,"control4_leaves",-60,"High Expression",3
"3962","Promotor1000","H3",0,"control4_leaves",-40,"High Expression",3
"3963","Promotor500","H3",0,"control4_leaves",-20,"High Expression",3
"3964","Gene20","H3",0,"control4_leaves",20,"High Expression",3
"3965","Gene40","H3",0,"control4_leaves",40,"High Expression",3
"3966","Gene60","H3",0,"control4_leaves",60,"High Expression",3
"3967","Gene80","H3",0,"control4_leaves",80,"High Expression",3
"3968","Gene100","H3",0,"control4_leaves",100,"High Expression",3
"3969","Downstream","H3",0,"control4_leaves",120,"High Expression",3
"3970","DownstreamIntergenic","H3",0,"control4_leaves",140,"High Expression",3
"3971","UpstreamIntergenic","H2A-X",0,"control4_leaves",-60,"High Expression",3
"3972","Promotor1000","H2A-X",0,"control4_leaves",-40,"High Expression",3
"3973","Promotor500","H2A-X",0,"control4_leaves",-20,"High Expression",3
"3974","Gene20","H2A-X",0,"control4_leaves",20,"High Expression",3
"3975","Gene40","H2A-X",0,"control4_leaves",40,"High Expression",3
"3976","Gene60","H2A-X",0.105865522174535,"control4_leaves",60,"High Expression",3
"3977","Gene80","H2A-X",0.333333333333333,"control4_leaves",80,"High Expression",3
"3978","Gene100","H2A-X",0.00860215053763441,"control4_leaves",100,"High Expression",3
"3979","Downstream","H2A-X",0,"control4_leaves",120,"High Expression",3
"3980","DownstreamIntergenic","H2A-X",0,"control4_leaves",140,"High Expression",3
"3981","UpstreamIntergenic","H3K18ac",0,"control4_leaves",-60,"High Expression",3
"3982","Promotor1000","H3K18ac",0,"control4_leaves",-40,"High Expression",3
"3983","Promotor500","H3K18ac",0,"control4_leaves",-20,"High Expression",3
"3984","Gene20","H3K18ac",0,"control4_leaves",20,"High Expression",3
"3985","Gene40","H3K18ac",0,"control4_leaves",40,"High Expression",3
"3986","Gene60","H3K18ac",0,"control4_leaves",60,"High Expression",3
"3987","Gene80","H3K18ac",0,"control4_leaves",80,"High Expression",3
"3988","Gene100","H3K18ac",0,"control4_leaves",100,"High Expression",3
"3989","Downstream","H3K18ac",0,"control4_leaves",120,"High Expression",3
"3990","DownstreamIntergenic","H3K18ac",0,"control4_leaves",140,"High Expression",3
"3991","UpstreamIntergenic","H3-3",0,"control5_leaves",-60,"No Expression",52
"3992","Promotor1000","H3-3",0,"control5_leaves",-40,"No Expression",52
"3993","Promotor500","H3-3",0,"control5_leaves",-20,"No Expression",52
"3994","Gene20","H3-3",0,"control5_leaves",20,"No Expression",52
"3995","Gene40","H3-3",0,"control5_leaves",40,"No Expression",52
"3996","Gene60","H3-3",0,"control5_leaves",60,"No Expression",52
"3997","Gene80","H3-3",0,"control5_leaves",80,"No Expression",52
"3998","Gene100","H3-3",0,"control5_leaves",100,"No Expression",52
"3999","Downstream","H3-3",0,"control5_leaves",120,"No Expression",52
"4000","DownstreamIntergenic","H3-3",0,"control5_leaves",140,"No Expression",52
"4001","UpstreamIntergenic","H3K9me2",0,"control5_leaves",-60,"No Expression",52
"4002","Promotor1000","H3K9me2",0,"control5_leaves",-40,"No Expression",52
"4003","Promotor500","H3K9me2",0,"control5_leaves",-20,"No Expression",52
"4004","Gene20","H3K9me2",0,"control5_leaves",20,"No Expression",52
"4005","Gene40","H3K9me2",0,"control5_leaves",40,"No Expression",52
"4006","Gene60","H3K9me2",0,"control5_leaves",60,"No Expression",52
"4007","Gene80","H3K9me2",0,"control5_leaves",80,"No Expression",52
"4008","Gene100","H3K9me2",0,"control5_leaves",100,"No Expression",52
"4009","Downstream","H3K9me2",0,"control5_leaves",120,"No Expression",52
"4010","DownstreamIntergenic","H3K9me2",0,"control5_leaves",140,"No Expression",52
"4011","UpstreamIntergenic","H3K27me3",0.129672546376595,"control5_leaves",-60,"No Expression",52
"4012","Promotor1000","H3K27me3",0.143384615384615,"control5_leaves",-40,"No Expression",52
"4013","Promotor500","H3K27me3",0.369,"control5_leaves",-20,"No Expression",52
"4014","Gene20","H3K27me3",0.42621897879878,"control5_leaves",20,"No Expression",52
"4015","Gene40","H3K27me3",0.439763641768524,"control5_leaves",40,"No Expression",52
"4016","Gene60","H3K27me3",0.421433928297001,"control5_leaves",60,"No Expression",52
"4017","Gene80","H3K27me3",0.351219476666744,"control5_leaves",80,"No Expression",52
"4018","Gene100","H3K27me3",0.346084770114942,"control5_leaves",100,"No Expression",52
"4019","Downstream","H3K27me3",0.323942307692308,"control5_leaves",120,"No Expression",52
"4020","DownstreamIntergenic","H3K27me3",0.165327108465371,"control5_leaves",140,"No Expression",52
"4021","UpstreamIntergenic","H2A-Z",0.0530089301022485,"control5_leaves",-60,"No Expression",52
"4022","Promotor1000","H2A-Z",0.134384615384615,"control5_leaves",-40,"No Expression",52
"4023","Promotor500","H2A-Z",0.345192307692308,"control5_leaves",-20,"No Expression",52
"4024","Gene20","H2A-Z",0.553600979352758,"control5_leaves",20,"No Expression",52
"4025","Gene40","H2A-Z",0.606711460471349,"control5_leaves",40,"No Expression",52
"4026","Gene60","H2A-Z",0.544962018636419,"control5_leaves",60,"No Expression",52
"4027","Gene80","H2A-Z",0.570607350032641,"control5_leaves",80,"No Expression",52
"4028","Gene100","H2A-Z",0.483830164103265,"control5_leaves",100,"No Expression",52
"4029","Downstream","H2A-Z",0.280192307692308,"control5_leaves",120,"No Expression",52
"4030","DownstreamIntergenic","H2A-Z",0.103403814435584,"control5_leaves",140,"No Expression",52
"4031","UpstreamIntergenic","H2AK121ub",0,"control5_leaves",-60,"No Expression",52
"4032","Promotor1000","H2AK121ub",0,"control5_leaves",-40,"No Expression",52
"4033","Promotor500","H2AK121ub",0,"control5_leaves",-20,"No Expression",52
"4034","Gene20","H2AK121ub",0,"control5_leaves",20,"No Expression",52
"4035","Gene40","H2AK121ub",0,"control5_leaves",40,"No Expression",52
"4036","Gene60","H2AK121ub",0,"control5_leaves",60,"No Expression",52
"4037","Gene80","H2AK121ub",0,"control5_leaves",80,"No Expression",52
"4038","Gene100","H2AK121ub",0,"control5_leaves",100,"No Expression",52
"4039","Downstream","H2AK121ub",0,"control5_leaves",120,"No Expression",52
"4040","DownstreamIntergenic","H2AK121ub",0,"control5_leaves",140,"No Expression",52
"4041","UpstreamIntergenic","H3ac",0,"control5_leaves",-60,"No Expression",52
"4042","Promotor1000","H3ac",0,"control5_leaves",-40,"No Expression",52
"4043","Promotor500","H3ac",0,"control5_leaves",-20,"No Expression",52
"4044","Gene20","H3ac",0,"control5_leaves",20,"No Expression",52
"4045","Gene40","H3ac",0,"control5_leaves",40,"No Expression",52
"4046","Gene60","H3ac",0,"control5_leaves",60,"No Expression",52
"4047","Gene80","H3ac",0,"control5_leaves",80,"No Expression",52
"4048","Gene100","H3ac",0,"control5_leaves",100,"No Expression",52
"4049","Downstream","H3ac",0,"control5_leaves",120,"No Expression",52
"4050","DownstreamIntergenic","H3ac",0,"control5_leaves",140,"No Expression",52
"4051","UpstreamIntergenic","H3K4me3",0,"control5_leaves",-60,"No Expression",52
"4052","Promotor1000","H3K4me3",0.0803653846153846,"control5_leaves",-40,"No Expression",52
"4053","Promotor500","H3K4me3",0.0581923076923077,"control5_leaves",-20,"No Expression",52
"4054","Gene20","H3K4me3",0.0683124148842067,"control5_leaves",20,"No Expression",52
"4055","Gene40","H3K4me3",0.0393613863222482,"control5_leaves",40,"No Expression",52
"4056","Gene60","H3K4me3",0.0384615384615385,"control5_leaves",60,"No Expression",52
