"","Region","Modification","Frequency","axisGroup","Expression","dataToAnalyse"
"3928","Gene100","H3-3",0,100,"High Expression","control4_leaves"
"3929","Gene100","H3K9me2",0,100,"High Expression","control4_leaves"
"3930","Gene100","H3K27me3",0,100,"High Expression","control4_leaves"
"3931","Gene100","H2A-Z",0,100,"High Expression","control4_leaves"
"3932","Gene100","H2AK121ub",0,100,"High Expression","control4_leaves"
"3933","Gene100","H3ac",0,100,"High Expression","control4_leaves"
"3934","Gene100","H3K4me3",33.3333333333333,100,"High Expression","control4_leaves"
"3935","Gene100","H3K36me3",33.3333333333333,100,"High Expression","control4_leaves"
"3936","Gene100","H3K27ac",0,100,"High Expression","control4_leaves"
"3937","Gene100","H4K5ac",0,100,"High Expression","control4_leaves"
"3938","Gene100","H4K8ac",0,100,"High Expression","control4_leaves"
"3939","Gene100","H3-1",0,100,"High Expression","control4_leaves"
"3940","Gene100","H3K9ac",33.3333333333333,100,"High Expression","control4_leaves"
"3941","Gene100","H4K12ac",0,100,"High Expression","control4_leaves"
"3942","Gene100","H3K27me1",0,100,"High Expression","control4_leaves"
"3943","Gene100","H4K16ac",0,100,"High Expression","control4_leaves"
"3944","Gene100","H3K14ac",0,100,"High Expression","control4_leaves"
"3945","Gene100","H2A",33.3333333333333,100,"High Expression","control4_leaves"
"3946","Gene100","H3",0,100,"High Expression","control4_leaves"
"3947","Gene100","H2A-X",33.3333333333333,100,"High Expression","control4_leaves"
"3948","Gene100","H3K18ac",0,100,"High Expression","control4_leaves"
"3949","Downstream","H3-3",0,120,"High Expression","control4_leaves"
"3950","Downstream","H3K9me2",0,120,"High Expression","control4_leaves"
"3951","Downstream","H3K27me3",0,120,"High Expression","control4_leaves"
"3952","Downstream","H2A-Z",0,120,"High Expression","control4_leaves"
"3953","Downstream","H2AK121ub",0,120,"High Expression","control4_leaves"
"3954","Downstream","H3ac",0,120,"High Expression","control4_leaves"
"3955","Downstream","H3K4me3",0,120,"High Expression","control4_leaves"
"3956","Downstream","H3K36me3",33.3333333333333,120,"High Expression","control4_leaves"
"3957","Downstream","H3K27ac",0,120,"High Expression","control4_leaves"
"3958","Downstream","H4K5ac",0,120,"High Expression","control4_leaves"
"3959","Downstream","H4K8ac",0,120,"High Expression","control4_leaves"
"3960","Downstream","H3-1",0,120,"High Expression","control4_leaves"
"3961","Downstream","H3K9ac",0,120,"High Expression","control4_leaves"
"3962","Downstream","H4K12ac",0,120,"High Expression","control4_leaves"
"3963","Downstream","H3K27me1",0,120,"High Expression","control4_leaves"
"3964","Downstream","H4K16ac",0,120,"High Expression","control4_leaves"
"3965","Downstream","H3K14ac",0,120,"High Expression","control4_leaves"
"3966","Downstream","H2A",0,120,"High Expression","control4_leaves"
"3967","Downstream","H3",0,120,"High Expression","control4_leaves"
"3968","Downstream","H2A-X",0,120,"High Expression","control4_leaves"
"3969","Downstream","H3K18ac",0,120,"High Expression","control4_leaves"
"3970","DownstreamIntergenic","H3-3",0,140,"High Expression","control4_leaves"
"3971","DownstreamIntergenic","H3K9me2",0,140,"High Expression","control4_leaves"
"3972","DownstreamIntergenic","H3K27me3",0,140,"High Expression","control4_leaves"
"3973","DownstreamIntergenic","H2A-Z",0,140,"High Expression","control4_leaves"
"3974","DownstreamIntergenic","H2AK121ub",0,140,"High Expression","control4_leaves"
"3975","DownstreamIntergenic","H3ac",0,140,"High Expression","control4_leaves"
"3976","DownstreamIntergenic","H3K4me3",0,140,"High Expression","control4_leaves"
"3977","DownstreamIntergenic","H3K36me3",0,140,"High Expression","control4_leaves"
"3978","DownstreamIntergenic","H3K27ac",0,140,"High Expression","control4_leaves"
"3979","DownstreamIntergenic","H4K5ac",0,140,"High Expression","control4_leaves"
"3980","DownstreamIntergenic","H4K8ac",0,140,"High Expression","control4_leaves"
"3981","DownstreamIntergenic","H3-1",0,140,"High Expression","control4_leaves"
"3982","DownstreamIntergenic","H3K9ac",0,140,"High Expression","control4_leaves"
"3983","DownstreamIntergenic","H4K12ac",0,140,"High Expression","control4_leaves"
"3984","DownstreamIntergenic","H3K27me1",0,140,"High Expression","control4_leaves"
"3985","DownstreamIntergenic","H4K16ac",0,140,"High Expression","control4_leaves"
"3986","DownstreamIntergenic","H3K14ac",0,140,"High Expression","control4_leaves"
"3987","DownstreamIntergenic","H2A",0,140,"High Expression","control4_leaves"
"3988","DownstreamIntergenic","H3",0,140,"High Expression","control4_leaves"
"3989","DownstreamIntergenic","H2A-X",0,140,"High Expression","control4_leaves"
"3990","DownstreamIntergenic","H3K18ac",0,140,"High Expression","control4_leaves"
"3991","UpstreamIntergenic","H3-3",0,-60,"No Expression","control5_leaves"
"3992","UpstreamIntergenic","H3K9me2",0,-60,"No Expression","control5_leaves"
"3993","UpstreamIntergenic","H3K27me3",19.2307692307692,-60,"No Expression","control5_leaves"
"3994","UpstreamIntergenic","H2A-Z",17.3076923076923,-60,"No Expression","control5_leaves"
"3995","UpstreamIntergenic","H2AK121ub",0,-60,"No Expression","control5_leaves"
"3996","UpstreamIntergenic","H3ac",0,-60,"No Expression","control5_leaves"
"3997","UpstreamIntergenic","H3K4me3",0,-60,"No Expression","control5_leaves"
"3998","UpstreamIntergenic","H3K36me3",0,-60,"No Expression","control5_leaves"
"3999","UpstreamIntergenic","H3K27ac",0,-60,"No Expression","control5_leaves"
"4000","UpstreamIntergenic","H4K5ac",0,-60,"No Expression","control5_leaves"
"4001","UpstreamIntergenic","H4K8ac",0,-60,"No Expression","control5_leaves"
"4002","UpstreamIntergenic","H3-1",0,-60,"No Expression","control5_leaves"
"4003","UpstreamIntergenic","H3K9ac",0,-60,"No Expression","control5_leaves"
"4004","UpstreamIntergenic","H4K12ac",0,-60,"No Expression","control5_leaves"
"4005","UpstreamIntergenic","H3K27me1",5.76923076923077,-60,"No Expression","control5_leaves"
"4006","UpstreamIntergenic","H4K16ac",0,-60,"No Expression","control5_leaves"
"4007","UpstreamIntergenic","H3K14ac",0,-60,"No Expression","control5_leaves"
"4008","UpstreamIntergenic","H2A",0,-60,"No Expression","control5_leaves"
"4009","UpstreamIntergenic","H3",0,-60,"No Expression","control5_leaves"
"4010","UpstreamIntergenic","H2A-X",0,-60,"No Expression","control5_leaves"
"4011","UpstreamIntergenic","H3K18ac",0,-60,"No Expression","control5_leaves"
"4012","Promotor1000","H3-3",0,-40,"No Expression","control5_leaves"
"4013","Promotor1000","H3K9me2",0,-40,"No Expression","control5_leaves"
"4014","Promotor1000","H3K27me3",34.6153846153846,-40,"No Expression","control5_leaves"
"4015","Promotor1000","H2A-Z",44.2307692307692,-40,"No Expression","control5_leaves"
"4016","Promotor1000","H2AK121ub",0,-40,"No Expression","control5_leaves"
"4017","Promotor1000","H3ac",0,-40,"No Expression","control5_leaves"
"4018","Promotor1000","H3K4me3",21.1538461538462,-40,"No Expression","control5_leaves"
"4019","Promotor1000","H3K36me3",23.0769230769231,-40,"No Expression","control5_leaves"
"4020","Promotor1000","H3K27ac",0,-40,"No Expression","control5_leaves"
"4021","Promotor1000","H4K5ac",0,-40,"No Expression","control5_leaves"
"4022","Promotor1000","H4K8ac",0,-40,"No Expression","control5_leaves"
"4023","Promotor1000","H3-1",0,-40,"No Expression","control5_leaves"
"4024","Promotor1000","H3K9ac",17.3076923076923,-40,"No Expression","control5_leaves"
"4025","Promotor1000","H4K12ac",0,-40,"No Expression","control5_leaves"
"4026","Promotor1000","H3K27me1",25,-40,"No Expression","control5_leaves"
"4027","Promotor1000","H4K16ac",0,-40,"No Expression","control5_leaves"
"4028","Promotor1000","H3K14ac",0,-40,"No Expression","control5_leaves"
"4029","Promotor1000","H2A",17.3076923076923,-40,"No Expression","control5_leaves"
"4030","Promotor1000","H3",0,-40,"No Expression","control5_leaves"
"4031","Promotor1000","H2A-X",5.76923076923077,-40,"No Expression","control5_leaves"
"4032","Promotor1000","H3K18ac",0,-40,"No Expression","control5_leaves"
"4033","Promotor500","H3-3",0,-20,"No Expression","control5_leaves"
"4034","Promotor500","H3K9me2",0,-20,"No Expression","control5_leaves"
"4035","Promotor500","H3K27me3",46.1538461538462,-20,"No Expression","control5_leaves"
"4036","Promotor500","H2A-Z",48.0769230769231,-20,"No Expression","control5_leaves"
"4037","Promotor500","H2AK121ub",0,-20,"No Expression","control5_leaves"
"4038","Promotor500","H3ac",0,-20,"No Expression","control5_leaves"
"4039","Promotor500","H3K4me3",13.4615384615385,-20,"No Expression","control5_leaves"
"4040","Promotor500","H3K36me3",9.61538461538462,-20,"No Expression","control5_leaves"
"4041","Promotor500","H3K27ac",0,-20,"No Expression","control5_leaves"
"4042","Promotor500","H4K5ac",0,-20,"No Expression","control5_leaves"
"4043","Promotor500","H4K8ac",0,-20,"No Expression","control5_leaves"
"4044","Promotor500","H3-1",0,-20,"No Expression","control5_leaves"
"4045","Promotor500","H3K9ac",9.61538461538462,-20,"No Expression","control5_leaves"
"4046","Promotor500","H4K12ac",0,-20,"No Expression","control5_leaves"
"4047","Promotor500","H3K27me1",21.1538461538462,-20,"No Expression","control5_leaves"
"4048","Promotor500","H4K16ac",0,-20,"No Expression","control5_leaves"
"4049","Promotor500","H3K14ac",0,-20,"No Expression","control5_leaves"
"4050","Promotor500","H2A",9.61538461538462,-20,"No Expression","control5_leaves"
"4051","Promotor500","H3",0,-20,"No Expression","control5_leaves"
"4052","Promotor500","H2A-X",3.84615384615385,-20,"No Expression","control5_leaves"
"4053","Promotor500","H3K18ac",0,-20,"No Expression","control5_leaves"
"4054","Gene20","H3-3",0,20,"No Expression","control5_leaves"
"4055","Gene20","H3K9me2",0,20,"No Expression","control5_leaves"
"4056","Gene20","H3K27me3",44.2307692307692,20,"No Expression","control5_leaves"
"4057","Gene20","H2A-Z",67.3076923076923,20,"No Expression","control5_leaves"
"4058","Gene20","H2AK121ub",0,20,"No Expression","control5_leaves"
"4059","Gene20","H3ac",0,20,"No Expression","control5_leaves"
"4060","Gene20","H3K4me3",9.61538461538462,20,"No Expression","control5_leaves"
"4061","Gene20","H3K36me3",3.84615384615385,20,"No Expression","control5_leaves"
"4062","Gene20","H3K27ac",0,20,"No Expression","control5_leaves"
"4063","Gene20","H4K5ac",0,20,"No Expression","control5_leaves"
"4064","Gene20","H4K8ac",0,20,"No Expression","control5_leaves"
"4065","Gene20","H3-1",0,20,"No Expression","control5_leaves"
"4066","Gene20","H3K9ac",1.92307692307692,20,"No Expression","control5_leaves"
"4067","Gene20","H4K12ac",0,20,"No Expression","control5_leaves"
"4068","Gene20","H3K27me1",44.2307692307692,20,"No Expression","control5_leaves"
"4069","Gene20","H4K16ac",0,20,"No Expression","control5_leaves"
"4070","Gene20","H3K14ac",0,20,"No Expression","control5_leaves"
"4071","Gene20","H2A",3.84615384615385,20,"No Expression","control5_leaves"
"4072","Gene20","H3",1.92307692307692,20,"No Expression","control5_leaves"
"4073","Gene20","H2A-X",0,20,"No Expression","control5_leaves"
"4074","Gene20","H3K18ac",0,20,"No Expression","control5_leaves"
"4075","Gene40","H3-3",0,40,"No Expression","control5_leaves"
"4076","Gene40","H3K9me2",0,40,"No Expression","control5_leaves"
"4077","Gene40","H3K27me3",46.1538461538462,40,"No Expression","control5_leaves"
"4078","Gene40","H2A-Z",67.3076923076923,40,"No Expression","control5_leaves"
"4079","Gene40","H2AK121ub",0,40,"No Expression","control5_leaves"
"4080","Gene40","H3ac",0,40,"No Expression","control5_leaves"
"4081","Gene40","H3K4me3",5.76923076923077,40,"No Expression","control5_leaves"
"4082","Gene40","H3K36me3",3.84615384615385,40,"No Expression","control5_leaves"
"4083","Gene40","H3K27ac",0,40,"No Expression","control5_leaves"
"4084","Gene40","H4K5ac",0,40,"No Expression","control5_leaves"
"4085","Gene40","H4K8ac",0,40,"No Expression","control5_leaves"
"4086","Gene40","H3-1",0,40,"No Expression","control5_leaves"
"4087","Gene40","H3K9ac",5.76923076923077,40,"No Expression","control5_leaves"
"4088","Gene40","H4K12ac",0,40,"No Expression","control5_leaves"
"4089","Gene40","H3K27me1",40.3846153846154,40,"No Expression","control5_leaves"
"4090","Gene40","H4K16ac",0,40,"No Expression","control5_leaves"
"4091","Gene40","H3K14ac",0,40,"No Expression","control5_leaves"
"4092","Gene40","H2A",3.84615384615385,40,"No Expression","control5_leaves"
"4093","Gene40","H3",1.92307692307692,40,"No Expression","control5_leaves"
"4094","Gene40","H2A-X",1.92307692307692,40,"No Expression","control5_leaves"
"4095","Gene40","H3K18ac",0,40,"No Expression","control5_leaves"
"4096","Gene60","H3-3",0,60,"No Expression","control5_leaves"
"4097","Gene60","H3K9me2",0,60,"No Expression","control5_leaves"
"4098","Gene60","H3K27me3",44.2307692307692,60,"No Expression","control5_leaves"
"4099","Gene60","H2A-Z",63.4615384615385,60,"No Expression","control5_leaves"
"4100","Gene60","H2AK121ub",0,60,"No Expression","control5_leaves"
"4101","Gene60","H3ac",0,60,"No Expression","control5_leaves"
"4102","Gene60","H3K4me3",3.84615384615385,60,"No Expression","control5_leaves"
"4103","Gene60","H3K36me3",3.84615384615385,60,"No Expression","control5_leaves"
"4104","Gene60","H3K27ac",0,60,"No Expression","control5_leaves"
"4105","Gene60","H4K5ac",0,60,"No Expression","control5_leaves"
"4106","Gene60","H4K8ac",0,60,"No Expression","control5_leaves"
"4107","Gene60","H3-1",0,60,"No Expression","control5_leaves"
"4108","Gene60","H3K9ac",5.76923076923077,60,"No Expression","control5_leaves"
"4109","Gene60","H4K12ac",0,60,"No Expression","control5_leaves"
"4110","Gene60","H3K27me1",36.5384615384615,60,"No Expression","control5_leaves"
"4111","Gene60","H4K16ac",0,60,"No Expression","control5_leaves"
"4112","Gene60","H3K14ac",0,60,"No Expression","control5_leaves"
"4113","Gene60","H2A",1.92307692307692,60,"No Expression","control5_leaves"
"4114","Gene60","H3",1.92307692307692,60,"No Expression","control5_leaves"
"4115","Gene60","H2A-X",1.92307692307692,60,"No Expression","control5_leaves"
"4116","Gene60","H3K18ac",0,60,"No Expression","control5_leaves"
"4117","Gene80","H3-3",0,80,"No Expression","control5_leaves"
"4118","Gene80","H3K9me2",0,80,"No Expression","control5_leaves"
"4119","Gene80","H3K27me3",38.4615384615385,80,"No Expression","control5_leaves"
"4120","Gene80","H2A-Z",63.4615384615385,80,"No Expression","control5_leaves"
"4121","Gene80","H2AK121ub",0,80,"No Expression","control5_leaves"
"4122","Gene80","H3ac",0,80,"No Expression","control5_leaves"
"4123","Gene80","H3K4me3",3.84615384615385,80,"No Expression","control5_leaves"
"4124","Gene80","H3K36me3",3.84615384615385,80,"No Expression","control5_leaves"
"4125","Gene80","H3K27ac",0,80,"No Expression","control5_leaves"
"4126","Gene80","H4K5ac",0,80,"No Expression","control5_leaves"
"4127","Gene80","H4K8ac",0,80,"No Expression","control5_leaves"
"4128","Gene80","H3-1",0,80,"No Expression","control5_leaves"
"4129","Gene80","H3K9ac",5.76923076923077,80,"No Expression","control5_leaves"
"4130","Gene80","H4K12ac",0,80,"No Expression","control5_leaves"
"4131","Gene80","H3K27me1",36.5384615384615,80,"No Expression","control5_leaves"
"4132","Gene80","H4K16ac",0,80,"No Expression","control5_leaves"
"4133","Gene80","H3K14ac",0,80,"No Expression","control5_leaves"
"4134","Gene80","H2A",0,80,"No Expression","control5_leaves"
"4135","Gene80","H3",1.92307692307692,80,"No Expression","control5_leaves"
"4136","Gene80","H2A-X",1.92307692307692,80,"No Expression","control5_leaves"
"4137","Gene80","H3K18ac",0,80,"No Expression","control5_leaves"
"4138","Gene100","H3-3",0,100,"No Expression","control5_leaves"
"4139","Gene100","H3K9me2",0,100,"No Expression","control5_leaves"
"4140","Gene100","H3K27me3",34.6153846153846,100,"No Expression","control5_leaves"
"4141","Gene100","H2A-Z",59.6153846153846,100,"No Expression","control5_leaves"
"4142","Gene100","H2AK121ub",0,100,"No Expression","control5_leaves"
"4143","Gene100","H3ac",0,100,"No Expression","control5_leaves"
"4144","Gene100","H3K4me3",1.92307692307692,100,"No Expression","control5_leaves"
"4145","Gene100","H3K36me3",1.92307692307692,100,"No Expression","control5_leaves"
"4146","Gene100","H3K27ac",0,100,"No Expression","control5_leaves"
"4147","Gene100","H4K5ac",0,100,"No Expression","control5_leaves"
"4148","Gene100","H4K8ac",0,100,"No Expression","control5_leaves"
"4149","Gene100","H3-1",0,100,"No Expression","control5_leaves"
"4150","Gene100","H3K9ac",3.84615384615385,100,"No Expression","control5_leaves"
"4151","Gene100","H4K12ac",0,100,"No Expression","control5_leaves"
"4152","Gene100","H3K27me1",28.8461538461538,100,"No Expression","control5_leaves"
"4153","Gene100","H4K16ac",0,100,"No Expression","control5_leaves"
"4154","Gene100","H3K14ac",0,100,"No Expression","control5_leaves"
"4155","Gene100","H2A",3.84615384615385,100,"No Expression","control5_leaves"
"4156","Gene100","H3",1.92307692307692,100,"No Expression","control5_leaves"
"4157","Gene100","H2A-X",1.92307692307692,100,"No Expression","control5_leaves"
"4158","Gene100","H3K18ac",0,100,"No Expression","control5_leaves"
"4159","Downstream","H3-3",0,120,"No Expression","control5_leaves"
"4160","Downstream","H3K9me2",0,120,"No Expression","control5_leaves"
"4161","Downstream","H3K27me3",32.6923076923077,120,"No Expression","control5_leaves"
"4162","Downstream","H2A-Z",42.3076923076923,120,"No Expression","control5_leaves"
"4163","Downstream","H2AK121ub",0,120,"No Expression","control5_leaves"
"4164","Downstream","H3ac",0,120,"No Expression","control5_leaves"
"4165","Downstream","H3K4me3",1.92307692307692,120,"No Expression","control5_leaves"
"4166","Downstream","H3K36me3",1.92307692307692,120,"No Expression","control5_leaves"
"4167","Downstream","H3K27ac",0,120,"No Expression","control5_leaves"
"4168","Downstream","H4K5ac",0,120,"No Expression","control5_leaves"
"4169","Downstream","H4K8ac",0,120,"No Expression","control5_leaves"
"4170","Downstream","H3-1",0,120,"No Expression","control5_leaves"
"4171","Downstream","H3K9ac",3.84615384615385,120,"No Expression","control5_leaves"
"4172","Downstream","H4K12ac",0,120,"No Expression","control5_leaves"
"4173","Downstream","H3K27me1",13.4615384615385,120,"No Expression","control5_leaves"
"4174","Downstream","H4K16ac",0,120,"No Expression","control5_leaves"
"4175","Downstream","H3K14ac",0,120,"No Expression","control5_leaves"
"4176","Downstream","H2A",5.76923076923077,120,"No Expression","control5_leaves"
"4177","Downstream","H3",0,120,"No Expression","control5_leaves"
"4178","Downstream","H2A-X",0,120,"No Expression","control5_leaves"
"4179","Downstream","H3K18ac",0,120,"No Expression","control5_leaves"
"4180","DownstreamIntergenic","H3-3",0,140,"No Expression","control5_leaves"
"4181","DownstreamIntergenic","H3K9me2",0,140,"No Expression","control5_leaves"
"4182","DownstreamIntergenic","H3K27me3",25,140,"No Expression","control5_leaves"
"4183","DownstreamIntergenic","H2A-Z",26.9230769230769,140,"No Expression","control5_leaves"
"4184","DownstreamIntergenic","H2AK121ub",0,140,"No Expression","control5_leaves"
"4185","DownstreamIntergenic","H3ac",0,140,"No Expression","control5_leaves"
"4186","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control5_leaves"
"4187","DownstreamIntergenic","H3K36me3",0,140,"No Expression","control5_leaves"
"4188","DownstreamIntergenic","H3K27ac",0,140,"No Expression","control5_leaves"
"4189","DownstreamIntergenic","H4K5ac",0,140,"No Expression","control5_leaves"
"4190","DownstreamIntergenic","H4K8ac",0,140,"No Expression","control5_leaves"
"4191","DownstreamIntergenic","H3-1",0,140,"No Expression","control5_leaves"
"4192","DownstreamIntergenic","H3K9ac",0,140,"No Expression","control5_leaves"
"4193","DownstreamIntergenic","H4K12ac",0,140,"No Expression","control5_leaves"
"4194","DownstreamIntergenic","H3K27me1",9.61538461538462,140,"No Expression","control5_leaves"
"4195","DownstreamIntergenic","H4K16ac",0,140,"No Expression","control5_leaves"
"4196","DownstreamIntergenic","H3K14ac",0,140,"No Expression","control5_leaves"
"4197","DownstreamIntergenic","H2A",0,140,"No Expression","control5_leaves"
"4198","DownstreamIntergenic","H3",0,140,"No Expression","control5_leaves"
"4199","DownstreamIntergenic","H2A-X",1.92307692307692,140,"No Expression","control5_leaves"
"4200","DownstreamIntergenic","H3K18ac",0,140,"No Expression","control5_leaves"
"4201","UpstreamIntergenic","H3-3",0,-60,"Low Expression","control5_leaves"
"4202","UpstreamIntergenic","H3K9me2",0,-60,"Low Expression","control5_leaves"
"4203","UpstreamIntergenic","H3K27me3",10.5263157894737,-60,"Low Expression","control5_leaves"
"4204","UpstreamIntergenic","H2A-Z",19.2982456140351,-60,"Low Expression","control5_leaves"
"4205","UpstreamIntergenic","H2AK121ub",0,-60,"Low Expression","control5_leaves"
"4206","UpstreamIntergenic","H3ac",0,-60,"Low Expression","control5_leaves"
"4207","UpstreamIntergenic","H3K4me3",1.75438596491228,-60,"Low Expression","control5_leaves"
"4208","UpstreamIntergenic","H3K36me3",0,-60,"Low Expression","control5_leaves"
"4209","UpstreamIntergenic","H3K27ac",0,-60,"Low Expression","control5_leaves"
"4210","UpstreamIntergenic","H4K5ac",0,-60,"Low Expression","control5_leaves"
"4211","UpstreamIntergenic","H4K8ac",0,-60,"Low Expression","control5_leaves"
"4212","UpstreamIntergenic","H3-1",0,-60,"Low Expression","control5_leaves"
"4213","UpstreamIntergenic","H3K9ac",1.75438596491228,-60,"Low Expression","control5_leaves"
"4214","UpstreamIntergenic","H4K12ac",0,-60,"Low Expression","control5_leaves"
"4215","UpstreamIntergenic","H3K27me1",0.87719298245614,-60,"Low Expression","control5_leaves"
"4216","UpstreamIntergenic","H4K16ac",0,-60,"Low Expression","control5_leaves"
"4217","UpstreamIntergenic","H3K14ac",0,-60,"Low Expression","control5_leaves"
"4218","UpstreamIntergenic","H2A",0,-60,"Low Expression","control5_leaves"
"4219","UpstreamIntergenic","H3",0,-60,"Low Expression","control5_leaves"
"4220","UpstreamIntergenic","H2A-X",0,-60,"Low Expression","control5_leaves"
"4221","UpstreamIntergenic","H3K18ac",0,-60,"Low Expression","control5_leaves"
"4222","Promotor1000","H3-3",0,-40,"Low Expression","control5_leaves"
"4223","Promotor1000","H3K9me2",0,-40,"Low Expression","control5_leaves"
"4224","Promotor1000","H3K27me3",13.1578947368421,-40,"Low Expression","control5_leaves"
"4225","Promotor1000","H2A-Z",27.1929824561404,-40,"Low Expression","control5_leaves"
"4226","Promotor1000","H2AK121ub",0,-40,"Low Expression","control5_leaves"
"4227","Promotor1000","H3ac",0,-40,"Low Expression","control5_leaves"
"4228","Promotor1000","H3K4me3",14.9122807017544,-40,"Low Expression","control5_leaves"
"4229","Promotor1000","H3K36me3",20.1754385964912,-40,"Low Expression","control5_leaves"
"4230","Promotor1000","H3K27ac",0,-40,"Low Expression","control5_leaves"
"4231","Promotor1000","H4K5ac",0,-40,"Low Expression","control5_leaves"
"4232","Promotor1000","H4K8ac",0,-40,"Low Expression","control5_leaves"
"4233","Promotor1000","H3-1",0,-40,"Low Expression","control5_leaves"
"4234","Promotor1000","H3K9ac",21.0526315789474,-40,"Low Expression","control5_leaves"
"4235","Promotor1000","H4K12ac",0,-40,"Low Expression","control5_leaves"
"4236","Promotor1000","H3K27me1",18.4210526315789,-40,"Low Expression","control5_leaves"
"4237","Promotor1000","H4K16ac",0,-40,"Low Expression","control5_leaves"
"4238","Promotor1000","H3K14ac",0,-40,"Low Expression","control5_leaves"
"4239","Promotor1000","H2A",23.6842105263158,-40,"Low Expression","control5_leaves"
"4240","Promotor1000","H3",0.87719298245614,-40,"Low Expression","control5_leaves"
"4241","Promotor1000","H2A-X",4.3859649122807,-40,"Low Expression","control5_leaves"
"4242","Promotor1000","H3K18ac",0,-40,"Low Expression","control5_leaves"
"4243","Promotor500","H3-3",0,-20,"Low Expression","control5_leaves"
"4244","Promotor500","H3K9me2",0,-20,"Low Expression","control5_leaves"
"4245","Promotor500","H3K27me3",10.5263157894737,-20,"Low Expression","control5_leaves"
"4246","Promotor500","H2A-Z",33.3333333333333,-20,"Low Expression","control5_leaves"
"4247","Promotor500","H2AK121ub",0,-20,"Low Expression","control5_leaves"
"4248","Promotor500","H3ac",0,-20,"Low Expression","control5_leaves"
"4249","Promotor500","H3K4me3",32.4561403508772,-20,"Low Expression","control5_leaves"
"4250","Promotor500","H3K36me3",16.6666666666667,-20,"Low Expression","control5_leaves"
"4251","Promotor500","H3K27ac",0,-20,"Low Expression","control5_leaves"
"4252","Promotor500","H4K5ac",0,-20,"Low Expression","control5_leaves"
"4253","Promotor500","H4K8ac",0,-20,"Low Expression","control5_leaves"
"4254","Promotor500","H3-1",0,-20,"Low Expression","control5_leaves"
"4255","Promotor500","H3K9ac",35.0877192982456,-20,"Low Expression","control5_leaves"
"4256","Promotor500","H4K12ac",0,-20,"Low Expression","control5_leaves"
"4257","Promotor500","H3K27me1",8.7719298245614,-20,"Low Expression","control5_leaves"
"4258","Promotor500","H4K16ac",0,-20,"Low Expression","control5_leaves"
"4259","Promotor500","H3K14ac",0,-20,"Low Expression","control5_leaves"
"4260","Promotor500","H2A",6.14035087719298,-20,"Low Expression","control5_leaves"
"4261","Promotor500","H3",0,-20,"Low Expression","control5_leaves"
"4262","Promotor500","H2A-X",0,-20,"Low Expression","control5_leaves"
"4263","Promotor500","H3K18ac",0,-20,"Low Expression","control5_leaves"
"4264","Gene20","H3-3",0,20,"Low Expression","control5_leaves"
"4265","Gene20","H3K9me2",0,20,"Low Expression","control5_leaves"
"4266","Gene20","H3K27me3",7.01754385964912,20,"Low Expression","control5_leaves"
"4267","Gene20","H2A-Z",81.5789473684211,20,"Low Expression","control5_leaves"
"4268","Gene20","H2AK121ub",0,20,"Low Expression","control5_leaves"
"4269","Gene20","H3ac",0,20,"Low Expression","control5_leaves"
"4270","Gene20","H3K4me3",85.9649122807018,20,"Low Expression","control5_leaves"
"4271","Gene20","H3K36me3",64.9122807017544,20,"Low Expression","control5_leaves"
"4272","Gene20","H3K27ac",0,20,"Low Expression","control5_leaves"
"4273","Gene20","H4K5ac",0,20,"Low Expression","control5_leaves"
"4274","Gene20","H4K8ac",0,20,"Low Expression","control5_leaves"
"4275","Gene20","H3-1",0,20,"Low Expression","control5_leaves"
"4276","Gene20","H3K9ac",71.0526315789474,20,"Low Expression","control5_leaves"
"4277","Gene20","H4K12ac",0,20,"Low Expression","control5_leaves"
"4278","Gene20","H3K27me1",25.4385964912281,20,"Low Expression","control5_leaves"
"4279","Gene20","H4K16ac",0,20,"Low Expression","control5_leaves"
"4280","Gene20","H3K14ac",0,20,"Low Expression","control5_leaves"
"4281","Gene20","H2A",16.6666666666667,20,"Low Expression","control5_leaves"
"4282","Gene20","H3",0,20,"Low Expression","control5_leaves"
"4283","Gene20","H2A-X",1.75438596491228,20,"Low Expression","control5_leaves"
"4284","Gene20","H3K18ac",0,20,"Low Expression","control5_leaves"
"4285","Gene40","H3-3",0,40,"Low Expression","control5_leaves"
"4286","Gene40","H3K9me2",0,40,"Low Expression","control5_leaves"
"4287","Gene40","H3K27me3",4.3859649122807,40,"Low Expression","control5_leaves"
"4288","Gene40","H2A-Z",59.6491228070175,40,"Low Expression","control5_leaves"
"4289","Gene40","H2AK121ub",0,40,"Low Expression","control5_leaves"
"4290","Gene40","H3ac",0,40,"Low Expression","control5_leaves"
"4291","Gene40","H3K4me3",65.7894736842105,40,"Low Expression","control5_leaves"
"4292","Gene40","H3K36me3",70.1754385964912,40,"Low Expression","control5_leaves"
"4293","Gene40","H3K27ac",0,40,"Low Expression","control5_leaves"
"4294","Gene40","H4K5ac",0,40,"Low Expression","control5_leaves"
"4295","Gene40","H4K8ac",0,40,"Low Expression","control5_leaves"
"4296","Gene40","H3-1",0,40,"Low Expression","control5_leaves"
"4297","Gene40","H3K9ac",58.7719298245614,40,"Low Expression","control5_leaves"
"4298","Gene40","H4K12ac",0,40,"Low Expression","control5_leaves"
"4299","Gene40","H3K27me1",37.719298245614,40,"Low Expression","control5_leaves"
