"","Region","Modification","Proportion","Tissue","axisGroup","Expression","SampleSize"
"4436","Gene60","H3K27me3",0.172464719395885,"control5_seedlings",60,"Intermediate Expression",11
"4437","Gene80","H3K27me3",0.0909090909090909,"control5_seedlings",80,"Intermediate Expression",11
"4438","Gene100","H3K27me3",0.0851275917065391,"control5_seedlings",100,"Intermediate Expression",11
"4439","Downstream","H3K27me3",0,"control5_seedlings",120,"Intermediate Expression",11
"4440","DownstreamIntergenic","H3K27me3",0,"control5_seedlings",140,"Intermediate Expression",11
"4441","UpstreamIntergenic","H2A-Z",0.0457807770778734,"control5_seedlings",-60,"Intermediate Expression",11
"4442","Promotor1000","H2A-Z",0.300181818181818,"control5_seedlings",-40,"Intermediate Expression",11
"4443","Promotor500","H2A-Z",0.487090909090909,"control5_seedlings",-20,"Intermediate Expression",11
"4444","Gene20","H2A-Z",0.865696366612944,"control5_seedlings",20,"Intermediate Expression",11
"4445","Gene40","H2A-Z",0.708103828836959,"control5_seedlings",40,"Intermediate Expression",11
"4446","Gene60","H2A-Z",0.507605381236447,"control5_seedlings",60,"Intermediate Expression",11
"4447","Gene80","H2A-Z",0.506268384927674,"control5_seedlings",80,"Intermediate Expression",11
"4448","Gene100","H2A-Z",0.402511961722488,"control5_seedlings",100,"Intermediate Expression",11
"4449","Downstream","H2A-Z",0.237727272727273,"control5_seedlings",120,"Intermediate Expression",11
"4450","DownstreamIntergenic","H2A-Z",0.0494726268206931,"control5_seedlings",140,"Intermediate Expression",11
"4451","UpstreamIntergenic","H2AK121ub",0.043411151935245,"control5_seedlings",-60,"Intermediate Expression",11
"4452","Promotor1000","H2AK121ub",0.163454545454545,"control5_seedlings",-40,"Intermediate Expression",11
"4453","Promotor500","H2AK121ub",0.241272727272727,"control5_seedlings",-20,"Intermediate Expression",11
"4454","Gene20","H2AK121ub",0.391872741825654,"control5_seedlings",20,"Intermediate Expression",11
"4455","Gene40","H2AK121ub",0.545454545454545,"control5_seedlings",40,"Intermediate Expression",11
"4456","Gene60","H2AK121ub",0.482075793786184,"control5_seedlings",60,"Intermediate Expression",11
"4457","Gene80","H2AK121ub",0.448839451981052,"control5_seedlings",80,"Intermediate Expression",11
"4458","Gene100","H2AK121ub",0.416772402654228,"control5_seedlings",100,"Intermediate Expression",11
"4459","Downstream","H2AK121ub",0.216818181818182,"control5_seedlings",120,"Intermediate Expression",11
"4460","DownstreamIntergenic","H2AK121ub",0.0307155715571557,"control5_seedlings",140,"Intermediate Expression",11
"4461","UpstreamIntergenic","H3ac",0,"control5_seedlings",-60,"Intermediate Expression",11
"4462","Promotor1000","H3ac",0,"control5_seedlings",-40,"Intermediate Expression",11
"4463","Promotor500","H3ac",0,"control5_seedlings",-20,"Intermediate Expression",11
"4464","Gene20","H3ac",0,"control5_seedlings",20,"Intermediate Expression",11
"4465","Gene40","H3ac",0,"control5_seedlings",40,"Intermediate Expression",11
"4466","Gene60","H3ac",0,"control5_seedlings",60,"Intermediate Expression",11
"4467","Gene80","H3ac",0,"control5_seedlings",80,"Intermediate Expression",11
"4468","Gene100","H3ac",0,"control5_seedlings",100,"Intermediate Expression",11
"4469","Downstream","H3ac",0,"control5_seedlings",120,"Intermediate Expression",11
"4470","DownstreamIntergenic","H3ac",0,"control5_seedlings",140,"Intermediate Expression",11
"4471","UpstreamIntergenic","H3K4me3",0,"control5_seedlings",-60,"Intermediate Expression",11
"4472","Promotor1000","H3K4me3",0.193909090909091,"control5_seedlings",-40,"Intermediate Expression",11
"4473","Promotor500","H3K4me3",0.370545454545455,"control5_seedlings",-20,"Intermediate Expression",11
"4474","Gene20","H3K4me3",0.780903856385821,"control5_seedlings",20,"Intermediate Expression",11
"4475","Gene40","H3K4me3",0.897354286851005,"control5_seedlings",40,"Intermediate Expression",11
"4476","Gene60","H3K4me3",0.761080846375851,"control5_seedlings",60,"Intermediate Expression",11
"4477","Gene80","H3K4me3",0.557941375412529,"control5_seedlings",80,"Intermediate Expression",11
"4478","Gene100","H3K4me3",0.307624667248522,"control5_seedlings",100,"Intermediate Expression",11
"4479","Downstream","H3K4me3",0.272727272727273,"control5_seedlings",120,"Intermediate Expression",11
"4480","DownstreamIntergenic","H3K4me3",0,"control5_seedlings",140,"Intermediate Expression",11
"4481","UpstreamIntergenic","H3K36me3",0,"control5_seedlings",-60,"Intermediate Expression",11
"4482","Promotor1000","H3K36me3",0.137727272727273,"control5_seedlings",-40,"Intermediate Expression",11
"4483","Promotor500","H3K36me3",0.373454545454545,"control5_seedlings",-20,"Intermediate Expression",11
"4484","Gene20","H3K36me3",0.615647737942104,"control5_seedlings",20,"Intermediate Expression",11
"4485","Gene40","H3K36me3",0.703166850479835,"control5_seedlings",40,"Intermediate Expression",11
"4486","Gene60","H3K36me3",0.71479653448344,"control5_seedlings",60,"Intermediate Expression",11
"4487","Gene80","H3K36me3",0.539426278097221,"control5_seedlings",80,"Intermediate Expression",11
"4488","Gene100","H3K36me3",0.209378628034799,"control5_seedlings",100,"Intermediate Expression",11
"4489","Downstream","H3K36me3",0.181818181818182,"control5_seedlings",120,"Intermediate Expression",11
"4490","DownstreamIntergenic","H3K36me3",0,"control5_seedlings",140,"Intermediate Expression",11
"4491","UpstreamIntergenic","H3K27ac",0,"control5_seedlings",-60,"Intermediate Expression",11
"4492","Promotor1000","H3K27ac",0.105,"control5_seedlings",-40,"Intermediate Expression",11
"4493","Promotor500","H3K27ac",0.362909090909091,"control5_seedlings",-20,"Intermediate Expression",11
"4494","Gene20","H3K27ac",0.662044639710507,"control5_seedlings",20,"Intermediate Expression",11
"4495","Gene40","H3K27ac",0.616470711736127,"control5_seedlings",40,"Intermediate Expression",11
"4496","Gene60","H3K27ac",0.455240017909275,"control5_seedlings",60,"Intermediate Expression",11
"4497","Gene80","H3K27ac",0.349524122087768,"control5_seedlings",80,"Intermediate Expression",11
"4498","Gene100","H3K27ac",0.205088082378337,"control5_seedlings",100,"Intermediate Expression",11
"4499","Downstream","H3K27ac",0.181818181818182,"control5_seedlings",120,"Intermediate Expression",11
"4500","DownstreamIntergenic","H3K27ac",0,"control5_seedlings",140,"Intermediate Expression",11
"4501","UpstreamIntergenic","H4K5ac",0,"control5_seedlings",-60,"Intermediate Expression",11
"4502","Promotor1000","H4K5ac",0.0866363636363636,"control5_seedlings",-40,"Intermediate Expression",11
"4503","Promotor500","H4K5ac",0.347454545454545,"control5_seedlings",-20,"Intermediate Expression",11
"4504","Gene20","H4K5ac",0.644049423739143,"control5_seedlings",20,"Intermediate Expression",11
"4505","Gene40","H4K5ac",0.596392404154497,"control5_seedlings",40,"Intermediate Expression",11
"4506","Gene60","H4K5ac",0.398163173436178,"control5_seedlings",60,"Intermediate Expression",11
"4507","Gene80","H4K5ac",0.175781930389866,"control5_seedlings",80,"Intermediate Expression",11
"4508","Gene100","H4K5ac",0.0909090909090909,"control5_seedlings",100,"Intermediate Expression",11
"4509","Downstream","H4K5ac",0.0909090909090909,"control5_seedlings",120,"Intermediate Expression",11
"4510","DownstreamIntergenic","H4K5ac",0,"control5_seedlings",140,"Intermediate Expression",11
"4511","UpstreamIntergenic","H4K8ac",0,"control5_seedlings",-60,"Intermediate Expression",11
"4512","Promotor1000","H4K8ac",0.130363636363636,"control5_seedlings",-40,"Intermediate Expression",11
"4513","Promotor500","H4K8ac",0.456727272727273,"control5_seedlings",-20,"Intermediate Expression",11
"4514","Gene20","H4K8ac",0.720920865092652,"control5_seedlings",20,"Intermediate Expression",11
"4515","Gene40","H4K8ac",0.65857543123018,"control5_seedlings",40,"Intermediate Expression",11
"4516","Gene60","H4K8ac",0.4992003503586,"control5_seedlings",60,"Intermediate Expression",11
"4517","Gene80","H4K8ac",0.322082955803166,"control5_seedlings",80,"Intermediate Expression",11
"4518","Gene100","H4K8ac",0.0993983351196534,"control5_seedlings",100,"Intermediate Expression",11
"4519","Downstream","H4K8ac",0.0909090909090909,"control5_seedlings",120,"Intermediate Expression",11
"4520","DownstreamIntergenic","H4K8ac",0,"control5_seedlings",140,"Intermediate Expression",11
"4521","UpstreamIntergenic","H3-1",0.00115102817805521,"control5_seedlings",-60,"Intermediate Expression",11
"4522","Promotor1000","H3-1",0.0573636363636364,"control5_seedlings",-40,"Intermediate Expression",11
"4523","Promotor500","H3-1",0.0221818181818182,"control5_seedlings",-20,"Intermediate Expression",11
"4524","Gene20","H3-1",0.0271933306867805,"control5_seedlings",20,"Intermediate Expression",11
"4525","Gene40","H3-1",0.102732985137558,"control5_seedlings",40,"Intermediate Expression",11
"4526","Gene60","H3-1",0.0896055122755901,"control5_seedlings",60,"Intermediate Expression",11
"4527","Gene80","H3-1",0.0447583051521782,"control5_seedlings",80,"Intermediate Expression",11
"4528","Gene100","H3-1",0.0338915470494418,"control5_seedlings",100,"Intermediate Expression",11
"4529","Downstream","H3-1",0,"control5_seedlings",120,"Intermediate Expression",11
"4530","DownstreamIntergenic","H3-1",0,"control5_seedlings",140,"Intermediate Expression",11
"4531","UpstreamIntergenic","H3K9ac",0,"control5_seedlings",-60,"Intermediate Expression",11
"4532","Promotor1000","H3K9ac",0.182818181818182,"control5_seedlings",-40,"Intermediate Expression",11
"4533","Promotor500","H3K9ac",0.391818181818182,"control5_seedlings",-20,"Intermediate Expression",11
"4534","Gene20","H3K9ac",0.818181818181818,"control5_seedlings",20,"Intermediate Expression",11
"4535","Gene40","H3K9ac",0.803035475961177,"control5_seedlings",40,"Intermediate Expression",11
"4536","Gene60","H3K9ac",0.688498912691836,"control5_seedlings",60,"Intermediate Expression",11
"4537","Gene80","H3K9ac",0.589914627794786,"control5_seedlings",80,"Intermediate Expression",11
"4538","Gene100","H3K9ac",0.449107223783236,"control5_seedlings",100,"Intermediate Expression",11
"4539","Downstream","H3K9ac",0.357727272727273,"control5_seedlings",120,"Intermediate Expression",11
"4540","DownstreamIntergenic","H3K9ac",0,"control5_seedlings",140,"Intermediate Expression",11
"4541","UpstreamIntergenic","H4K12ac",0,"control5_seedlings",-60,"Intermediate Expression",11
"4542","Promotor1000","H4K12ac",0.110363636363636,"control5_seedlings",-40,"Intermediate Expression",11
"4543","Promotor500","H4K12ac",0.364,"control5_seedlings",-20,"Intermediate Expression",11
"4544","Gene20","H4K12ac",0.712591847533134,"control5_seedlings",20,"Intermediate Expression",11
"4545","Gene40","H4K12ac",0.628208286090243,"control5_seedlings",40,"Intermediate Expression",11
"4546","Gene60","H4K12ac",0.454545454545455,"control5_seedlings",60,"Intermediate Expression",11
"4547","Gene80","H4K12ac",0.413031524926935,"control5_seedlings",80,"Intermediate Expression",11
"4548","Gene100","H4K12ac",0.220372044378198,"control5_seedlings",100,"Intermediate Expression",11
"4549","Downstream","H4K12ac",0.181818181818182,"control5_seedlings",120,"Intermediate Expression",11
"4550","DownstreamIntergenic","H4K12ac",0,"control5_seedlings",140,"Intermediate Expression",11
"4551","UpstreamIntergenic","H3K27me1",0,"control5_seedlings",-60,"Intermediate Expression",11
"4552","Promotor1000","H3K27me1",0,"control5_seedlings",-40,"Intermediate Expression",11
"4553","Promotor500","H3K27me1",0,"control5_seedlings",-20,"Intermediate Expression",11
"4554","Gene20","H3K27me1",0,"control5_seedlings",20,"Intermediate Expression",11
"4555","Gene40","H3K27me1",0,"control5_seedlings",40,"Intermediate Expression",11
"4556","Gene60","H3K27me1",0,"control5_seedlings",60,"Intermediate Expression",11
"4557","Gene80","H3K27me1",0,"control5_seedlings",80,"Intermediate Expression",11
"4558","Gene100","H3K27me1",0,"control5_seedlings",100,"Intermediate Expression",11
"4559","Downstream","H3K27me1",0,"control5_seedlings",120,"Intermediate Expression",11
"4560","DownstreamIntergenic","H3K27me1",0,"control5_seedlings",140,"Intermediate Expression",11
"4561","UpstreamIntergenic","H4K16ac",0,"control5_seedlings",-60,"Intermediate Expression",11
"4562","Promotor1000","H4K16ac",0.117,"control5_seedlings",-40,"Intermediate Expression",11
"4563","Promotor500","H4K16ac",0.362909090909091,"control5_seedlings",-20,"Intermediate Expression",11
"4564","Gene20","H4K16ac",0.693890032110543,"control5_seedlings",20,"Intermediate Expression",11
"4565","Gene40","H4K16ac",0.629592693680265,"control5_seedlings",40,"Intermediate Expression",11
"4566","Gene60","H4K16ac",0.457881142482022,"control5_seedlings",60,"Intermediate Expression",11
"4567","Gene80","H4K16ac",0.351605758582352,"control5_seedlings",80,"Intermediate Expression",11
"4568","Gene100","H4K16ac",0.205555097667972,"control5_seedlings",100,"Intermediate Expression",11
"4569","Downstream","H4K16ac",0.181818181818182,"control5_seedlings",120,"Intermediate Expression",11
"4570","DownstreamIntergenic","H4K16ac",0,"control5_seedlings",140,"Intermediate Expression",11
"4571","UpstreamIntergenic","H3K14ac",0,"control5_seedlings",-60,"Intermediate Expression",11
"4572","Promotor1000","H3K14ac",0.0874545454545455,"control5_seedlings",-40,"Intermediate Expression",11
"4573","Promotor500","H3K14ac",0.272181818181818,"control5_seedlings",-20,"Intermediate Expression",11
"4574","Gene20","H3K14ac",0.553915589457265,"control5_seedlings",20,"Intermediate Expression",11
"4575","Gene40","H3K14ac",0.630642452235796,"control5_seedlings",40,"Intermediate Expression",11
"4576","Gene60","H3K14ac",0.550477659695967,"control5_seedlings",60,"Intermediate Expression",11
"4577","Gene80","H3K14ac",0.419022589793406,"control5_seedlings",80,"Intermediate Expression",11
"4578","Gene100","H3K14ac",0.249255464136037,"control5_seedlings",100,"Intermediate Expression",11
"4579","Downstream","H3K14ac",0.181818181818182,"control5_seedlings",120,"Intermediate Expression",11
"4580","DownstreamIntergenic","H3K14ac",0,"control5_seedlings",140,"Intermediate Expression",11
"4581","UpstreamIntergenic","H2A",0,"control5_seedlings",-60,"Intermediate Expression",11
"4582","Promotor1000","H2A",0,"control5_seedlings",-40,"Intermediate Expression",11
"4583","Promotor500","H2A",0,"control5_seedlings",-20,"Intermediate Expression",11
"4584","Gene20","H2A",0,"control5_seedlings",20,"Intermediate Expression",11
"4585","Gene40","H2A",0,"control5_seedlings",40,"Intermediate Expression",11
"4586","Gene60","H2A",0,"control5_seedlings",60,"Intermediate Expression",11
"4587","Gene80","H2A",0,"control5_seedlings",80,"Intermediate Expression",11
"4588","Gene100","H2A",0,"control5_seedlings",100,"Intermediate Expression",11
"4589","Downstream","H2A",0,"control5_seedlings",120,"Intermediate Expression",11
"4590","DownstreamIntergenic","H2A",0,"control5_seedlings",140,"Intermediate Expression",11
"4591","UpstreamIntergenic","H3",0,"control5_seedlings",-60,"Intermediate Expression",11
"4592","Promotor1000","H3",0.0476363636363636,"control5_seedlings",-40,"Intermediate Expression",11
"4593","Promotor500","H3",0.00890909090909091,"control5_seedlings",-20,"Intermediate Expression",11
"4594","Gene20","H3",0,"control5_seedlings",20,"Intermediate Expression",11
"4595","Gene40","H3",0.040625656099249,"control5_seedlings",40,"Intermediate Expression",11
"4596","Gene60","H3",0.020785219399432,"control5_seedlings",60,"Intermediate Expression",11
"4597","Gene80","H3",0.0701792430807075,"control5_seedlings",80,"Intermediate Expression",11
"4598","Gene100","H3",0.0671344272066988,"control5_seedlings",100,"Intermediate Expression",11
"4599","Downstream","H3",0.0690909090909091,"control5_seedlings",120,"Intermediate Expression",11
"4600","DownstreamIntergenic","H3",0,"control5_seedlings",140,"Intermediate Expression",11
"4601","UpstreamIntergenic","H2A-X",0,"control5_seedlings",-60,"Intermediate Expression",11
"4602","Promotor1000","H2A-X",0,"control5_seedlings",-40,"Intermediate Expression",11
"4603","Promotor500","H2A-X",0,"control5_seedlings",-20,"Intermediate Expression",11
"4604","Gene20","H2A-X",0,"control5_seedlings",20,"Intermediate Expression",11
"4605","Gene40","H2A-X",0,"control5_seedlings",40,"Intermediate Expression",11
"4606","Gene60","H2A-X",0,"control5_seedlings",60,"Intermediate Expression",11
"4607","Gene80","H2A-X",0,"control5_seedlings",80,"Intermediate Expression",11
"4608","Gene100","H2A-X",0,"control5_seedlings",100,"Intermediate Expression",11
"4609","Downstream","H2A-X",0,"control5_seedlings",120,"Intermediate Expression",11
"4610","DownstreamIntergenic","H2A-X",0,"control5_seedlings",140,"Intermediate Expression",11
"4611","UpstreamIntergenic","H3K18ac",0.00258981340062421,"control5_seedlings",-60,"Intermediate Expression",11
"4612","Promotor1000","H3K18ac",0.00536363636363636,"control5_seedlings",-40,"Intermediate Expression",11
"4613","Promotor500","H3K18ac",0.168,"control5_seedlings",-20,"Intermediate Expression",11
"4614","Gene20","H3K18ac",0.425931110000431,"control5_seedlings",20,"Intermediate Expression",11
"4615","Gene40","H3K18ac",0.552241589625473,"control5_seedlings",40,"Intermediate Expression",11
"4616","Gene60","H3K18ac",0.341162745702702,"control5_seedlings",60,"Intermediate Expression",11
"4617","Gene80","H3K18ac",0.139399409255188,"control5_seedlings",80,"Intermediate Expression",11
"4618","Gene100","H3K18ac",0.0909090909090909,"control5_seedlings",100,"Intermediate Expression",11
"4619","Downstream","H3K18ac",0.0909090909090909,"control5_seedlings",120,"Intermediate Expression",11
"4620","DownstreamIntergenic","H3K18ac",0,"control5_seedlings",140,"Intermediate Expression",11
"4621","UpstreamIntergenic","H3-3",0.0488400582277443,"control5_seedlings",-60,"High Expression",5
"4622","Promotor1000","H3-3",0.0776,"control5_seedlings",-40,"High Expression",5
"4623","Promotor500","H3-3",0.0748,"control5_seedlings",-20,"High Expression",5
"4624","Gene20","H3-3",0.385317055750543,"control5_seedlings",20,"High Expression",5
"4625","Gene40","H3-3",0.553665529135959,"control5_seedlings",40,"High Expression",5
"4626","Gene60","H3-3",0.994485294117647,"control5_seedlings",60,"High Expression",5
"4627","Gene80","H3-3",1,"control5_seedlings",80,"High Expression",5
"4628","Gene100","H3-3",0.87329650092081,"control5_seedlings",100,"High Expression",5
"4629","Downstream","H3-3",0.641,"control5_seedlings",120,"High Expression",5
"4630","DownstreamIntergenic","H3-3",0,"control5_seedlings",140,"High Expression",5
"4631","UpstreamIntergenic","H3K9me2",0,"control5_seedlings",-60,"High Expression",5
"4632","Promotor1000","H3K9me2",0,"control5_seedlings",-40,"High Expression",5
"4633","Promotor500","H3K9me2",0,"control5_seedlings",-20,"High Expression",5
"4634","Gene20","H3K9me2",0,"control5_seedlings",20,"High Expression",5
"4635","Gene40","H3K9me2",0,"control5_seedlings",40,"High Expression",5
"4636","Gene60","H3K9me2",0,"control5_seedlings",60,"High Expression",5
"4637","Gene80","H3K9me2",0,"control5_seedlings",80,"High Expression",5
"4638","Gene100","H3K9me2",0,"control5_seedlings",100,"High Expression",5
"4639","Downstream","H3K9me2",0,"control5_seedlings",120,"High Expression",5
"4640","DownstreamIntergenic","H3K9me2",0,"control5_seedlings",140,"High Expression",5
"4641","UpstreamIntergenic","H3K27me3",0.227904723828269,"control5_seedlings",-60,"High Expression",5
"4642","Promotor1000","H3K27me3",0.2934,"control5_seedlings",-40,"High Expression",5
"4643","Promotor500","H3K27me3",0.2764,"control5_seedlings",-20,"High Expression",5
"4644","Gene20","H3K27me3",0.2,"control5_seedlings",20,"High Expression",5
"4645","Gene40","H3K27me3",0.2,"control5_seedlings",40,"High Expression",5
"4646","Gene60","H3K27me3",0.221316614420063,"control5_seedlings",60,"High Expression",5
"4647","Gene80","H3K27me3",0.4,"control5_seedlings",80,"High Expression",5
"4648","Gene100","H3K27me3",0.252753744049481,"control5_seedlings",100,"High Expression",5
"4649","Downstream","H3K27me3",0,"control5_seedlings",120,"High Expression",5
"4650","DownstreamIntergenic","H3K27me3",0,"control5_seedlings",140,"High Expression",5
"4651","UpstreamIntergenic","H2A-Z",0.118776909829007,"control5_seedlings",-60,"High Expression",5
"4652","Promotor1000","H2A-Z",0.279,"control5_seedlings",-40,"High Expression",5
"4653","Promotor500","H2A-Z",0.4408,"control5_seedlings",-20,"High Expression",5
"4654","Gene20","H2A-Z",0.715053393041755,"control5_seedlings",20,"High Expression",5
"4655","Gene40","H2A-Z",0.413972431078112,"control5_seedlings",40,"High Expression",5
"4656","Gene60","H2A-Z",0.4,"control5_seedlings",60,"High Expression",5
"4657","Gene80","H2A-Z",0.4,"control5_seedlings",80,"High Expression",5
"4658","Gene100","H2A-Z",0.355757330898329,"control5_seedlings",100,"High Expression",5
"4659","Downstream","H2A-Z",0.2,"control5_seedlings",120,"High Expression",5
"4660","DownstreamIntergenic","H2A-Z",0,"control5_seedlings",140,"High Expression",5
"4661","UpstreamIntergenic","H2AK121ub",0.147738549227047,"control5_seedlings",-60,"High Expression",5
"4662","Promotor1000","H2AK121ub",0.1452,"control5_seedlings",-40,"High Expression",5
"4663","Promotor500","H2AK121ub",0.0148,"control5_seedlings",-20,"High Expression",5
"4664","Gene20","H2AK121ub",0.387450266965279,"control5_seedlings",20,"High Expression",5
"4665","Gene40","H2AK121ub",0.4,"control5_seedlings",40,"High Expression",5
"4666","Gene60","H2AK121ub",0.4,"control5_seedlings",60,"High Expression",5
"4667","Gene80","H2AK121ub",0.390441176470588,"control5_seedlings",80,"High Expression",5
"4668","Gene100","H2AK121ub",0.167924528301887,"control5_seedlings",100,"High Expression",5
"4669","Downstream","H2AK121ub",0,"control5_seedlings",120,"High Expression",5
"4670","DownstreamIntergenic","H2AK121ub",0,"control5_seedlings",140,"High Expression",5
"4671","UpstreamIntergenic","H3ac",0,"control5_seedlings",-60,"High Expression",5
"4672","Promotor1000","H3ac",0,"control5_seedlings",-40,"High Expression",5
"4673","Promotor500","H3ac",0,"control5_seedlings",-20,"High Expression",5
"4674","Gene20","H3ac",0,"control5_seedlings",20,"High Expression",5
"4675","Gene40","H3ac",0,"control5_seedlings",40,"High Expression",5
"4676","Gene60","H3ac",0,"control5_seedlings",60,"High Expression",5
"4677","Gene80","H3ac",0,"control5_seedlings",80,"High Expression",5
"4678","Gene100","H3ac",0,"control5_seedlings",100,"High Expression",5
"4679","Downstream","H3ac",0,"control5_seedlings",120,"High Expression",5
"4680","DownstreamIntergenic","H3ac",0,"control5_seedlings",140,"High Expression",5
"4681","UpstreamIntergenic","H3K4me3",0,"control5_seedlings",-60,"High Expression",5
"4682","Promotor1000","H3K4me3",0.0972,"control5_seedlings",-40,"High Expression",5
"4683","Promotor500","H3K4me3",0.0504,"control5_seedlings",-20,"High Expression",5
"4684","Gene20","H3K4me3",0.922171958085667,"control5_seedlings",20,"High Expression",5
"4685","Gene40","H3K4me3",0.965769496204514,"control5_seedlings",40,"High Expression",5
"4686","Gene60","H3K4me3",0.772681704260821,"control5_seedlings",60,"High Expression",5
"4687","Gene80","H3K4me3",0.672632608313104,"control5_seedlings",80,"High Expression",5
"4688","Gene100","H3K4me3",0.218885298307794,"control5_seedlings",100,"High Expression",5
"4689","Downstream","H3K4me3",0,"control5_seedlings",120,"High Expression",5
"4690","DownstreamIntergenic","H3K4me3",0,"control5_seedlings",140,"High Expression",5
"4691","UpstreamIntergenic","H3K36me3",0,"control5_seedlings",-60,"High Expression",5
"4692","Promotor1000","H3K36me3",0.091,"control5_seedlings",-40,"High Expression",5
"4693","Promotor500","H3K36me3",0.008,"control5_seedlings",-20,"High Expression",5
"4694","Gene20","H3K36me3",0.774510467416476,"control5_seedlings",20,"High Expression",5
"4695","Gene40","H3K36me3",0.8,"control5_seedlings",40,"High Expression",5
"4696","Gene60","H3K36me3",0.992279411764706,"control5_seedlings",60,"High Expression",5
"4697","Gene80","H3K36me3",0.607421323776267,"control5_seedlings",80,"High Expression",5
"4698","Gene100","H3K36me3",0.0228360957642726,"control5_seedlings",100,"High Expression",5
"4699","Downstream","H3K36me3",0,"control5_seedlings",120,"High Expression",5
"4700","DownstreamIntergenic","H3K36me3",0,"control5_seedlings",140,"High Expression",5
"4701","UpstreamIntergenic","H3K27ac",0,"control5_seedlings",-60,"High Expression",5
"4702","Promotor1000","H3K27ac",0.0578,"control5_seedlings",-40,"High Expression",5
"4703","Promotor500","H3K27ac",0.0068,"control5_seedlings",-20,"High Expression",5
"4704","Gene20","H3K27ac",0.620088442335009,"control5_seedlings",20,"High Expression",5
"4705","Gene40","H3K27ac",0.405314009661968,"control5_seedlings",40,"High Expression",5
"4706","Gene60","H3K27ac",0.227429274293408,"control5_seedlings",60,"High Expression",5
"4707","Gene80","H3K27ac",0.161764705882353,"control5_seedlings",80,"High Expression",5
"4708","Gene100","H3K27ac",0,"control5_seedlings",100,"High Expression",5
"4709","Downstream","H3K27ac",0,"control5_seedlings",120,"High Expression",5
"4710","DownstreamIntergenic","H3K27ac",0,"control5_seedlings",140,"High Expression",5
"4711","UpstreamIntergenic","H4K5ac",0,"control5_seedlings",-60,"High Expression",5
"4712","Promotor1000","H4K5ac",0.0614,"control5_seedlings",-40,"High Expression",5
"4713","Promotor500","H4K5ac",0.0076,"control5_seedlings",-20,"High Expression",5
"4714","Gene20","H4K5ac",0.527753806123068,"control5_seedlings",20,"High Expression",5
"4715","Gene40","H4K5ac",0.0515375153757301,"control5_seedlings",40,"High Expression",5
"4716","Gene60","H4K5ac",0,"control5_seedlings",60,"High Expression",5
"4717","Gene80","H4K5ac",0,"control5_seedlings",80,"High Expression",5
"4718","Gene100","H4K5ac",0,"control5_seedlings",100,"High Expression",5
"4719","Downstream","H4K5ac",0,"control5_seedlings",120,"High Expression",5
"4720","DownstreamIntergenic","H4K5ac",0,"control5_seedlings",140,"High Expression",5
"4721","UpstreamIntergenic","H4K8ac",0,"control5_seedlings",-60,"High Expression",5
"4722","Promotor1000","H4K8ac",0.0512,"control5_seedlings",-40,"High Expression",5
"4723","Promotor500","H4K8ac",0,"control5_seedlings",-20,"High Expression",5
"4724","Gene20","H4K8ac",0.696710637134488,"control5_seedlings",20,"High Expression",5
"4725","Gene40","H4K8ac",0.207039337474253,"control5_seedlings",40,"High Expression",5
"4726","Gene60","H4K8ac",0.113530135301229,"control5_seedlings",60,"High Expression",5
"4727","Gene80","H4K8ac",0,"control5_seedlings",80,"High Expression",5
"4728","Gene100","H4K8ac",0,"control5_seedlings",100,"High Expression",5
"4729","Downstream","H4K8ac",0,"control5_seedlings",120,"High Expression",5
"4730","DownstreamIntergenic","H4K8ac",0,"control5_seedlings",140,"High Expression",5
"4731","UpstreamIntergenic","H3-1",0.0399516135646041,"control5_seedlings",-60,"High Expression",5
"4732","Promotor1000","H3-1",0.1148,"control5_seedlings",-40,"High Expression",5
"4733","Promotor500","H3-1",0,"control5_seedlings",-20,"High Expression",5
"4734","Gene20","H3-1",0.181284403669725,"control5_seedlings",20,"High Expression",5
"4735","Gene40","H3-1",0.2,"control5_seedlings",40,"High Expression",5
"4736","Gene60","H3-1",0.2,"control5_seedlings",60,"High Expression",5
"4737","Gene80","H3-1",0.2,"control5_seedlings",80,"High Expression",5
"4738","Gene100","H3-1",0.0813996316758748,"control5_seedlings",100,"High Expression",5
"4739","Downstream","H3-1",0,"control5_seedlings",120,"High Expression",5
"4740","DownstreamIntergenic","H3-1",0,"control5_seedlings",140,"High Expression",5
"4741","UpstreamIntergenic","H3K9ac",0,"control5_seedlings",-60,"High Expression",5
"4742","Promotor1000","H3K9ac",0.1,"control5_seedlings",-40,"High Expression",5
"4743","Promotor500","H3K9ac",0.2356,"control5_seedlings",-20,"High Expression",5
"4744","Gene20","H3K9ac",0.979698054081627,"control5_seedlings",20,"High Expression",5
"4745","Gene40","H3K9ac",0.857073844030531,"control5_seedlings",40,"High Expression",5
"4746","Gene60","H3K9ac",0.722243107769475,"control5_seedlings",60,"High Expression",5
"4747","Gene80","H3K9ac",0.461029411764706,"control5_seedlings",80,"High Expression",5
"4748","Gene100","H3K9ac",0.447844545827194,"control5_seedlings",100,"High Expression",5
"4749","Downstream","H3K9ac",0.4,"control5_seedlings",120,"High Expression",5
"4750","DownstreamIntergenic","H3K9ac",0,"control5_seedlings",140,"High Expression",5
"4751","UpstreamIntergenic","H4K12ac",0,"control5_seedlings",-60,"High Expression",5
"4752","Promotor1000","H4K12ac",0.0246,"control5_seedlings",-40,"High Expression",5
